Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.360s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.49	0.00	0.51	0.67	0.00	0.00	0.55
3.00	1.21	0.00	0.89	0.59	0.00	0.00	0.00	0.00	2.00	1.70	0.00	1.37	1.83	0.00	0.00	1.50
4.00	1.07	0.00	0.34	0.28	0.00	0.00	0.02	0.00	2.00	0.87	0.00	0.37	1.86	0.00	0.00	0.62
5.00	1.32	0.54	0.91	0.37	0.00	0.00	0.61	0.00	2.00	1.34	0.00	0.52	1.47	0.92	0.00	0.27
6.00	2.04	0.51	0.01	0.01	0.00	0.00	0.59	0.61	2.00	1.78	0.00	0.26	2.00	1.99	0.00	0.37
7.00	0.53	0.38	0.69	0.48	1.78	0.00	0.66	0.11	2.00	0.81	0.00	0.93	1.77	0.97	0.00	1.14
8.00	0.33	0.00	0.24	0.24	1.98	0.00	0.01	0.00	1.99	1.81	0.00	0.00	1.77	2.13	0.00	0.00
9.00	0.64	0.48	0.06	0.05	1.84	0.00	0.27	0.21	2.00	0.66	0.00	0.02	1.50	1.98	0.00	0.00
10.00	0.27	0.24	0.49	0.31	1.45	0.00	0.88	0.00	2.00	1.07	0.00	1.02	2.01	1.86	0.00	0.00
11.00	1.22	1.19	0.72	0.68	1.50	0.00	0.20	0.14	2.00	0.28	0.00	0.12	1.66	0.97	0.00	0.01
12.00	0.06	0.02	0.28	0.02	1.52	0.00	0.00	0.00	2.00	0.58	0.00	0.66	1.71	1.80	0.00	0.00
13.00	0.54	0.38	0.13	0.09	1.74	0.00	0.00	0.00	2.00	1.70	0.00	0.01	1.99	1.98	0.00	1.50
14.00	0.21	0.41	0.34	0.34	1.57	0.00	0.69	0.15	1.99	0.93	0.00	0.20	1.97	2.04	0.00	0.08
15.00	0.72	0.69	0.07	0.08	0.94	0.00	0.73	0.22	2.00	0.61	0.00	0.15	1.78	1.24	0.00	1.53
16.00	0.62	0.65	0.67	0.75	0.65	0.00	0.41	0.41	2.00	0.22	0.00	0.18	1.17	0.69	0.00	0.00
17.00	1.19	0.52	0.57	0.41	1.24	0.00	0.00	0.00	2.00	2.80	0.00	0.00	1.38	1.33	0.00	0.09
