Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.325s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.45	0.45	0.00	0.00	0.00	1.99	0.75	0.16	0.07	0.00	1.37	0.00	0.00	0.18
3.00	0.00	0.00	1.02	0.00	0.51	0.47	0.00	0.00	0.00	2.00	0.00	0.52	0.39	0.22	0.08	0.00	0.00	0.49
4.00	0.00	0.00	1.54	0.00	0.57	0.34	0.00	0.00	0.00	2.00	0.99	0.28	0.00	0.28	0.31	0.04	0.00	0.26
5.00	0.00	0.00	1.18	0.00	0.59	0.37	0.00	0.00	0.00	2.00	0.84	0.68	0.33	0.44	1.17	0.00	0.00	0.94
6.00	0.00	0.04	0.66	0.00	0.35	0.25	0.00	0.00	0.00	2.00	0.66	0.32	0.00	0.01	0.00	0.00	0.00	0.19
7.00	0.00	0.00	0.98	0.00	0.68	0.18	0.00	0.00	0.00	2.00	0.92	0.44	0.00	0.39	0.64	0.00	0.00	0.41
8.00	0.00	0.00	0.68	0.00	0.97	0.94	0.00	0.00	0.00	1.99	1.81	0.58	0.00	1.81	1.93	0.00	0.00	0.48
9.00	0.00	0.00	0.49	0.00	1.14	1.45	0.00	0.00	0.00	2.00	1.44	1.37	0.00	0.55	0.67	0.00	0.00	1.40
10.00	0.00	0.00	0.35	0.00	0.07	0.41	0.00	0.00	0.00	2.00	0.94	0.69	0.00	0.04	0.11	0.00	0.00	0.67
11.00	0.00	0.00	0.41	0.00	0.47	0.61	0.00	0.00	0.00	2.00	1.28	1.14	0.00	1.58	1.58	0.00	0.00	1.10
12.00	0.00	0.00	0.61	0.00	1.19	0.11	0.00	0.00	0.00	2.00	1.88	1.24	0.00	0.15	0.15	0.00	0.00	1.33
13.00	0.00	0.00	0.80	0.00	0.54	0.00	0.00	0.00	0.00	2.00	1.51	0.09	0.00	0.71	0.71	0.00	0.00	0.11
14.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	1.99	2.00	0.57	0.00	1.12	1.07	0.00	0.00	0.40
15.00	0.00	0.00	1.07	0.00	0.46	0.11	0.00	0.00	0.00	2.00	0.95	0.32	0.00	0.89	0.88	0.00	0.00	0.33
