Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.345s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.42	0.00	0.64	0.11	0.00	0.00	0.60	1.99	0.35	0.42	0.00	0.00	0.00	0.12	0.62	0.08
3.00	0.00	0.00	0.55	0.00	0.01	0.13	0.00	0.00	0.25	2.00	0.05	0.14	0.00	0.00	0.00	0.28	0.46	0.20
4.00	0.00	0.00	0.48	0.00	1.20	0.16	0.00	0.00	0.31	2.00	0.59	0.47	0.00	0.00	0.00	0.54	0.00	0.00
5.00	0.00	0.00	0.37	0.00	0.54	0.22	0.00	0.00	1.28	2.00	1.35	0.19	0.00	0.00	0.28	0.79	0.25	0.54
6.00	0.00	0.00	0.27	0.00	1.66	0.00	0.01	0.00	0.41	2.00	1.84	0.84	0.00	0.00	0.62	1.55	1.08	0.08
7.00	0.00	0.00	0.97	0.00	0.97	0.00	0.97	0.00	1.51	2.00	1.63	0.74	0.00	0.00	0.86	1.65	0.27	1.08
8.00	0.00	0.00	0.38	0.82	0.38	0.00	0.14	0.00	0.00	1.99	0.61	0.09	0.00	0.00	0.20	0.40	1.08	1.26
9.00	0.00	0.00	0.25	0.05	0.58	0.00	0.05	0.00	0.55	2.00	0.75	0.40	0.00	0.00	0.38	0.75	0.64	0.68
10.00	0.00	0.00	1.34	1.68	1.25	0.00	0.16	0.00	0.64	2.00	1.12	0.26	0.00	0.00	0.00	0.61	0.66	0.26
11.00	0.00	0.00	0.33	0.65	0.91	0.00	0.00	0.00	0.79	2.00	0.88	0.00	0.00	0.00	0.18	0.24	0.37	0.39
12.00	0.00	0.00	0.89	0.88	0.71	0.00	0.55	0.00	1.68	2.00	0.86	0.00	0.00	0.00	0.84	2.44	0.46	0.45
13.00	0.00	0.00	0.31	0.68	1.08	0.00	0.00	0.00	1.13	2.00	0.94	0.88	0.00	0.00	0.00	1.64	0.88	0.53
14.00	0.00	0.00	0.41	0.52	1.02	0.00	0.47	0.00	0.48	1.99	1.01	1.12	0.00	0.00	0.66	0.29	0.95	0.74
15.00	0.00	0.00	0.34	0.95	0.67	0.00	0.20	0.00	1.24	2.00	0.19	0.72	0.00	0.00	1.45	0.89	0.00	0.00
16.00	0.00	0.00	0.66	1.83	1.26	0.00	0.00	0.00	0.07	2.00	1.07	0.00	0.00	0.00	0.49	0.92	0.31	0.07
17.00	0.00	0.00	0.60	0.00	0.29	0.00	0.00	0.00	0.53	2.00	0.31	0.01	0.00	0.00	0.58	0.92	0.61	0.00
18.00	0.00	0.00	0.81	1.27	0.80	0.00	0.01	0.00	0.00	2.00	1.25	0.82	0.00	0.00	0.01	1.64	0.87	0.79
19.00	0.00	0.00	0.02	0.75	1.72	0.00	0.00	0.00	0.45	2.00	0.93	0.20	0.00	0.00	0.00	0.97	1.24	0.89
20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.28	1.99	0.32	0.05	0.00	0.00	0.08	1.06	0.09	0.08
21.00	0.00	0.00	0.13	2.24	1.58	0.00	1.04	0.00	1.33	2.00	0.35	0.01	0.00	0.00	1.40	1.50	1.52	1.40
22.00	0.00	0.00	0.52	0.31	0.89	0.00	0.29	0.00	0.92	2.00	0.46	0.16	0.00	0.00	0.00	0.38	0.28	0.05
23.00	0.00	0.00	0.00	1.31	1.01	0.00	0.38	0.00	0.12	2.00	0.92	0.71	0.00	0.00	0.00	2.05	1.68	0.00
24.00	0.00	0.00	0.05	1.10	0.81	0.00	0.02	0.00	1.80	2.00	0.26	0.80	0.00	0.00	0.00	0.88	0.78	0.52
25.00	0.00	0.00	0.00	0.51	1.12	0.00	0.12	0.00	0.00	2.00	1.31	1.17	0.00	0.00	0.97	0.08	1.91	0.32
