Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.391s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.48	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.61	0.00	1.51	0.00	0.00
4.00	1.35	1.28	0.07	0.00	0.07	0.04	0.14	2.00	1.28	1.80	1.12	0.52	0.00	0.22
5.00	1.94	1.99	1.73	0.00	0.00	0.00	0.00	2.00	1.91	1.77	0.47	0.00	0.00	0.00
6.00	1.99	2.01	2.11	0.00	0.00	0.00	0.00	2.00	1.97	1.94	1.38	0.00	0.00	0.00
7.00	1.99	2.00	1.63	0.00	0.11	0.09	0.00	2.00	0.80	1.54	1.35	0.11	0.00	0.00
8.00	2.00	1.99	1.77	0.00	0.00	0.00	0.00	1.99	1.48	1.58	1.52	0.11	0.00	0.00
9.00	2.00	2.00	1.46	0.00	0.22	0.00	0.01	2.00	2.01	1.88	1.68	0.34	0.00	0.01
10.00	2.00	1.98	2.00	0.00	0.32	0.13	0.05	2.00	1.87	1.75	1.32	0.32	0.00	0.05
11.00	2.00	1.99	1.94	0.00	0.00	0.00	0.04	2.00	2.01	1.48	1.86	0.15	0.00	0.24
12.00	2.00	1.99	1.99	0.00	0.11	0.09	0.00	2.00	2.00	2.18	1.70	0.11	0.00	0.00
13.00	1.99	2.00	1.88	0.00	0.00	0.00	0.00	2.00	1.94	1.83	1.45	0.00	0.00	0.00
14.00	2.00	2.00	1.61	0.00	0.11	0.12	0.00	1.99	1.95	1.26	1.70	0.12	0.00	0.00
15.00	2.00	2.00	1.58	0.00	0.16	0.16	0.15	2.00	1.87	1.79	0.66	0.16	0.00	0.15
16.00	2.00	2.00	1.21	0.00	0.00	0.00	0.00	2.00	1.72	1.32	0.45	0.00	0.00	0.00
17.00	1.99	1.98	2.04	0.00	0.00	0.00	0.00	2.00	1.93	0.14	0.00	0.00	0.00	0.00
18.00	1.92	1.85	1.38	0.00	0.00	0.27	0.00	2.00	1.67	0.64	0.13	0.25	0.00	0.00
19.00	1.90	1.95	0.34	0.00	0.00	0.00	0.00	2.00	2.01	1.32	1.13	0.00	0.00	0.00
20.00	1.99	1.97	1.95	0.00	0.24	0.28	0.04	1.99	2.00	1.92	1.21	0.29	0.00	0.05
21.00	2.00	1.99	1.79	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.66	0.00	0.00	0.00
22.00	2.00	1.98	1.35	0.00	0.13	0.09	0.00	2.00	1.97	1.40	1.20	0.08	0.00	0.00
23.00	2.00	1.98	1.90	0.00	0.00	0.31	0.00	2.00	2.00	1.80	0.07	0.31	0.00	0.00
24.00	2.00	1.70	1.47	0.00	0.00	0.35	0.00	2.00	1.79	1.61	0.24	0.41	0.00	0.00
25.00	2.00	1.99	1.95	0.00	0.00	0.12	0.00	2.00	2.00	1.87	0.31	0.12	0.00	0.00
26.00	1.99	1.97	1.14	0.00	0.35	0.06	0.00	1.99	1.98	1.63	0.75	0.08	0.00	0.00
27.00	2.00	2.00	1.41	0.00	0.00	0.00	0.00	2.00	1.94	1.77	0.66	0.00	0.00	0.00
28.00	1.81	1.84	1.79	0.00	0.18	0.00	0.00	2.00	1.94	1.87	1.39	0.12	0.00	0.00
29.00	2.00	1.98	1.99	0.00	0.00	0.16	0.00	2.00	1.87	1.84	1.84	0.14	0.00	0.00
30.00	2.00	2.00	1.93	0.00	0.00	0.00	0.00	2.00	1.32	1.32	1.24	0.00	0.00	0.00
31.00	2.00	2.00	1.22	0.00	0.00	0.08	0.00	2.00	1.74	1.55	0.07	0.08	0.00	0.00
32.00	1.98	1.98	1.75	0.00	0.00	0.00	0.00	1.99	1.99	1.57	1.44	0.00	0.00	0.00
33.00	2.00	1.99	1.61	0.00	0.00	0.00	0.00	2.00	1.99	1.38	0.00	0.00	0.00	0.00
34.00	1.99	1.99	1.90	0.00	0.08	0.00	0.00	2.00	1.98	1.57	0.16	0.09	0.00	0.00
35.00	2.01	1.50	1.28	0.00	0.00	0.00	0.00	2.00	2.01	1.14	0.25	0.27	0.00	0.00
36.00	2.00	1.90	1.42	0.00	0.11	0.09	0.15	2.00	1.51	1.60	0.00	0.11	0.00	0.15
37.00	2.00	1.91	0.99	0.00	0.00	0.00	0.04	2.00	2.00	1.74	0.25	0.00	0.00	0.05
38.00	1.81	1.72	1.53	0.00	0.00	0.00	0.00	1.99	1.86	1.41	1.00	0.00	0.00	0.00
39.00	2.00	2.03	1.02	0.00	0.05	0.08	0.00	2.00	2.00	2.03	0.13	0.14	0.00	0.00
40.00	2.00	2.00	2.53	0.00	0.11	0.05	0.14	2.00	2.00	1.97	0.34	0.11	0.00	0.16
41.00	2.00	1.99	1.75	0.00	0.00	0.24	0.00	2.00	1.91	1.71	0.57	0.25	0.00	0.00
42.00	2.00	2.00	1.86	0.00	0.00	0.40	0.20	2.00	2.01	1.84	1.12	0.38	0.00	0.20
43.00	1.99	1.99	1.65	0.00	1.24	0.34	0.00	2.00	2.00	1.99	0.78	0.32	0.00	0.00
44.00	2.00	2.00	1.67	0.00	0.09	0.09	0.00	1.99	1.99	1.77	0.01	0.08	0.00	0.00
45.00	2.00	1.86	1.68	0.00	0.00	0.00	0.00	2.00	1.85	1.61	0.00	0.00	0.00	0.00
46.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.44	0.28	0.00	0.00	0.00	0.00
47.00	2.00	2.20	2.03	0.00	0.39	0.39	0.00	2.00	1.99	1.85	0.69	0.39	0.00	0.00
48.00	2.00	2.00	0.91	0.00	0.00	0.29	0.00	2.00	1.92	1.99	1.30	0.14	0.00	0.00
49.00	2.00	1.99	1.98	0.00	0.00	0.00	0.00	2.00	1.99	1.99	0.22	0.00	0.00	0.00
50.00	1.99	2.00	1.95	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.40	0.00	0.00	0.00
51.00	2.00	2.00	1.72	0.00	0.00	0.00	0.00	1.99	2.00	1.83	0.77	0.00	0.00	0.00
52.00	2.00	1.99	1.67	0.00	0.00	0.81	0.05	2.00	1.95	1.83	1.38	0.93	0.00	0.06
53.00	2.00	2.00	1.65	0.00	0.00	0.00	0.09	2.00	1.93	1.79	0.45	0.00	0.00	0.11
54.00	1.86	1.83	1.74	0.00	0.00	0.29	0.00	2.00	1.91	1.71	1.12	1.15	0.00	0.00
55.00	1.54	1.60	1.93	0.00	0.00	0.00	0.00	2.00	1.60	1.84	1.00	0.00	0.00	0.00
56.00	1.99	1.98	1.83	0.00	0.00	0.00	0.00	2.00	1.95	1.55	0.98	0.00	0.00	0.00
57.00	1.98	1.97	1.93	0.00	0.00	0.00	0.00	1.99	1.95	1.93	1.91	0.00	0.00	0.00
58.00	1.99	1.98	1.61	0.00	0.06	0.09	0.04	2.00	1.97	1.68	0.22	0.28	0.00	0.04
59.00	2.01	2.03	2.06	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.00	0.00	0.00	0.00
60.00	2.00	1.74	1.91	0.00	0.00	0.00	0.00	2.00	1.99	1.83	0.13	0.35	0.00	0.00
61.00	2.00	1.93	1.91	0.00	0.00	0.00	0.46	2.00	1.99	1.70	0.31	0.00	0.00	0.46
62.00	2.00	2.00	1.78	0.00	0.00	0.00	0.00	2.00	1.97	1.98	1.07	0.02	0.00	0.00
63.00	1.94	1.92	1.95	0.00	0.00	0.05	0.07	1.99	1.98	1.98	0.67	0.05	0.00	0.08
64.00	1.99	1.95	1.75	0.00	0.11	0.09	0.00	2.00	2.00	1.95	1.33	0.09	0.00	0.00
65.00	2.00	2.00	1.95	0.00	0.24	0.24	0.00	2.00	2.00	1.97	1.92	0.40	0.00	0.00
66.00	2.00	1.99	1.99	0.00	0.00	0.00	0.53	2.00	1.93	1.92	1.77	0.00	0.00	0.53
67.00	2.00	2.00	2.00	0.00	0.00	0.02	0.00	2.00	2.00	2.00	1.73	0.11	0.00	0.00
68.00	1.95	1.91	1.07	0.00	0.00	0.00	0.00	2.00	1.53	0.86	0.75	0.00	0.00	0.00
69.00	1.99	1.98	1.52	0.00	0.19	0.00	0.02	1.99	1.65	1.64	1.00	0.19	0.00	0.02
70.00	1.99	2.01	1.66	0.00	0.00	0.00	0.00	2.00	2.03	1.39	0.94	0.00	0.00	0.00
71.00	2.00	2.00	1.20	0.00	0.00	0.00	0.00	2.00	2.01	1.19	1.00	0.07	0.00	0.00
72.00	1.68	1.68	1.94	0.00	0.16	0.16	0.00	2.00	2.00	1.75	2.00	0.16	0.00	0.00
73.00	2.00	2.00	1.83	0.00	0.16	0.18	0.00	2.00	1.99	1.78	0.05	0.22	0.00	0.00
74.00	2.00	1.98	2.00	0.00	0.22	0.16	0.04	2.00	2.00	1.99	0.93	0.15	0.00	0.04
75.00	1.99	1.99	1.92	0.00	0.00	0.00	0.00	1.99	2.00	1.84	1.39	0.00	0.00	0.00
76.00	1.97	1.47	1.51	0.00	0.08	0.08	0.00	2.00	1.91	1.90	1.38	0.09	0.00	0.00
77.00	1.72	0.13	1.92	0.00	0.00	0.00	0.00	2.00	1.84	1.47	0.24	0.00	0.00	0.00
78.00	2.00	0.00	1.73	0.00	0.00	0.00	0.02	2.00	2.00	1.94	1.45	0.00	0.00	0.02
79.00	2.01	0.00	2.14	0.00	0.00	0.00	0.00	2.00	2.01	2.14	0.42	0.00	0.00	0.00
80.00	2.00	0.00	1.87	0.00	0.37	0.19	0.00	2.00	2.00	1.78	0.40	0.34	0.00	0.00
81.00	1.99	0.00	1.74	0.00	0.25	0.00	0.00	1.99	1.88	1.73	1.00	0.81	0.00	0.00
82.00	2.00	2.40	1.88	0.00	0.64	0.00	0.00	2.00	2.00	1.88	1.97	0.60	0.00	0.00
83.00	2.00	2.00	1.97	0.00	0.00	0.00	0.00	2.00	1.97	1.71	1.51	0.00	0.00	0.00
84.00	2.00	0.62	1.58	0.00	0.00	0.16	0.00	2.00	1.71	1.13	0.48	0.08	0.00	0.00
85.00	2.00	1.99	1.92	0.00	0.00	0.15	0.02	2.00	1.95	1.83	0.25	0.16	0.00	0.02
86.00	0.62	0.60	1.50	0.00	0.00	0.15	0.15	2.00	1.46	0.62	0.00	0.14	0.00	0.14
87.00	2.51	2.53	1.86	0.00	0.14	0.13	0.00	1.99	1.99	2.77	1.68	0.13	0.00	0.00
88.00	2.00	2.00	1.50	0.00	0.12	0.08	0.00	2.00	1.99	1.98	1.18	0.09	0.00	0.00
89.00	2.00	2.00	1.95	0.00	0.00	0.00	0.00	2.00	2.00	1.90	1.74	0.00	0.00	0.00
90.00	1.87	1.63	1.72	0.00	0.12	0.16	0.16	2.00	1.87	1.01	1.14	0.28	0.00	0.18
91.00	1.93	0.00	1.99	0.00	0.00	0.00	0.00	2.00	1.98	0.93	1.39	0.00	0.00	0.00
92.00	1.91	1.46	1.68	0.00	0.00	0.00	0.00	2.00	1.97	1.98	1.31	0.00	0.00	0.00
93.00	2.00	2.00	1.68	0.00	0.28	0.29	0.00	1.99	2.00	1.94	1.50	0.29	0.00	0.00
94.00	2.00	2.00	1.70	0.00	0.07	0.06	0.00	2.00	2.00	1.75	1.58	0.07	0.00	0.00
95.00	1.98	1.98	1.97	0.00	0.19	0.21	0.00	2.00	2.00	1.84	1.46	0.21	0.00	0.00
96.00	0.00	0.00	2.01	0.00	0.02	0.01	0.00	2.00	2.00	2.18	2.23	0.02	0.00	0.00
97.00	2.32	1.20	1.65	0.00	0.00	0.00	0.00	2.00	2.00	1.61	1.33	0.00	0.00	0.00
98.00	2.00	1.30	1.83	0.00	0.00	0.00	0.00	2.00	1.97	1.90	1.70	0.00	0.00	0.00
99.00	1.95	1.95	1.90	0.00	0.00	0.38	0.00	2.00	1.91	1.70	1.15	0.38	0.00	0.00
100.00	1.99	1.99	2.08	0.00	0.00	0.80	0.00	1.99	1.88	1.80	1.01	0.80	0.00	0.00
101.00	1.74	1.75	1.51	0.00	0.11	0.09	0.15	2.00	2.01	1.78	0.93	0.08	0.00	0.15
102.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	2.00	1.88	0.52	0.00	0.00	0.00
103.00	1.75	1.75	1.99	0.00	0.00	0.00	0.00	2.00	1.99	1.86	1.91	1.92	0.00	0.00
104.00	2.00	1.97	1.60	0.00	0.00	0.00	0.68	2.00	1.94	1.21	0.95	0.45	0.00	0.67
105.00	2.00	2.01	1.85	0.00	0.00	0.00	0.16	2.00	2.00	1.58	1.05	0.39	0.00	0.18
106.00	1.98	2.00	1.91	0.64	0.00	0.00	0.00	1.99	1.99	1.85	0.38	0.00	0.00	0.00
107.00	2.00	2.00	1.31	0.27	0.00	0.00	0.00	2.00	1.87	1.51	0.00	0.00	0.00	0.00
108.00	2.00	2.00	1.99	0.16	0.14	0.15	0.00	2.00	2.00	2.00	0.25	0.11	0.04	0.00
109.00	1.27	1.27	1.80	0.00	0.00	0.00	0.00	2.00	1.94	1.61	0.53	0.00	0.00	0.00
110.00	1.88	1.87	1.35	0.00	0.00	0.00	0.00	2.00	1.65	0.80	1.15	0.11	0.00	0.00
111.00	1.84	1.51	1.95	0.61	0.00	0.00	0.00	2.00	1.83	1.85	0.51	0.06	0.05	0.00
112.00	1.99	1.86	1.74	1.35	0.00	0.07	0.00	1.99	1.93	1.88	0.61	0.04	0.07	0.00
113.00	1.99	2.12	1.70	0.00	0.00	0.11	0.15	2.00	1.98	1.68	0.22	0.01	0.01	0.15
114.00	0.88	0.89	1.97	0.00	0.00	0.16	0.00	2.00	2.04	1.80	0.60	0.19	0.19	0.00
115.00	2.06	2.03	1.95	0.00	0.00	0.00	0.00	2.00	2.00	1.78	0.71	0.00	0.00	0.00
116.00	2.00	2.03	1.02	0.31	0.25	0.12	0.00	2.00	1.78	1.08	0.65	0.15	0.09	0.00
117.00	1.99	1.99	1.26	0.09	0.05	0.00	0.00	2.00	2.00	0.84	1.01	0.26	0.00	0.00
118.00	2.00	2.01	1.81	1.21	0.00	0.00	0.00	1.99	2.00	2.04	1.44	0.00	0.00	0.00
119.00	1.99	2.00	1.80	1.42	0.00	0.26	0.00	2.00	1.66	1.47	0.65	0.27	0.00	0.00
120.00	2.00	2.00	1.85	0.15	0.00	0.00	0.00	2.00	1.98	1.46	0.00	0.54	0.00	0.00
121.00	2.00	2.00	1.91	0.27	0.00	0.00	0.00	2.00	2.00	1.99	0.45	0.00	0.00	0.00
122.00	2.00	1.99	1.74	1.33	0.00	0.00	0.00	2.00	1.94	1.74	1.01	0.33	0.00	0.00
123.00	2.00	2.00	1.72	0.73	0.00	0.00	0.15	2.00	2.00	1.97	0.58	0.20	0.22	0.13
124.00	1.99	2.00	1.27	0.00	0.08	0.00	0.00	1.99	1.26	1.37	0.86	0.09	0.07	0.00
125.00	1.99	1.99	1.95	0.00	0.00	0.00	0.08	2.00	1.99	1.50	1.94	0.00	0.00	0.08
126.00	2.01	1.99	1.81	1.97	0.00	0.00	0.16	2.00	2.00	1.98	1.77	0.00	0.00	0.16
127.00	2.00	0.48	1.61	0.86	0.59	0.00	0.00	2.00	2.01	1.31	1.31	0.33	0.00	0.00
128.00	2.00	0.31	1.85	0.19	0.00	0.00	0.00	2.00	1.99	1.77	0.34	0.00	0.00	0.00
129.00	2.00	3.03	1.92	0.61	0.00	0.00	0.00	2.00	2.00	1.90	0.24	0.00	0.00	0.00
130.00	1.99	2.00	1.37	1.48	0.20	0.00	0.00	1.99	1.78	1.72	1.32	0.24	0.06	0.00
131.00	2.00	1.98	1.38	0.93	0.32	0.00	0.00	2.00	1.84	1.37	0.00	0.29	0.00	0.00
132.00	1.97	1.98	0.74	0.00	0.14	0.00	0.00	2.00	1.77	1.04	0.59	0.14	0.00	0.00
133.00	2.00	1.24	0.61	0.67	0.00	0.00	0.00	2.00	2.00	1.87	0.61	0.00	0.00	0.00
134.00	1.99	1.67	0.73	0.94	0.00	0.00	0.00	2.00	1.78	1.39	1.41	0.00	0.00	0.00
135.00	2.00	2.00	1.26	0.13	0.00	0.00	0.00	2.00	2.01	1.63	1.00	0.00	0.00	0.00
136.00	2.00	2.00	1.26	0.00	0.00	0.00	0.00	1.99	2.00	0.95	0.61	0.00	0.00	0.00
137.00	2.00	0.57	1.64	0.00	0.12	0.13	0.00	2.00	1.67	2.11	0.99	0.11	0.07	0.00
138.00	1.94	0.00	1.63	0.00	0.60	0.09	0.00	2.00	1.78	1.61	1.22	0.42	0.00	0.00
139.00	2.00	2.10	1.66	0.33	0.25	0.00	0.00	2.00	2.00	1.67	1.38	0.32	0.41	0.00
140.00	1.98	1.95	1.92	0.00	0.00	0.00	0.00	2.00	2.00	1.85	1.73	0.00	0.00	0.00
141.00	1.97	2.00	1.75	1.24	0.00	0.00	0.07	2.00	1.99	1.74	1.19	0.00	0.00	0.07
142.00	2.00	1.99	1.71	0.93	0.18	0.19	0.00	2.00	1.99	1.88	1.57	0.20	0.19	0.00
143.00	2.00	0.37	1.77	0.04	0.00	0.25	0.19	1.99	1.99	0.85	0.75	0.27	0.16	0.15
144.00	2.00	0.00	1.94	0.46	0.00	0.00	0.00	2.00	1.99	2.00	1.87	1.30	0.14	0.00
145.00	1.95	2.08	1.84	0.53	0.00	0.00	0.00	2.00	1.84	1.64	0.00	0.00	0.00	0.00
146.00	1.91	0.09	1.74	0.57	0.00	0.00	0.00	2.00	0.22	0.60	0.61	0.08	0.00	0.00
147.00	1.81	2.45	1.53	1.19	0.00	0.00	0.27	2.00	2.47	0.92	0.20	0.24	0.31	0.27
148.00	2.00	2.00	1.32	0.25	0.00	0.00	0.00	2.00	1.93	1.06	0.49	0.00	0.00	0.00
149.00	1.98	1.98	1.46	0.00	0.00	0.00	0.00	1.99	1.93	1.10	0.91	0.00	0.00	0.00
150.00	1.55	1.30	1.75	0.00	0.00	0.00	0.00	2.00	1.70	1.75	0.40	0.00	0.00	0.00
151.00	2.11	2.33	1.47	0.41	0.00	0.00	0.00	2.00	1.86	1.81	0.05	0.07	0.00	0.00
152.00	1.99	2.00	1.73	1.08	0.00	0.00	0.00	2.00	2.00	1.02	0.26	0.22	0.00	0.00
153.00	2.00	0.29	0.52	1.25	0.00	0.00	0.00	2.00	1.99	1.07	1.15	0.00	0.00	0.00
154.00	0.98	0.99	1.10	0.46	0.22	0.02	0.00	2.00	2.00	1.97	0.57	0.02	0.00	0.00
155.00	1.48	1.50	1.79	0.28	0.08	0.09	0.00	1.99	1.98	1.65	0.82	0.12	0.00	0.00
156.00	1.86	0.26	1.72	0.61	0.00	0.00	0.00	2.00	1.84	1.64	0.58	0.00	0.00	0.00
157.00	1.60	2.18	1.32	0.00	0.00	0.00	0.00	2.00	1.97	1.55	0.55	0.09	0.08	0.00
158.00	1.97	1.93	1.83	0.16	0.00	0.07	0.12	2.00	1.53	0.84	0.95	0.37	0.33	0.11
159.00	1.64	1.24	1.88	0.00	0.00	0.00	0.04	2.00	1.55	0.00	0.89	0.26	0.19	0.00
160.00	1.92	0.47	1.65	0.00	0.00	0.00	0.00	2.00	1.99	0.55	0.29	0.00	0.00	0.00
161.00	1.88	0.31	1.63	0.41	0.00	0.00	0.00	1.99	1.85	1.66	1.31	0.00	0.00	0.00
162.00	2.00	0.00	1.86	0.00	1.52	0.00	0.00	2.00	1.97	1.70	2.01	1.52	0.00	0.00
163.00	2.00	0.00	2.00	0.00	0.38	0.31	0.00	2.00	2.00	2.00	1.95	0.46	0.00	0.00
