Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.347s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	1.79	0.00	0.00
3.00	0.00	0.00	1.63	0.00	1.78	1.84	2.00	0.00	0.00	1.97	1.87	1.39
4.00	0.00	1.02	0.87	0.27	0.46	1.21	2.00	0.00	0.00	0.39	0.52	0.26
5.00	0.00	0.61	1.14	1.59	0.88	1.75	2.00	0.00	0.00	1.05	0.92	0.04
6.00	0.00	1.50	1.68	1.73	0.65	1.97	2.00	1.61	1.30	1.71	1.67	1.53
7.00	0.00	1.50	1.66	1.98	0.26	1.80	2.00	2.12	0.27	1.57	2.00	1.87
8.00	0.00	1.95	1.47	1.94	0.31	0.47	1.99	1.60	0.00	1.01	1.33	1.44
9.00	0.00	1.75	1.72	1.58	0.58	1.28	2.00	1.59	0.00	0.92	0.75	1.81
10.00	0.00	1.13	1.08	1.10	0.61	1.06	2.00	1.00	0.00	0.47	0.91	0.54
11.00	0.00	2.00	2.00	1.98	0.98	2.00	2.00	1.93	0.00	1.54	1.91	1.61
12.00	0.53	0.93	1.10	0.99	1.05	1.58	2.00	0.97	1.07	1.44	1.58	1.73
13.00	0.41	0.64	0.16	0.77	0.58	0.37	2.00	1.24	0.45	0.91	1.12	0.25
14.00	0.66	0.55	1.75	1.07	0.38	1.19	1.99	0.71	0.66	1.94	0.94	1.20
15.00	0.01	1.83	2.03	1.24	0.16	1.21	2.00	1.74	0.34	1.63	1.91	2.03
16.00	0.00	0.93	1.74	1.25	1.00	1.50	2.00	1.63	0.69	0.65	1.06	1.07
17.00	0.00	0.60	1.54	1.44	0.72	0.67	2.00	1.39	0.73	1.93	1.60	1.91
18.00	0.00	1.85	1.51	0.73	1.32	1.45	2.00	1.80	0.58	1.21	1.48	1.12
19.00	0.00	0.29	0.24	1.71	0.75	1.10	2.00	0.92	0.98	1.12	1.04	0.35
20.00	0.00	0.00	1.15	1.71	0.19	0.95	1.99	1.38	0.35	0.19	1.37	0.52
21.00	0.00	1.02	1.33	1.37	0.37	0.91	2.00	1.02	0.68	1.30	1.05	0.27
22.00	0.00	0.89	0.49	0.57	0.86	0.87	2.00	0.15	0.07	1.74	0.32	0.29
23.00	0.00	1.46	1.44	1.55	1.47	1.92	2.00	1.92	0.49	1.37	1.95	0.39
24.00	0.00	1.30	1.74	1.84	1.66	1.86	2.00	1.91	0.21	1.74	1.48	0.61
25.00	0.00	1.39	0.48	0.57	1.14	1.01	2.00	0.51	1.17	1.08	1.47	0.47
26.00	0.00	0.75	1.10	0.71	0.64	1.27	1.99	1.42	0.33	0.26	1.06	1.20
27.00	0.00	1.55	1.94	2.45	1.00	1.92	2.00	1.64	0.00	1.90	1.94	1.38
28.00	0.00	1.18	1.07	1.58	1.44	1.66	2.00	1.66	0.00	1.38	1.58	1.51
29.00	0.00	0.88	1.18	1.17	0.82	0.99	2.00	1.42	0.75	0.87	1.94	0.48
30.00	0.00	1.15	1.25	1.58	0.04	1.12	2.00	1.00	0.35	1.28	1.35	0.01
31.00	0.00	1.17	1.14	1.21	0.82	1.28	2.00	1.98	0.08	0.97	1.91	1.71
32.00	0.00	0.22	1.30	0.75	0.61	0.99	1.99	1.14	0.26	1.31	0.68	0.79
33.00	0.00	1.81	1.25	0.64	0.93	1.26	2.00	1.54	0.42	1.59	1.39	1.37
34.00	0.00	1.44	1.28	2.05	0.05	1.66	2.00	0.79	0.14	1.52	1.55	1.41
35.00	0.00	1.55	1.01	1.17	1.37	1.01	2.00	0.65	0.48	0.60	1.47	0.54
36.00	0.00	1.01	1.52	1.70	0.42	1.55	2.00	1.59	0.00	0.61	0.60	1.78
37.00	0.00	1.77	0.92	1.46	1.64	1.70	2.00	0.60	1.15	0.72	0.81	0.20
38.00	0.00	0.95	0.94	1.17	0.84	1.07	1.99	1.12	0.51	0.98	1.80	0.49
39.00	0.00	1.47	1.13	0.91	0.38	1.55	2.00	1.27	0.80	1.41	1.27	0.67
40.00	0.00	1.46	1.53	0.51	1.12	1.81	2.00	1.45	0.13	1.13	1.63	1.25
