Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.310s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	1.41	0.00	0.67	0.00	0.00	1.45	1.52	1.99	0.48	0.01	0.00	0.00	0.00	0.00	0.53
3.00	0.32	0.00	1.44	0.00	0.00	1.12	1.83	2.00	1.63	0.00	0.00	0.00	1.00	0.00	0.24
4.00	0.67	0.00	1.94	0.00	0.00	1.87	1.44	2.00	0.98	0.00	0.00	0.97	1.31	0.00	0.11
5.00	0.00	0.00	0.54	0.75	0.00	0.13	0.54	2.00	0.86	0.00	0.00	0.14	0.55	0.00	0.33
6.00	0.40	0.00	0.00	0.72	0.00	0.29	0.26	2.00	0.61	0.00	0.00	0.77	0.66	0.00	0.32
7.00	0.00	0.00	0.19	0.86	0.00	0.31	1.06	2.00	0.87	0.00	0.00	0.97	0.99	0.00	0.09
8.00	1.17	0.00	0.09	0.64	0.00	0.20	1.18	1.99	1.61	0.00	0.00	0.42	0.93	0.00	0.74
9.00	0.05	0.00	0.82	0.92	0.00	0.66	1.32	2.00	1.55	0.00	0.00	1.88	1.54	0.00	0.77
10.00	0.59	0.00	1.27	1.88	0.00	0.01	0.46	2.00	1.63	0.00	0.00	0.92	1.50	0.00	0.58
11.00	2.26	0.00	1.21	2.01	0.00	0.31	2.04	2.00	2.01	0.00	0.00	2.00	1.85	0.00	0.00
12.00	0.92	0.00	1.92	2.00	0.00	1.04	1.75	2.00	1.61	0.00	0.00	1.13	1.95	0.00	1.45
13.00	0.55	0.00	0.55	0.88	0.00	0.53	0.54	2.00	0.72	0.00	0.00	0.31	0.52	0.00	0.00
14.00	0.09	0.00	1.30	0.51	0.00	0.27	1.28	1.99	1.63	0.00	0.00	0.21	1.60	0.00	0.08
15.00	0.95	0.00	1.14	1.17	0.00	1.46	1.24	2.00	0.94	0.00	0.00	0.74	0.99	0.00	0.22
16.00	0.25	0.00	1.17	1.02	0.00	1.15	1.00	2.00	1.06	0.00	0.00	0.82	1.53	0.00	0.65
17.00	0.00	0.00	1.34	0.93	0.00	0.34	1.51	2.00	1.68	0.00	0.00	1.44	1.58	0.00	1.01
18.00	0.28	0.00	0.85	0.40	0.00	0.60	0.99	2.00	1.30	0.00	0.00	0.94	1.06	0.00	0.22
19.00	0.00	0.00	1.21	0.84	0.00	0.35	0.47	2.00	1.15	0.00	0.00	0.54	0.94	0.00	0.66
20.00	0.45	0.00	0.81	0.75	0.00	0.48	1.37	1.99	0.26	0.00	0.00	0.16	0.46	0.00	0.74
21.00	0.20	0.00	0.66	1.14	0.00	0.06	0.34	2.00	1.51	0.00	0.00	0.88	1.51	0.00	0.61
22.00	0.07	0.00	0.93	1.01	0.00	0.00	1.11	2.00	1.83	0.00	0.00	0.20	1.63	0.00	1.55
23.00	1.14	0.00	0.65	0.42	0.00	0.78	1.22	2.00	0.33	0.00	0.00	1.06	1.12	0.00	0.28
24.00	0.84	0.00	0.00	0.04	0.00	0.86	1.02	2.00	0.59	0.00	0.00	1.83	1.39	0.00	0.62
25.00	0.54	0.00	1.72	1.33	0.02	0.92	0.99	2.00	1.80	0.00	0.00	0.85	1.05	0.00	1.47
26.00	0.97	0.00	1.40	0.40	0.00	1.05	2.00	1.99	1.52	0.00	0.00	0.66	1.11	0.00	0.35
27.00	0.06	0.00	1.44	0.69	0.00	0.81	1.17	2.00	1.59	0.00	0.00	0.69	1.33	0.00	0.18
28.00	0.09	0.00	1.28	0.24	0.00	0.00	1.33	2.00	1.31	0.00	0.00	0.34	0.73	0.00	0.02
29.00	0.00	0.00	1.99	0.80	0.00	1.51	1.37	2.00	1.97	0.00	0.00	1.41	1.42	0.00	0.58
30.00	0.51	0.00	1.59	0.41	0.00	1.06	1.44	2.00	0.72	0.00	0.00	1.54	1.02	0.00	0.00
31.00	0.44	0.00	1.34	1.41	0.00	0.86	1.12	2.00	1.33	0.00	0.00	0.65	1.11	0.00	0.71
32.00	0.00	0.00	1.14	0.00	0.00	0.07	1.18	1.99	0.55	0.00	0.00	0.91	1.57	0.00	0.60
33.00	0.00	0.00	1.66	2.52	0.00	0.58	0.42	2.00	1.85	0.00	0.00	0.64	1.50	0.00	0.77
34.00	0.19	0.00	0.25	0.20	0.00	1.12	0.80	2.00	0.41	0.00	0.00	1.53	1.04	0.00	1.77
35.00	0.91	0.00	0.46	0.31	0.00	0.98	1.35	2.00	0.86	0.00	0.00	1.53	1.86	0.00	1.41
36.00	0.98	0.00	1.06	0.75	0.00	1.08	1.35	2.00	1.46	0.00	0.00	0.99	0.92	0.00	0.45
37.00	1.06	0.00	1.35	1.14	0.00	1.08	0.88	2.00	1.41	0.00	0.00	0.84	0.55	0.00	0.13
38.00	0.00	0.00	0.92	0.41	0.00	0.00	0.64	1.99	1.46	0.00	0.00	0.31	0.74	0.00	0.19
39.00	0.00	0.00	1.04	0.31	0.00	0.79	0.44	2.00	0.62	0.00	0.00	0.73	1.10	0.00	0.00
40.00	0.00	0.00	1.81	1.70	0.00	0.34	1.59	2.00	1.34	0.00	0.00	1.25	1.59	0.00	0.92
41.00	0.19	0.00	0.55	0.34	0.00	0.91	0.45	2.00	0.29	0.00	0.00	0.31	0.40	0.00	0.31
42.00	0.33	0.00	1.79	1.02	0.00	0.32	1.21	2.00	0.89	0.00	0.00	0.41	0.59	0.00	0.11
43.00	1.33	0.00	1.39	1.50	0.00	0.25	1.00	2.00	1.71	0.00	0.00	0.61	1.59	0.00	0.51
44.00	0.00	0.00	1.26	0.71	0.00	0.46	1.32	1.99	1.37	0.00	0.00	1.40	1.37	0.00	0.85
45.00	0.00	0.00	1.73	2.10	0.00	1.18	1.74	2.00	1.73	0.00	0.00	0.07	2.05	0.00	0.35
46.00	0.31	0.00	1.77	1.70	0.00	0.66	1.07	2.00	1.85	0.00	0.00	1.53	1.32	0.00	1.74
47.00	0.26	0.00	1.33	0.54	0.00	0.93	0.84	2.00	0.82	0.00	0.00	0.28	1.39	0.00	0.78
48.00	0.04	0.00	1.21	1.42	0.00	0.71	1.46	2.00	1.39	0.00	0.00	1.20	1.51	0.00	0.99
49.00	0.00	0.00	1.05	0.77	0.00	0.75	0.61	2.00	1.19	0.00	0.00	0.94	1.37	0.00	1.63
50.00	0.53	0.00	1.95	1.14	0.00	0.80	0.95	2.00	1.58	0.00	0.00	1.07	1.53	0.00	0.00
51.00	0.02	0.00	1.01	0.62	0.00	1.27	0.81	1.99	1.54	0.00	0.00	1.14	1.37	0.00	0.25
52.00	0.06	0.00	1.14	0.72	0.00	0.75	0.53	2.00	0.99	0.00	0.00	0.72	0.79	0.00	0.00
53.00	0.51	0.00	0.37	0.42	0.00	0.74	1.17	2.00	0.88	0.00	0.00	1.18	0.98	0.00	0.97
