Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.225s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	1.86	0.00	0.00	1.99	0.00	0.00	0.00
3.00	0.00	1.99	0.00	0.00	2.00	1.50	0.00	0.00
4.00	0.00	2.00	0.00	0.00	2.00	2.00	1.85	1.66
5.00	1.97	1.93	1.04	0.95	2.00	1.99	1.79	1.44
6.00	2.00	2.00	2.10	2.17	2.00	2.01	2.01	1.85
7.00	1.99	2.00	1.95	2.00	2.00	1.99	2.00	2.00
8.00	2.00	2.00	1.87	1.99	1.99	2.00	1.92	1.94
9.00	2.00	2.00	1.91	2.00	2.00	2.00	1.91	1.99
10.00	2.00	2.00	1.93	1.99	2.00	2.00	1.91	2.00
11.00	2.00	2.00	1.87	2.00	2.00	1.99	2.00	0.06
12.00	2.00	2.00	1.87	2.00	2.00	1.99	2.00	0.00
13.00	1.99	1.99	1.86	2.00	2.00	2.00	2.00	0.00
14.00	2.00	2.00	1.85	2.00	1.99	2.00	2.00	0.00
15.00	2.00	2.00	1.86	2.00	2.00	2.00	2.00	0.00
16.00	2.00	2.00	1.87	2.00	2.00	2.00	2.00	0.00
17.00	2.00	1.87	1.66	1.86	2.00	2.00	1.91	0.00
18.00	1.98	1.99	1.83	1.84	2.00	1.93	1.87	0.93
19.00	1.67	1.68	1.63	0.13	2.00	1.65	1.55	0.00
20.00	2.20	0.53	0.59	0.00	1.99	2.10	0.35	0.00
21.00	2.00	0.00	1.91	0.00	2.00	2.00	0.00	1.20
22.00	2.00	0.60	1.47	0.29	2.00	1.61	1.05	0.00
23.00	1.99	1.98	0.40	0.26	2.00	1.90	1.39	0.00
24.00	2.01	1.99	2.01	1.12	2.00	2.00	1.81	0.67
25.00	2.00	2.00	1.93	2.00	2.00	2.00	1.97	1.38
26.00	1.98	2.00	1.91	1.98	1.99	2.00	1.95	1.99
27.00	2.00	2.00	1.90	2.00	2.00	2.00	1.86	1.99
28.00	1.99	1.86	0.21	1.28	2.00	1.98	1.63	0.42
29.00	1.74	1.80	1.50	0.22	2.00	1.92	1.02	0.45
30.00	2.00	2.03	2.17	1.90	2.00	1.99	1.99	0.00
31.00	2.00	1.95	1.86	2.00	2.00	2.00	1.87	1.61
32.00	1.99	2.00	1.94	2.00	1.99	2.00	2.00	2.00
33.00	1.86	1.35	0.27	0.12	2.00	1.37	0.29	0.11
34.00	1.57	2.01	1.90	0.31	2.00	2.14	0.73	0.20
35.00	1.99	2.00	1.99	1.98	2.00	2.00	1.97	1.99
36.00	2.00	1.99	2.01	2.00	2.00	2.00	1.98	2.00
37.00	2.00	2.00	1.99	2.00	2.00	1.98	2.00	2.00
38.00	1.98	2.00	2.00	1.99	1.99	2.00	1.98	2.00
39.00	2.00	2.00	2.00	2.00	2.00	2.00	1.95	2.00
40.00	2.00	2.00	1.99	2.00	2.00	2.00	1.98	1.99
41.00	2.00	2.00	2.01	1.99	2.00	2.00	1.97	2.00
42.00	2.00	2.00	1.99	2.00	2.00	1.99	1.97	2.00
43.00	2.00	1.99	2.00	2.00	2.00	2.00	1.98	2.00
44.00	1.99	2.00	2.00	2.00	1.99	2.00	1.95	2.00
45.00	2.00	2.00	2.00	1.99	2.00	2.00	1.95	1.99
46.00	2.00	2.00	1.99	2.00	2.00	2.00	2.01	2.01
47.00	2.00	2.00	2.00	2.00	2.00	2.00	1.97	1.98
48.00	2.00	2.00	2.00	2.00	2.00	1.99	1.98	2.00
49.00	2.00	1.99	2.00	2.00	2.00	2.01	1.99	1.99
50.00	1.81	1.60	1.83	0.26	2.00	1.95	1.42	0.22
51.00	1.18	1.20	0.65	0.55	1.99	1.17	1.18	0.41
52.00	2.00	2.00	2.27	1.97	2.00	1.99	1.98	1.99
53.00	2.00	0.55	1.58	0.51	2.00	1.68	1.57	0.54
54.00	2.00	1.63	0.42	0.12	2.00	2.00	0.33	0.00
55.00	2.00	1.90	2.61	0.00	2.00	1.99	0.65	0.31
56.00	1.73	0.32	0.41	0.04	2.00	1.18	0.27	0.00
57.00	1.70	2.53	0.42	0.00	1.99	2.05	0.99	0.00
58.00	2.00	1.86	1.39	0.34	2.00	2.00	0.54	0.24
59.00	2.00	1.90	0.02	0.46	2.00	2.00	1.86	1.91
60.00	2.00	1.91	2.11	1.57	2.00	1.99	1.75	1.04
61.00	2.00	1.99	1.93	1.99	2.00	2.00	1.90	1.85
62.00	1.95	1.93	1.70	1.59	2.00	1.88	0.65	0.15
63.00	2.03	1.72	0.13	0.55	1.99	1.94	1.00	1.10
64.00	2.00	2.00	1.45	0.53	2.00	1.86	1.61	0.01
65.00	2.00	1.97	1.97	0.69	2.00	2.00	2.06	2.06
66.00	2.00	1.99	1.99	2.00	2.00	2.00	2.00	2.01
67.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	1.99
68.00	1.99	2.00	2.00	2.00	2.00	2.00	1.99	2.00
69.00	1.99	2.00	2.00	2.00	1.99	2.00	1.99	2.00
70.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00
71.00	2.00	1.99	1.99	2.00	2.00	2.00	2.00	1.98
72.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	1.99
73.00	2.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
74.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00	1.99
75.00	1.99	2.00	2.00	2.00	1.99	2.00	2.00	2.00
76.00	2.00	1.99	2.00	2.00	2.00	2.00	1.98	2.00
77.00	2.00	2.01	2.00	1.98	2.00	2.00	2.00	1.99
78.00	2.00	1.99	2.00	2.00	2.00	2.00	1.99	1.99
79.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
80.00	1.98	1.55	0.28	0.07	2.00	1.66	1.15	0.35
81.00	2.01	1.68	0.53	0.14	1.99	1.61	1.12	0.00
82.00	1.58	2.17	2.06	0.00	2.00	2.18	1.79	0.00
83.00	2.30	2.00	1.94	0.00	2.00	2.00	1.88	0.00
84.00	2.00	2.00	1.87	0.00	2.00	2.00	1.87	0.00
85.00	1.99	1.91	1.88	0.51	2.00	1.99	0.94	0.38
86.00	1.99	1.94	1.93	0.87	2.00	1.87	0.33	0.00
87.00	0.29	1.99	1.94	2.66	1.99	1.95	1.15	1.83
88.00	0.18	2.00	2.01	1.99	2.00	2.00	2.04	2.01
89.00	0.00	2.00	1.99	1.97	2.00	2.00	2.00	1.99
90.00	0.00	2.00	2.00	1.98	2.00	2.00	2.00	2.00
91.00	0.00	1.99	1.99	1.98	2.00	2.00	1.99	2.00
92.00	0.00	2.00	2.00	1.99	2.00	2.00	2.00	1.99
93.00	0.00	2.00	2.00	1.99	1.99	1.99	2.00	2.00
94.00	0.00	2.00	2.00	1.98	2.00	2.00	2.00	2.00
95.00	0.00	2.00	2.00	1.99	2.00	2.00	2.00	1.99
96.00	0.00	2.00	2.00	1.95	2.00	2.00	2.00	2.00
97.00	0.00	1.99	1.99	1.95	2.00	2.00	1.99	2.00
98.00	0.00	2.01	2.00	2.00	2.00	2.00	2.00	2.00
99.00	0.00	1.99	1.99	1.98	2.00	1.99	2.00	2.00
100.00	0.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00
101.00	0.00	2.00	2.00	2.00	2.00	2.00	1.99	1.98
102.00	0.00	2.00	2.00	1.99	2.00	2.00	2.00	1.99
103.00	0.00	2.00	1.99	1.98	2.00	2.00	2.00	2.00
104.00	0.00	1.99	1.97	1.95	2.00	1.99	2.00	2.00
105.00	0.00	2.00	2.00	1.98	2.00	2.00	2.00	2.00
106.00	0.00	2.00	2.00	1.99	1.99	2.00	2.00	2.00
107.00	0.00	2.00	1.99	1.99	2.00	2.00	2.00	1.99
108.00	0.00	2.00	1.99	1.99	2.00	2.00	1.99	2.00
109.00	1.87	2.00	1.93	1.93	2.00	1.86	1.77	1.91
110.00	1.71	1.92	1.79	0.52	2.00	1.92	1.85	0.53
111.00	1.99	1.98	1.80	0.59	2.00	1.86	1.93	0.00
112.00	0.68	1.91	0.72	0.00	1.99	0.82	1.98	0.00
113.00	2.25	1.72	2.14	0.14	2.00	2.30	1.98	0.07
114.00	1.98	2.11	1.77	1.22	2.00	1.78	1.79	1.92
115.00	1.92	1.66	0.13	0.31	2.00	0.77	0.26	0.09
116.00	1.00	1.40	0.04	0.00	2.00	1.08	0.73	0.00
117.00	2.00	1.91	1.81	0.51	2.00	1.99	2.00	0.00
118.00	1.99	2.00	2.00	0.31	1.99	2.00	2.00	0.00
119.00	2.00	2.00	2.00	0.00	2.00	2.00	2.00	0.00
120.00	2.00	1.99	2.00	0.09	2.00	2.00	1.91	1.70
121.00	2.00	2.01	1.87	2.00	2.00	2.00	1.93	1.99
122.00	2.00	1.99	1.91	1.98	2.00	2.00	1.93	2.00
123.00	2.00	2.00	1.90	2.00	2.00	1.99	1.94	2.00
124.00	1.99	2.00	1.92	2.00	1.99	2.00	1.91	2.00
125.00	2.00	2.00	1.94	1.98	2.00	2.00	1.95	2.00
126.00	2.00	1.99	1.88	2.00	2.00	2.00	1.86	1.99
127.00	2.00	2.01	1.91	1.99	2.00	2.00	1.93	2.00
128.00	2.00	2.00	1.91	2.00	2.00	1.99	1.92	2.00
129.00	2.00	1.99	1.90	2.00	2.00	1.99	1.93	2.00
130.00	1.99	2.00	1.90	2.00	1.99	2.00	1.92	2.00
131.00	2.00	2.00	1.87	1.95	2.00	1.99	1.93	1.90
132.00	2.00	2.00	1.93	2.00	2.00	2.00	1.97	2.00
133.00	2.00	2.00	1.98	2.00	2.00	2.00	1.98	1.99
134.00	2.00	2.00	1.98	1.99	2.00	1.99	1.99	2.00
135.00	2.00	1.99	1.94	2.00	2.00	2.00	1.98	2.00
136.00	1.99	2.00	1.88	2.00	1.99	2.00	1.98	2.00
137.00	1.95	2.00	1.94	1.97	2.00	2.00	1.98	1.99
138.00	2.00	2.00	1.98	2.00	2.00	2.00	1.98	2.00
139.00	2.00	2.00	1.93	2.00	2.00	2.00	1.97	1.99
140.00	2.00	1.99	1.95	1.99	2.00	2.00	1.95	1.99
141.00	2.00	2.00	1.97	2.00	2.00	1.99	1.99	2.00
142.00	1.99	2.00	1.94	2.00	2.00	2.00	1.99	2.00
143.00	1.93	1.88	1.80	0.34	1.99	1.63	0.73	0.22
144.00	2.00	1.74	2.00	0.79	2.00	2.16	2.18	0.80
145.00	2.00	2.00	1.99	2.00	2.00	2.00	1.95	1.99
146.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
147.00	2.00	2.00	2.00	2.00	2.00	1.99	1.94	2.00
148.00	1.99	1.99	2.00	2.00	2.00	2.00	1.97	2.00
149.00	2.00	2.00	2.00	1.99	1.99	2.00	1.99	2.00
150.00	2.00	2.00	2.00	2.00	2.00	2.00	1.98	1.99
151.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00
152.00	1.99	2.00	1.99	2.00	2.00	2.00	1.97	1.99
153.00	2.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
154.00	2.00	1.99	2.00	2.00	2.00	1.99	1.93	2.00
155.00	1.99	2.00	2.00	2.00	1.99	2.00	1.98	2.00
156.00	2.00	2.00	2.00	1.99	2.00	2.00	1.97	2.00
157.00	2.00	2.00	1.99	2.00	2.00	2.00	1.94	1.99
158.00	1.98	2.00	2.00	1.98	2.00	2.00	1.98	2.00
159.00	2.00	1.99	2.00	2.00	2.00	1.99	1.99	2.00
160.00	2.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
161.00	1.99	2.00	2.00	2.00	1.99	2.00	1.94	1.99
162.00	2.00	2.00	2.00	2.00	2.00	2.00	1.97	2.00
163.00	2.00	2.00	1.99	2.00	2.00	2.00	1.97	1.99
164.00	1.83	1.54	1.52	1.31	2.00	1.71	1.50	1.44
165.00	2.01	2.03	1.99	0.00	2.00	2.03	0.61	0.24
166.00	2.00	1.99	2.00	0.00	2.00	1.75	0.19	0.00
167.00	1.99	1.85	1.80	1.18	1.99	2.00	0.55	0.04
168.00	1.64	1.78	1.58	1.21	2.00	1.86	0.40	0.07
169.00	2.30	2.00	1.98	1.06	2.00	2.00	2.00	0.00
170.00	2.00	2.00	1.95	2.00	2.00	0.94	0.93	0.89
171.00	2.00	2.00	1.93	2.00	2.00	0.00	0.00	0.00
172.00	2.00	1.99	1.94	2.00	2.00	0.00	0.00	0.00
173.00	1.98	1.99	1.93	2.00	1.99	0.00	0.00	0.00
174.00	2.00	2.00	1.91	2.00	2.00	0.00	0.00	0.00
175.00	2.00	2.00	1.98	2.00	2.00	0.00	0.00	0.00
176.00	2.00	2.00	1.98	1.99	2.00	0.00	0.00	0.00
177.00	2.00	2.00	1.93	2.00	2.00	0.00	0.00	0.00
178.00	2.00	1.99	1.95	2.00	2.00	0.00	0.00	0.00
179.00	1.99	2.00	1.93	1.99	1.99	0.00	0.00	0.00
10.1.1.1	1.72	5363.27
10.1.1.2	1.95	6930.17
10.1.1.3	1.80	12940.50
10.1.1.4	1.55	16266.42
10.2.1.2	2.04	7.92
10.1.1.6	1.85	4856.18
10.1.1.7	1.65	19626.56
10.1.1.8	1.32	20454.82
