Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.324s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.15	0.78	0.00	0.00	1.99	0.00	0.00	1.21	0.54	0.00
3.00	1.58	1.87	1.77	1.80	0.00	0.00	2.00	1.51	0.00	0.89	0.89	0.00
4.00	1.97	1.97	1.34	0.82	0.12	0.00	2.00	1.94	1.50	0.69	0.26	0.00
5.00	1.92	1.95	0.67	0.97	0.00	0.00	2.00	1.78	1.70	0.07	0.06	0.00
6.00	1.98	2.01	1.37	0.84	0.00	0.00	2.00	1.73	1.63	0.37	0.00	0.00
7.00	1.99	2.00	2.14	0.24	0.07	0.00	2.00	2.11	1.90	0.00	0.00	0.00
8.00	1.95	2.00	1.97	0.14	0.00	0.00	1.99	1.95	1.57	0.00	0.00	0.00
9.00	2.05	2.00	1.67	1.19	0.51	0.00	2.00	1.94	0.32	1.08	0.00	0.00
10.00	2.00	1.87	1.74	0.20	0.06	0.00	2.00	1.80	0.86	0.94	0.93	0.00
11.00	1.92	1.88	1.40	1.10	0.00	0.00	2.00	1.81	1.70	0.81	0.15	0.00
12.00	1.99	2.00	2.16	1.44	0.67	0.00	2.00	1.85	1.78	0.31	0.00	0.00
13.00	2.00	1.85	1.52	0.84	0.00	0.00	2.00	2.00	0.91	0.31	0.31	0.00
14.00	1.98	1.14	1.05	0.07	0.00	0.00	1.99	0.51	1.44	0.15	0.15	0.00
15.00	2.00	2.25	2.03	1.46	0.05	0.00	2.00	0.00	1.79	0.64	0.27	0.00
16.00	2.00	1.99	1.74	1.37	0.25	0.00	2.00	0.89	1.75	1.54	0.00	0.00
17.00	2.00	2.00	1.11	1.18	0.00	0.00	2.00	1.13	1.15	1.12	0.00	0.00
18.00	2.00	2.00	0.55	1.21	0.20	0.00	2.00	0.59	1.19	0.53	0.00	0.00
19.00	2.00	1.91	0.97	0.86	0.21	0.00	2.00	1.26	0.91	0.69	0.00	0.00
20.00	1.67	1.51	1.38	0.27	0.00	0.00	1.99	1.57	1.38	0.00	0.00	0.00
21.00	2.26	2.25	0.99	0.11	0.02	0.00	2.00	2.23	2.18	0.97	1.07	0.00
22.00	1.75	1.85	0.42	0.13	0.00	0.00	2.00	1.17	1.31	0.54	0.00	0.00
23.00	1.98	1.99	1.73	0.88	0.00	0.00	2.00	1.50	1.71	0.04	0.00	0.00
24.00	2.00	2.00	0.53	0.00	0.00	0.00	2.00	0.57	0.84	0.02	0.00	0.00
25.00	1.83	1.75	0.87	0.53	0.00	0.00	2.00	1.06	1.22	0.08	0.00	0.00
26.00	1.99	2.00	1.91	0.61	0.05	0.00	1.99	2.12	2.06	0.08	0.11	0.00
27.00	1.99	2.04	1.51	0.00	0.00	0.00	2.00	1.45	1.68	0.61	0.58	0.00
28.00	2.00	2.00	2.00	0.24	0.00	0.00	2.00	0.00	2.00	0.01	0.29	0.00
29.00	2.00	2.00	1.99	0.93	0.00	0.00	2.00	0.06	1.85	0.67	0.66	0.00
30.00	2.00	1.99	1.90	0.82	0.18	0.00	2.00	0.00	1.38	0.64	0.13	0.00
31.00	2.00	2.00	1.92	0.33	0.00	0.00	2.00	0.00	1.42	0.49	0.49	0.00
32.00	1.99	1.98	1.77	1.19	0.00	0.00	1.99	1.17	1.78	0.35	0.09	0.00
33.00	1.87	1.88	1.54	0.14	0.00	0.00	2.00	1.58	0.21	1.13	0.00	0.00
34.00	0.87	0.88	0.91	0.01	0.92	0.00	2.00	0.00	1.28	0.33	0.25	0.00
35.00	1.35	2.01	1.78	0.11	0.00	0.00	2.00	1.31	1.80	0.34	0.00	0.00
36.00	1.73	1.64	1.48	0.72	0.00	0.00	2.00	0.86	0.93	0.39	0.07	0.00
37.00	1.88	1.88	1.81	1.02	0.09	0.00	2.00	2.33	1.64	0.19	0.19	0.00
38.00	1.99	2.00	1.80	0.13	0.18	0.00	1.99	1.11	2.00	0.40	0.44	0.00
39.00	1.99	1.92	0.78	0.47	0.00	0.00	2.00	0.00	1.12	0.57	0.61	0.00
