132.49	19.89	0.00
236.84	140.25	0.00
79.17	114.76	0.00
144.54	166.27	0.00
47.56	108.53	0.00
98.07	7.68	0.00
249.69	110.60	0.00
85.92	116.77	0.00
227.14	2.60	0.00
174.42	148.39	0.00
7.44	75.41	0.00
120.32	206.48	0.00
169.23	228.98	0.00
100.62	66.84	0.00
38.52	74.00	0.00
140.29	23.12	0.00
237.33	181.46	0.00
239.82	179.37	0.00
247.49	155.22	0.00
209.00	94.03	0.00
163.52	157.67	0.00
217.29	129.32	0.00
215.94	162.55	0.00
190.48	217.81	0.00
41.32	82.75	0.00
19.87	139.39	0.00
127.22	7.15	0.00
23.26	55.22	0.00
109.46	196.40	0.00
77.99	72.73	0.00
94.79	14.30	0.00
248.90	174.73	0.00
217.37	159.58	0.00
236.98	161.93	0.00
63.58	220.65	0.00
12.12	41.02	0.00
207.96	166.67	0.00
172.18	95.80	0.00
149.01	173.31	0.00
53.68	76.04	0.00
133.79	162.41	0.00
13.94	89.88	0.00
107.76	228.22	0.00
47.68	97.19	0.00
81.94	169.51	0.00
234.41	188.17	0.00
211.84	49.85	0.00
64.25	169.58	0.00
94.30	197.75	0.00
183.38	181.55	0.00
195.56	43.80	0.00
2.91	25.80	0.00
55.43	204.39	0.00
16.77	245.02	0.00
176.41	187.92	0.00
218.98	227.44	0.00
69.37	152.13	0.00
173.20	114.80	0.00
34.75	11.48	0.00
93.69	149.92	0.00
208.97	195.36	0.00
173.94	204.51	0.00
173.72	55.77	0.00
213.34	183.23	0.00
73.65	169.39	0.00
162.74	243.02	0.00
74.66	102.90	0.00
236.17	12.81	0.00
195.20	78.82	0.00
206.25	78.69	0.00
184.05	123.18	0.00
198.42	13.91	0.00
101.29	23.75	0.00
32.65	59.77	0.00
39.89	195.61	0.00
204.16	217.21	0.00
7.64	156.00	0.00
136.00	83.13	0.00
205.87	67.81	0.00
237.10	7.99	0.00
115.07	217.33	0.00
17.38	61.91	0.00
130.60	246.36	0.00
48.96	31.90	0.00
74.68	133.24	0.00
243.93	94.65	0.00
41.33	195.94	0.00
194.34	228.52	0.00
85.34	90.28	0.00
118.53	227.76	0.00
25.06	29.78	0.00
15.05	8.71	0.00
215.43	226.13	0.00
17.72	232.69	0.00
220.70	147.50	0.00
98.46	14.11	0.00
110.01	220.54	0.00
87.68	212.38	0.00
8.09	142.18	0.00
181.39	115.15	0.00
88.37	16.90	0.00
160.27	95.80	0.00
192.90	185.10	0.00
169.27	130.58	0.00
121.47	124.19	0.00
203.03	207.55	0.00
19.00	4.19	0.00
7.08	66.01	0.00
108.38	35.48	0.00
35.87	8.24	0.00
202.01	72.33	0.00
0.44	223.47	0.00
24.06	40.78	0.00
105.42	247.24	0.00
58.78	32.83	0.00
239.08	116.82	0.00
92.87	92.54	0.00
122.83	164.39	0.00
66.88	218.39	0.00
144.07	73.72	0.00
130.01	68.21	0.00
244.72	20.22	0.00
165.19	46.59	0.00
211.56	190.00	0.00
21.79	227.40	0.00
105.72	161.16	0.00
10.35	129.36	0.00
150.53	175.40	0.00
182.86	11.27	0.00
170.66	222.56	0.00
15.26	168.15	0.00
169.13	41.22	0.00
76.77	125.64	0.00
87.07	132.95	0.00
181.62	156.00	0.00
26.77	241.14	0.00
63.12	142.29	0.00
109.73	144.42	0.00
146.79	234.37	0.00
76.75	15.39	0.00
108.87	164.75	0.00
77.58	24.85	0.00
228.99	152.17	0.00
164.60	201.09	0.00
44.23	8.08	0.00
161.28	130.48	0.00
8.82	74.41	0.00
195.65	165.16	0.00
0.45	149.43	0.00
96.13	15.39	0.00
168.12	222.79	0.00
9.87	238.33	0.00
108.69	45.22	0.00
43.60	18.39	0.00
145.80	247.01	0.00
47.76	106.98	0.00
95.91	189.75	0.00
220.54	230.79	0.00
0.46	218.03	0.00
170.05	240.84	0.00
70.63	74.19	0.00
205.35	177.51	0.00
73.53	225.27	0.00
97.53	218.55	0.00
237.77	207.15	0.00
208.81	8.80	0.00
222.55	226.53	0.00
233.15	156.98	0.00
32.34	143.15	0.00
87.07	184.55	0.00
178.40	127.06	0.00
156.29	216.21	0.00
208.40	35.06	0.00
55.13	164.28	0.00
79.83	148.25	0.00
54.85	128.34	0.00
7.01	61.15	0.00
170.05	243.38	0.00
71.54	229.05	0.00
7.70	163.00	0.00
71.11	27.63	0.00
28.30	128.66	0.00
17.91	120.26	0.00
145.25	17.04	0.00
2.74	97.21	0.00
210.88	201.30	0.00
16.52	196.66	0.00
121.02	29.99	0.00
40.60	102.99	0.00
105.49	199.52	0.00
215.76	63.18	0.00
164.10	146.87	0.00
240.62	9.18	0.00
98.94	170.41	0.00
102.98	206.70	0.00
194.82	174.98	0.00
225.51	87.94	0.00
167.33	122.29	0.00
42.84	71.03	0.00
79.95	66.49	0.00
67.80	191.23	0.00
