208.33	145.83	0.00	6.000000
41.67	20.83	0.00	5.700000
125.00	20.83	0.00	5.700000
208.33	187.50	0.00	5.700000
125.00	187.50	0.00	5.400000
208.33	62.50	0.00	5.100000
208.33	229.17	0.00	4.800000
41.67	145.83	0.00	4.500000
125.00	145.83	0.00	4.500000
41.67	62.50	0.00	3.900000
41.67	187.50	0.00	3.900000
41.67	229.17	0.00	3.900000
41.67	104.17	0.00	3.600000
125.00	62.50	0.00	3.600000
125.00	229.17	0.00	3.600000
208.33	20.83	0.00	3.300000
208.33	104.17	0.00	2.700000
125.00	104.17	0.00	2.400000
