93.75	218.75	0.00	8.400000
93.75	156.25	0.00	7.200000
218.75	156.25	0.00	7.200000
31.25	31.25	0.00	6.900000
218.75	218.75	0.00	6.900000
156.25	156.25	0.00	6.300000
31.25	93.75	0.00	6.000000
31.25	156.25	0.00	6.000000
31.25	218.75	0.00	5.700000
93.75	31.25	0.00	5.700000
156.25	31.25	0.00	5.100000
218.75	93.75	0.00	4.800000
93.75	93.75	0.00	4.500000
156.25	218.75	0.00	4.500000
218.75	31.25	0.00	4.500000
156.25	93.75	0.00	3.300000
