Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.436s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	1.48	1.73	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.47	0.21	0.00
3.00	2.00	1.85	0.00	0.00	0.00	0.29	2.00	0.00	1.41	0.39	0.34	0.00
4.00	1.98	1.91	1.35	0.04	0.00	1.26	2.00	0.00	1.55	1.20	1.28	0.00
5.00	1.99	1.95	1.51	0.00	0.14	0.52	2.00	0.00	1.32	0.85	0.42	0.00
6.00	2.00	1.95	1.91	0.46	0.00	0.00	2.00	0.00	1.78	1.59	0.33	0.11
7.00	1.99	2.00	1.74	1.08	0.33	0.28	2.00	0.00	1.88	1.02	0.99	1.04
8.00	2.00	2.00	1.98	1.14	0.00	0.00	1.99	0.00	1.94	1.14	0.00	0.00
9.00	2.00	2.00	1.94	0.00	0.00	0.00	2.00	0.00	1.87	0.41	0.41	0.00
10.00	2.00	1.95	1.87	0.39	0.00	0.00	2.00	0.00	2.06	0.00	0.00	0.00
11.00	2.00	2.05	1.90	0.67	0.00	0.00	2.00	0.00	1.98	1.32	1.37	0.09
12.00	2.00	2.00	1.77	0.92	0.00	0.00	2.00	0.00	1.72	0.62	0.64	0.06
13.00	2.00	1.99	1.25	0.00	0.00	0.00	2.00	0.00	1.95	0.79	0.00	0.00
14.00	1.99	2.00	1.60	0.06	0.00	0.00	1.99	0.00	1.42	0.45	0.00	0.00
15.00	2.00	2.00	1.78	0.12	0.00	0.00	2.00	0.00	2.00	0.64	0.42	0.00
16.00	2.00	2.00	1.08	0.78	0.00	0.00	2.00	0.00	1.14	0.11	0.01	0.00
17.00	1.99	1.93	1.25	0.67	0.00	0.00	2.00	0.00	1.75	0.61	0.37	0.00
18.00	2.01	2.00	1.34	1.33	0.00	0.00	2.00	0.00	1.51	1.39	0.53	0.44
19.00	1.99	1.72	1.74	1.13	0.00	0.00	2.00	0.00	1.58	0.18	0.25	0.00
20.00	2.00	1.81	1.32	0.00	0.00	0.00	1.99	0.00	2.03	0.67	0.64	0.00
21.00	2.00	2.00	1.60	0.71	0.00	0.00	2.00	0.00	1.66	1.31	0.47	0.00
22.00	2.00	2.00	1.80	1.22	0.00	0.00	2.00	0.00	1.18	0.39	0.28	0.00
23.00	2.00	2.00	1.95	1.35	0.00	0.00	2.00	0.00	1.91	1.10	0.57	0.31
24.00	2.00	2.00	1.35	1.37	0.27	0.27	2.00	0.00	1.38	0.93	0.07	1.38
25.00	2.00	1.99	1.28	1.32	0.00	0.00	2.00	0.00	1.28	1.33	0.00	1.34
26.00	1.99	2.00	2.00	1.17	0.00	0.00	1.99	0.00	1.91	1.54	0.20	1.20
27.00	2.00	1.91	1.85	1.50	0.19	0.20	2.00	0.00	1.77	0.71	0.59	0.20
28.00	2.00	2.00	1.71	0.31	0.00	0.29	2.00	0.00	1.18	0.91	0.68	0.00
29.00	2.00	1.94	1.65	0.49	0.00	0.00	2.00	0.00	1.73	0.75	0.31	0.00
30.00	1.99	1.98	1.74	0.31	0.00	0.00	2.00	0.00	1.84	0.19	0.80	0.00
31.00	2.00	1.86	1.87	2.17	0.00	0.00	2.00	0.00	1.92	0.00	0.00	0.00
32.00	1.99	2.00	2.03	1.35	0.00	0.00	1.99	0.00	1.81	0.06	0.00	0.31
33.00	2.00	2.00	1.94	1.52	0.00	0.00	2.00	0.00	1.81	1.01	0.27	0.49
34.00	1.97	1.98	1.86	1.63	0.00	0.00	2.00	0.00	1.91	0.19	0.00	0.00
35.00	2.04	2.01	1.75	1.79	0.00	0.00	2.00	0.00	2.01	2.76	0.00	0.00
36.00	2.00	1.97	1.80	1.63	0.00	0.00	2.00	0.00	1.74	1.75	0.00	0.00
37.00	2.00	1.99	1.58	1.34	0.00	0.00	2.00	0.00	0.88	0.60	0.00	0.61
