Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.235s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.11	1.25	0.61	1.20	2.00	1.22	1.08	1.31	0.62
6.00	1.92	2.00	0.61	1.99	2.00	1.99	1.99	1.99	0.67
7.00	1.98	1.99	0.00	1.99	2.00	2.00	1.99	2.00	3.00
8.00	1.87	2.00	2.47	1.99	1.99	2.00	1.91	2.00	2.00
9.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	1.99
10.00	1.99	2.00	2.00	1.98	2.00	2.00	1.99	2.00	2.00
11.00	2.00	2.00	1.99	1.98	2.00	1.99	2.00	2.00	1.98
12.00	2.00	1.99	2.00	1.98	2.00	2.00	2.01	1.99	2.00
13.00	2.00	2.00	1.99	2.00	2.00	2.00	1.98	2.00	1.98
14.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00
15.00	2.00	2.00	1.99	2.00	2.00	2.00	1.99	2.00	2.00
16.00	2.00	2.00	2.00	1.98	2.00	2.00	2.00	2.00	2.00
17.00	1.98	2.00	1.99	1.99	2.00	2.00	1.99	2.00	1.95
18.00	2.00	2.00	1.99	1.98	2.00	2.00	1.99	1.99	2.01
19.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99
20.00	2.00	1.99	2.00	1.99	1.99	2.00	2.00	2.00	2.00
21.00	2.00	2.00	1.99	1.98	2.00	2.00	2.00	2.00	2.00
22.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
23.00	2.01	2.00	1.99	1.97	2.00	2.00	2.00	1.99	2.00
24.00	1.99	2.00	2.00	1.99	2.00	1.99	2.00	2.00	2.00
25.00	2.00	2.00	2.00	1.98	2.00	2.00	1.99	2.00	1.99
26.00	2.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00	2.00
27.00	1.99	2.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00
28.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
29.00	2.00	2.00	2.00	1.99	2.00	1.99	1.99	2.00	2.00
30.00	1.99	2.00	2.00	1.99	2.00	2.00	2.01	1.99	1.99
31.00	2.00	2.00	1.99	1.97	2.00	2.00	1.99	2.00	2.00
32.00	2.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00	2.00
33.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
34.00	2.00	2.00	1.99	1.98	2.00	2.00	2.00	2.00	2.00
35.00	1.99	2.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00
36.00	2.00	2.00	2.01	1.98	2.00	2.00	1.99	1.99	1.99
37.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00
38.00	2.00	1.99	2.00	1.97	1.99	2.00	2.00	2.00	2.00
39.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
41.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00
42.00	1.99	2.00	2.00	1.93	2.00	2.01	1.99	2.00	1.99
43.00	2.00	2.00	1.99	1.99	2.00	1.99	2.00	2.00	1.99
44.00	2.00	1.99	2.00	1.99	1.99	2.00	2.00	1.99	2.00
45.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	1.98	2.00	2.00	2.00	2.00	2.00
47.00	1.99	2.00	1.99	1.99	2.00	2.00	2.00	2.00	2.00
48.00	2.00	2.00	2.00	1.98	2.00	2.00	2.00	2.00	2.00
49.00	1.99	2.00	0.64	1.99	2.00	1.99	1.99	1.99	1.99
50.00	2.00	1.99	0.00	1.97	2.00	2.00	2.00	2.00	2.00
51.00	2.00	2.00	0.00	2.00	1.99	2.00	2.00	2.00	2.00
52.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	0.00	1.99	2.00	2.00	2.00	2.00	2.00
54.00	1.99	2.00	0.00	1.97	2.00	2.00	2.00	1.99	2.00
55.00	2.00	2.00	0.00	1.97	2.00	1.99	1.99	2.01	1.99
56.00	2.00	1.99	0.00	1.99	2.00	2.00	2.00	1.99	2.00
57.00	2.00	2.00	0.00	1.98	1.99	2.00	2.00	2.00	2.00
58.00	2.00	2.00	0.00	1.99	2.00	2.00	2.00	2.00	2.00
59.00	2.00	2.00	0.00	1.99	2.00	1.99	2.00	2.00	2.00
60.00	1.99	2.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00
61.00	1.99	2.00	0.00	1.98	2.00	2.00	1.99	2.00	1.98
62.00	2.00	2.00	0.00	1.99	2.00	2.00	2.00	1.99	2.00
63.00	2.00	1.99	0.00	2.00	1.99	2.00	2.00	2.00	2.00
64.00	2.00	2.00	0.00	1.99	2.00	2.00	2.00	2.00	2.00
65.00	2.00	2.00	0.00	2.00	2.00	2.00	1.99	2.00	1.99
66.00	1.98	2.00	0.00	2.00	2.00	2.00	2.00	2.00	1.99
67.00	1.99	2.00	0.00	1.98	2.00	1.99	1.98	2.00	1.99
68.00	2.00	2.00	0.00	1.97	2.00	2.00	2.00	1.99	2.00
69.00	2.00	1.99	0.00	1.99	1.99	2.00	2.00	2.00	2.00
