Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.408s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.88	0.00	0.02	0.00	0.00	0.00	0.09	0.00	2.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00
5.00	0.00	0.00	0.54	0.15	1.28	0.00	0.00	0.00	0.00	0.04	1.73	0.00	2.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00
6.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	1.05	0.00	2.00	2.12	0.00	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.31
7.00	0.00	0.00	0.00	0.27	1.01	0.00	0.00	0.00	0.00	0.00	0.61	0.00	2.00	1.57	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	0.72
8.00	0.00	0.00	0.16	0.24	2.05	0.00	0.00	0.00	0.00	0.00	0.06	0.00	1.99	2.31	0.00	0.00	0.00	0.00	0.00	0.00	1.87	0.00	0.00	1.58
9.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.20	0.00	2.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00	1.66	0.00	0.00	1.17
10.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.92	0.00	2.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.00	0.35
11.00	0.00	0.00	0.58	0.80	1.25	0.00	0.00	0.00	0.00	0.00	0.09	0.00	2.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00
12.00	0.00	0.00	1.02	0.92	1.19	0.00	0.00	0.00	0.00	0.00	0.33	0.00	2.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.97
13.00	0.00	0.00	0.62	0.89	0.73	0.00	0.00	0.00	0.00	0.00	1.22	0.00	2.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.16
14.00	0.00	0.00	1.05	1.37	0.97	0.00	0.00	0.00	0.00	0.00	0.44	0.00	1.99	1.18	0.00	0.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00	0.00
15.00	0.00	0.00	0.15	0.64	0.88	0.00	0.00	0.00	0.00	0.00	1.63	0.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.58
16.00	0.00	0.00	0.00	0.82	1.52	0.00	0.00	0.00	0.00	0.00	0.49	0.00	2.00	1.86	0.00	0.00	0.00	0.00	0.00	0.00	2.14	0.00	0.00	0.61
17.00	0.00	0.00	0.00	0.51	1.91	0.00	0.00	0.00	0.00	0.00	0.04	0.00	2.00	1.85	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.20
18.00	0.00	0.00	0.37	0.45	1.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.55	0.00	0.00	0.00	0.00	0.00	0.00	1.55	0.00	0.00	0.06
19.00	0.00	0.00	1.64	1.90	1.74	0.00	0.00	0.00	0.00	0.00	1.17	0.00	2.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00
