Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.236s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.16	0.16	0.55	0.92	0.55	0.44	2.00	0.88	0.00	0.00	0.74	0.00
6.00	0.71	0.82	0.94	0.91	1.00	1.47	2.00	1.13	0.05	0.12	0.81	0.52
7.00	0.19	0.19	0.59	1.10	0.54	0.34	2.00	1.04	0.15	1.10	0.95	0.87
8.00	0.60	1.11	1.18	1.50	0.81	0.58	1.99	1.55	0.78	0.53	1.54	0.81
9.00	0.92	0.47	0.54	0.98	1.34	0.61	2.00	0.77	0.51	1.58	0.95	1.07
10.00	0.69	1.46	1.35	1.39	0.45	1.00	2.00	0.64	0.31	0.72	0.86	0.45
11.00	0.00	0.05	0.24	0.12	0.00	0.73	2.00	0.51	0.72	1.37	0.57	0.82
12.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.66	0.65	2.00
13.00	0.34	0.77	0.79	1.01	0.41	0.74	2.00	0.64	0.40	1.04	1.40	1.12
14.00	0.26	1.65	1.28	0.57	1.37	1.55	1.99	1.30	0.00	1.18	1.78	1.95
15.00	0.32	0.97	0.99	1.07	0.06	0.60	2.00	0.33	0.00	0.07	0.46	0.74
16.00	1.19	0.80	1.42	0.38	1.24	1.42	2.00	0.72	0.28	0.86	1.34	0.42
17.00	0.88	0.74	0.62	0.71	0.40	1.22	2.00	0.48	0.31	0.64	0.52	0.57
18.00	0.87	0.91	1.87	0.61	0.93	0.82	2.00	0.44	0.00	0.93	1.71	0.67
19.00	0.08	1.05	1.63	1.72	0.05	1.81	2.00	0.88	0.06	0.58	1.54	1.12
20.00	0.61	1.85	1.90	2.03	0.82	1.98	1.99	2.01	1.30	1.58	2.01	1.08
21.00	0.05	0.81	1.86	0.21	0.02	1.63	2.00	0.61	1.24	1.14	1.18	1.80
22.00	0.00	0.68	1.66	0.18	0.26	1.28	2.00	1.77	0.25	0.86	1.93	0.69
23.00	0.02	2.01	1.99	1.78	1.22	1.58	2.00	1.28	0.00	2.05	1.83	0.31
24.00	0.00	1.32	1.02	1.42	0.27	1.10	2.00	1.48	1.22	1.06	1.05	0.95
25.00	0.00	1.81	1.39	0.11	1.08	1.73	2.00	1.78	0.13	1.50	1.61	0.86
26.00	0.00	0.97	1.47	0.61	0.75	1.41	1.99	1.21	0.00	1.04	1.63	1.14
27.00	1.08	1.84	1.34	1.33	0.31	1.48	2.00	0.00	0.21	0.74	1.34	0.57
28.00	0.80	1.75	1.27	0.53	1.80	0.84	2.00	1.75	0.00	0.24	0.89	0.09
29.00	0.45	2.00	1.61	0.47	0.25	1.59	2.00	0.04	0.27	0.48	1.34	1.30
30.00	0.21	1.32	0.53	0.00	1.99	1.13	2.00	1.17	0.26	1.17	1.30	1.59
31.00	0.00	0.34	0.34	1.30	0.84	0.64	2.00	1.24	0.79	1.52	0.58	1.35
32.00	0.26	0.05	0.44	0.69	0.19	0.68	1.99	0.79	0.11	0.26	0.27	1.45
33.00	0.20	0.67	0.94	1.04	0.57	1.33	2.00	1.00	0.69	1.46	0.86	0.00
34.00	0.00	1.66	1.24	0.16	0.85	1.14	2.00	0.94	0.72	1.41	1.72	0.72
35.00	0.57	1.22	0.51	0.53	1.40	1.50	2.00	0.58	1.19	1.30	0.74	0.93
36.00	0.08	0.47	0.81	1.15	0.19	1.55	2.00	0.78	0.19	0.73	1.18	0.72
37.00	0.80	0.77	0.22	0.97	0.46	1.74	2.00	1.25	0.00	1.02	0.99	0.91
38.00	0.01	0.81	0.89	1.10	0.00	1.60	1.99	1.20	0.00	0.00	1.08	1.37
39.00	0.58	2.26	2.06	0.14	1.07	2.01	2.00	2.06	0.00	1.08	2.07	1.99
40.00	0.00	1.50	1.90	1.74	0.18	1.12	2.00	1.59	0.15	0.79	1.25	1.30
41.00	0.88	1.14	1.57	1.02	0.58	0.89	2.00	1.15	0.67	0.97	1.25	0.69
42.00	0.00	1.57	1.06	0.75	0.34	1.68	2.00	0.64	0.00	1.18	1.77	0.93
43.00	0.35	1.14	1.10	0.86	0.64	0.81	2.00	0.86	0.24	1.51	1.19	0.42
44.00	0.00	0.29	0.98	1.46	0.29	1.17	1.99	1.02	0.00	0.99	1.02	1.07
45.00	0.41	1.64	1.68	0.00	1.78	2.01	2.00	0.85	0.00	1.39	1.52	0.91
46.00	0.00	1.94	2.00	0.00	2.00	2.00	2.00	0.00	1.21	1.99	0.73	0.00
47.00	1.11	1.25	1.32	1.22	0.71	0.62	2.00	0.37	0.82	1.07	1.52	0.32
48.00	0.08	0.39	0.93	1.44	0.88	0.99	2.00	0.15	0.09	1.59	0.49	0.29
49.00	1.34	0.19	1.79	0.46	0.67	0.16	2.00	0.11	0.31	0.46	1.68	0.25
50.00	0.27	0.00	1.38	0.59	0.58	0.04	2.00	0.79	1.42	1.18	1.07	1.45
51.00	0.31	0.02	0.59	0.97	0.00	0.00	1.99	1.05	0.00	0.31	1.40	1.31
52.00	0.00	0.04	2.05	0.00	0.00	0.16	2.00	0.62	0.00	1.77	1.38	1.33
53.00	0.52	1.08	1.72	1.50	0.69	1.46	2.00	1.57	0.40	1.66	2.05	0.72
54.00	0.00	1.30	0.34	1.32	1.05	1.60	2.00	0.86	0.91	1.73	1.71	0.00
55.00	0.00	1.17	1.04	1.94	0.00	1.22	2.00	1.84	0.14	0.34	0.69	1.61
56.00	0.00	1.30	0.64	1.28	0.91	1.64	2.00	1.02	1.02	0.82	1.30	0.00
57.00	0.00	0.85	1.15	0.54	0.32	0.68	1.99	0.67	0.22	0.99	0.85	1.50
58.00	0.00	0.66	1.75	2.20	0.28	1.02	2.00	1.45	0.00	0.00	1.02	0.65
59.00	0.00	1.47	1.40	1.55	0.00	1.48	2.00	1.19	0.29	1.60	0.48	0.62
60.00	0.00	1.31	1.66	2.01	0.15	0.86	2.00	1.80	0.00	0.65	2.05	0.48
61.00	0.00	0.39	1.79	0.81	0.00	1.83	2.00	1.28	0.00	0.21	0.54	0.94
62.00	0.00	2.45	2.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	1.24	2.00
63.00	0.00	2.00	0.60	0.00	0.00	2.00	1.99	1.99	0.00	0.00	1.47	2.00
64.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00
65.00	0.00	2.00	0.00	0.00	1.17	2.00	2.00	2.00	0.00	0.00	2.00	1.94
66.00	0.00	1.99	0.00	0.00	2.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00
67.00	0.00	2.00	0.00	0.00	2.00	2.00	2.00	1.95	0.00	0.00	1.99	1.99
68.00	0.00	2.00	0.00	0.00	2.00	2.00	2.00	1.97	0.00	0.00	2.00	2.00
69.00	0.00	2.00	0.00	0.00	2.00	1.99	1.99	1.98	0.00	0.00	2.00	2.00
70.00	0.00	2.00	0.00	0.00	2.00	2.00	2.00	1.99	0.00	0.00	2.00	2.00
71.00	0.88	1.75	0.00	0.00	1.20	1.80	2.00	1.50	0.00	1.12	1.61	0.81
72.00	0.75	1.72	0.00	0.00	0.79	1.22	2.00	1.37	0.00	0.41	0.77	1.28
73.00	1.27	1.86	0.00	0.00	0.77	1.60	2.00	1.84	0.00	0.57	1.84	0.72
74.00	1.17	0.91	0.00	0.00	0.89	1.78	2.00	1.63	0.00	1.44	1.55	0.77
75.00	0.00	1.06	0.69	0.91	0.04	0.68	1.99	0.98	0.18	0.55	1.25	1.27
76.00	0.31	1.87	1.90	0.00	0.09	1.63	2.00	1.07	0.37	2.61	0.85	0.39
77.00	0.00	0.31	0.41	0.91	0.01	1.58	2.00	1.45	0.25	1.50	1.50	1.47
78.00	0.99	0.39	2.04	0.00	0.00	2.07	2.00	2.01	2.27	0.06	1.58	2.00
79.00	0.61	0.31	1.44	1.39	0.00	1.61	2.00	0.34	0.35	0.95	1.40	0.98
80.00	0.00	0.54	0.19	0.31	0.18	1.47	2.00	0.62	0.16	0.99	1.53	0.00
81.00	0.61	0.32	0.20	0.18	0.00	0.01	1.99	0.00	0.00	0.00	0.31	0.57
82.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
83.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
84.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
85.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
86.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
87.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00
88.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
89.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
90.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
