Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.338s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	1.45	0.55	0.00	0.00	0.00	0.00	0.97	1.99	0.20	0.45	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.15	0.42	0.00	0.18	0.00	0.00	0.85	2.00	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.04	0.11	0.55	0.00	0.15	0.00	0.00	0.00	2.00	0.65	0.52	0.00	0.01	0.00	0.00	0.00	0.01
5.00	0.00	0.02	0.41	0.00	0.93	0.87	0.00	0.00	0.31	2.00	0.91	1.40	0.00	0.00	0.00	0.00	0.00	0.00
6.00	0.00	0.32	0.31	1.45	1.39	1.14	0.00	0.00	0.82	2.00	1.12	0.35	0.00	0.00	0.00	0.00	0.00	0.00
7.00	0.00	0.22	0.49	0.79	0.64	0.74	0.00	0.00	2.00	2.00	0.74	0.39	0.00	0.00	0.00	0.00	0.00	0.00
8.00	0.00	0.00	1.07	0.12	1.04	0.25	0.00	0.00	1.31	1.99	0.74	0.85	0.00	0.00	0.00	0.00	0.00	0.00
9.00	0.00	0.47	0.58	0.52	0.84	0.71	0.00	0.00	0.65	2.00	1.61	0.45	0.00	0.00	0.00	0.00	0.00	0.00
10.00	0.00	0.00	0.06	1.13	2.31	1.05	0.15	0.13	1.51	2.00	1.17	0.49	0.19	0.14	0.00	0.00	0.00	0.00
11.00	0.00	0.00	0.00	0.02	0.53	1.08	0.11	0.11	0.65	2.00	1.20	0.57	0.09	0.00	0.00	0.00	0.00	0.00
