Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.449s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	1.31	1.05	0.98	2.00	1.14	0.99	0.98
6.00	1.35	1.99	1.99	2.00	2.00	1.99	2.00	2.00
7.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00
8.00	2.00	2.00	1.98	2.00	1.99	2.00	2.00	2.00
9.00	2.00	1.99	1.98	1.99	2.00	2.00	2.00	1.99
10.00	2.00	2.00	1.94	2.00	2.00	1.99	1.99	2.00
11.00	2.00	2.00	1.97	2.00	2.00	2.00	2.00	1.99
12.00	2.00	2.00	1.97	2.00	2.00	1.99	2.00	2.00
13.00	1.99	1.98	2.00	2.00	2.00	2.00	2.00	2.00
14.00	2.00	2.00	1.98	2.00	1.99	2.00	2.00	2.00
15.00	2.00	2.00	1.99	2.00	2.00	2.00	1.99	2.00
16.00	1.99	2.00	1.97	1.99	2.00	2.00	2.00	1.99
17.00	1.99	2.00	1.97	2.00	2.00	2.00	2.00	2.00
18.00	2.00	1.99	1.98	2.00	2.00	1.99	2.00	2.00
19.00	2.00	1.98	1.91	2.00	2.00	2.00	2.00	1.99
20.00	1.99	2.00	1.98	2.00	1.99	2.00	2.00	2.00
21.00	2.00	1.99	1.99	2.00	2.00	2.00	1.99	2.00
22.00	2.00	2.01	1.98	1.99	2.00	2.00	2.01	1.99
23.00	1.99	2.00	1.97	1.99	2.00	2.00	1.99	1.99
24.00	2.00	1.99	1.98	2.00	2.00	1.99	2.00	2.00
25.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
26.00	1.65	0.87	0.52	0.51	1.99	1.54	0.82	0.47
27.00	1.83	2.37	1.59	1.45	2.00	1.95	1.19	0.31
28.00	2.00	1.98	0.48	0.67	2.00	1.94	1.86	0.11
29.00	1.99	1.77	0.37	0.00	2.00	1.75	1.50	0.00
30.00	1.99	1.94	0.98	0.40	2.00	1.90	0.67	0.00
31.00	2.00	1.99	1.88	0.00	2.00	1.99	0.31	0.46
32.00	1.99	2.00	1.72	0.01	1.99	2.00	1.64	1.57
33.00	2.00	2.00	2.00	1.45	2.00	2.00	2.00	1.99
34.00	2.00	2.00	1.99	2.01	2.00	2.00	2.00	2.00
35.00	1.13	2.00	0.62	0.74	2.00	0.66	1.91	0.58
36.00	2.63	1.97	2.65	0.12	2.00	0.00	1.86	0.00
37.00	2.00	1.85	1.87	0.80	2.00	1.90	2.03	1.70
38.00	1.99	1.57	0.72	0.14	1.99	1.58	1.67	0.44
39.00	2.00	2.00	0.07	0.54	2.00	1.58	1.51	0.32
40.00	2.00	1.60	1.26	0.59	2.00	1.98	1.91	0.00
41.00	1.98	1.98	0.26	1.94	2.00	1.93	1.85	0.00
42.00	2.03	2.04	2.71	1.44	2.00	1.90	1.88	0.04
43.00	2.00	1.99	1.67	1.71	2.00	1.99	1.95	0.45
44.00	1.99	2.00	1.93	2.00	1.99	2.00	1.99	2.12
45.00	2.00	2.00	1.94	1.99	2.00	2.00	2.00	1.99
46.00	2.00	1.99	1.91	2.01	2.00	2.00	1.98	1.99
47.00	1.48	1.90	0.55	0.71	2.00	1.59	1.63	1.67
48.00	2.00	2.05	0.00	1.34	2.00	2.00	1.97	1.87
49.00	2.00	2.00	0.00	0.55	2.00	1.99	2.00	0.55
50.00	1.99	2.00	0.00	0.00	2.00	2.00	2.00	0.00
51.00	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00
52.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
53.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
54.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
55.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
56.00	1.99	2.00	0.00	0.00	2.00	1.99	2.00	0.00
57.00	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00
58.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
59.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
60.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
61.00	2.00	2.00	0.00	0.00	2.00	1.98	1.99	0.00
62.00	1.99	2.00	0.00	0.00	2.00	2.00	2.00	0.00
63.00	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00
64.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
65.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
66.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
67.00	2.00	1.99	0.00	0.00	2.00	1.98	1.99	0.00
68.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
69.00	1.99	2.00	0.00	0.00	1.99	2.00	2.00	0.00
70.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
71.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
72.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
73.00	2.00	2.00	0.00	0.00	2.00	1.99	1.99	0.00
