Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.855s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.79	0.87	0.86	0.00	0.00	0.80	0.84	2.00	0.00	0.81	0.00	0.85	0.00	1.28	0.72
6.00	0.81	0.89	0.95	0.00	0.00	0.97	1.13	2.00	0.00	1.12	0.29	1.08	0.00	1.17	1.07
7.00	0.81	0.98	1.72	0.00	0.00	0.98	1.42	2.00	0.00	0.00	1.53	1.83	1.18	0.06	0.00
8.00	0.13	0.31	0.37	0.00	0.20	0.13	0.16	1.99	0.00	0.75	0.29	0.37	0.99	0.25	0.49
9.00	0.00	0.06	0.00	0.28	0.62	0.05	0.31	2.00	0.00	0.59	0.00	0.00	0.00	0.62	0.33
10.00	0.49	0.53	0.85	0.52	0.38	0.59	0.33	2.00	0.00	0.14	0.84	1.12	0.00	0.52	0.46
11.00	0.16	0.44	1.08	0.66	0.00	0.34	0.48	2.00	0.00	0.05	0.14	0.97	1.11	1.22	0.67
12.00	0.13	0.27	0.00	0.49	0.00	0.11	0.41	2.00	0.00	0.28	0.26	0.69	0.31	0.77	0.00
13.00	0.51	0.18	2.40	0.35	0.00	0.12	1.17	2.00	0.00	0.00	0.52	0.21	0.09	0.11	0.00
14.00	0.00	0.00	1.20	0.14	0.04	0.00	1.88	1.99	0.00	0.59	0.00	0.00	0.00	1.47	0.04
15.00	0.00	0.61	0.82	1.18	0.04	0.24	0.32	2.00	0.00	0.35	0.24	0.48	0.04	0.09	0.00
16.00	0.00	1.28	1.01	1.00	0.28	0.13	0.05	2.00	0.00	0.25	0.14	0.00	0.00	0.46	0.00
