Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.361s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.55	0.00	0.04	0.00	0.00	0.00	0.00	0.00
3.00	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
4.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.94	1.87	0.00	0.00	0.00	0.00	0.00	0.00
5.00	1.75	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.66	1.57	0.08	0.00	0.00	0.00	0.00	0.00
6.00	2.00	0.00	1.80	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.98	1.70	0.00	0.00	0.00	0.00	0.00
7.00	1.99	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.95	1.94	0.47	0.00	0.00	0.00	0.00	0.00
8.00	1.98	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	1.99	2.00	1.61	1.60	0.00	0.00	0.00	0.00	0.00
9.00	1.51	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.30	0.04	0.00	0.00	0.00	0.00	0.00	0.00
10.00	2.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.97	1.28	0.00	0.00	0.00	0.00	0.00	0.00
11.00	2.00	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.93	1.93	0.00	0.00	0.00	0.00	0.00	0.00
12.00	1.98	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.99	1.46	0.55	0.00	0.00	0.00	0.00	0.00
13.00	2.03	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.01	1.81	1.61	0.00	0.00	0.00	0.00	0.00
14.00	1.99	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.93	1.95	0.00	0.00	0.00	0.00	0.00	0.00
15.00	2.00	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.94	0.39	0.00	0.00	0.00	0.00	0.00
16.00	2.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.48	0.79	0.00	0.00	0.00	0.00	0.00	0.00
17.00	1.90	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.81	0.95	0.02	0.00	0.00	0.00	0.00	0.00
18.00	2.00	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.85	1.67	0.02	0.00	0.00	0.00	0.00	0.00
19.00	2.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.99	1.97	0.01	0.00	0.00	0.00	0.00	0.00
20.00	1.99	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.84	1.81	0.24	0.00	0.00	0.00	0.00	0.00
21.00	2.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.61	0.00	0.00	0.00	0.00	0.00
22.00	2.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00
