Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.351s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	1.83	0.00	0.00	0.31	0.00	0.00	1.99	1.91	1.32	0.00	0.00	0.00	0.13
3.00	0.00	2.00	0.00	0.00	1.51	0.00	0.00	2.00	2.00	0.04	0.00	0.00	0.00	0.08
4.00	1.48	2.00	0.00	0.00	0.91	0.00	0.00	2.00	2.00	1.34	0.00	0.00	0.00	0.00
5.00	1.88	1.65	1.39	0.85	1.02	0.00	0.00	2.00	1.92	1.50	0.01	0.12	0.00	0.16
6.00	2.04	1.92	1.66	1.42	0.04	0.00	0.00	2.00	1.98	1.67	0.44	0.60	0.39	0.00
7.00	1.99	1.98	1.99	1.19	0.00	0.00	0.00	2.00	1.71	1.18	0.31	0.00	0.00	0.88
8.00	2.00	1.95	1.66	1.90	0.02	0.00	0.08	1.99	1.99	2.13	0.27	0.15	0.04	0.02
9.00	1.95	1.90	2.10	1.24	0.65	0.00	0.00	2.00	2.00	1.72	0.00	0.38	0.00	0.19
10.00	2.00	2.00	1.94	0.57	0.44	0.00	0.00	2.00	2.00	1.99	0.00	0.15	0.00	0.37
11.00	2.00	2.00	1.80	1.50	1.06	0.00	0.00	2.00	2.00	1.91	0.00	0.00	0.00	0.00
