Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.235s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	1.58	1.51	0.00	0.00	2.00	1.54	1.31	0.00	1.28
6.00	1.61	1.99	1.99	0.00	1.48	2.00	2.00	2.00	0.00	2.00
7.00	1.99	2.00	1.66	0.81	0.38	2.00	1.91	0.86	0.78	0.71
8.00	2.00	1.92	1.20	1.52	0.31	1.99	1.94	1.45	1.57	0.31
9.00	2.00	1.95	1.84	1.73	0.37	2.00	2.00	1.84	0.16	0.38
10.00	2.00	1.95	1.48	1.61	0.00	2.00	1.88	1.79	0.58	0.00
11.00	1.98	0.47	1.78	0.58	0.00	2.00	2.08	1.66	0.40	0.00
12.00	1.99	0.00	1.42	0.65	0.00	2.00	1.78	1.67	1.04	0.01
13.00	0.49	0.00	0.65	0.44	0.00	2.00	0.61	0.54	0.06	0.00
14.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
15.00	1.61	1.27	0.98	0.14	0.32	2.00	1.60	1.05	0.38	0.22
16.00	0.95	0.55	0.32	0.18	0.08	2.00	0.92	0.57	0.92	0.00
17.00	2.25	2.07	2.04	1.48	0.00	2.00	2.25	2.17	0.07	0.00
18.00	2.00	2.00	1.91	1.54	0.00	2.00	2.01	1.60	0.38	0.00
19.00	1.98	1.99	1.93	1.98	0.00	2.00	1.99	1.94	1.61	0.00
20.00	1.99	1.99	1.88	1.88	0.05	1.99	2.00	1.81	1.75	0.00
21.00	1.98	1.90	1.42	1.55	0.00	2.00	2.00	1.75	0.94	0.00
22.00	1.88	1.87	1.98	1.74	0.09	2.00	1.83	1.87	1.90	0.08
23.00	2.00	1.87	1.95	0.87	0.04	2.00	2.00	1.78	1.15	0.02
24.00	2.00	1.95	1.87	0.49	0.00	2.00	1.91	1.77	0.00	0.00
25.00	2.00	1.81	1.21	0.00	0.00	2.00	1.85	1.32	0.15	0.00
26.00	1.98	1.92	1.34	1.38	0.60	1.99	2.00	1.93	1.37	0.31
27.00	1.79	1.72	1.53	1.81	0.31	2.00	1.98	1.90	0.16	0.00
28.00	1.99	1.91	1.35	0.07	0.00	2.00	1.87	1.54	0.35	0.00
29.00	2.00	2.00	1.45	0.77	0.00	2.00	1.94	1.71	0.71	0.00
30.00	2.00	2.00	2.00	0.01	0.00	2.00	1.99	1.98	0.78	0.00
31.00	1.99	1.99	1.83	0.38	0.52	2.00	2.00	0.89	1.90	0.53
32.00	2.00	2.00	2.00	0.00	0.00	1.99	2.00	0.00	2.10	0.00
33.00	2.00	1.40	1.44	0.69	0.18	2.00	1.93	0.72	1.06	0.15
34.00	2.00	2.17	2.13	2.06	0.16	2.00	2.05	2.12	2.32	0.16
35.00	1.99	1.95	0.71	0.40	0.00	2.00	1.90	1.64	0.14	0.00
36.00	1.98	2.01	1.81	2.04	0.00	2.00	1.90	1.57	0.29	0.00
37.00	2.00	1.66	1.72	1.47	0.00	2.00	2.00	0.94	0.34	0.00
38.00	1.99	1.98	1.98	1.93	0.38	1.99	1.99	1.88	0.31	0.20
39.00	2.00	1.97	1.80	1.14	0.11	2.00	2.01	1.93	0.40	0.89
40.00	2.00	2.00	2.00	0.81	0.00	2.00	2.00	1.81	0.00	0.00
41.00	2.00	0.74	1.75	1.28	0.00	2.00	1.99	1.31	0.02	0.19
42.00	1.92	2.10	1.74	1.38	0.00	2.00	1.83	1.64	0.00	1.15
43.00	1.94	1.98	1.67	0.57	0.00	2.00	1.66	1.90	0.31	0.00
44.00	1.99	1.52	1.06	0.38	0.18	1.99	1.37	1.75	1.05	0.00
45.00	1.95	1.77	0.00	0.28	0.00	2.00	1.59	1.13	0.00	0.00
46.00	1.98	1.78	1.57	0.14	0.00	2.00	1.97	1.47	0.33	0.09
47.00	2.00	1.92	1.18	0.31	0.00	2.00	2.00	1.44	0.37	0.00
48.00	2.00	1.70	1.30	0.81	1.18	2.00	2.00	1.84	1.46	0.12
49.00	1.86	1.88	1.28	0.40	0.32	2.00	1.97	1.60	0.81	0.00
50.00	1.99	1.99	1.79	0.53	0.00	2.00	2.00	1.86	1.35	0.00
51.00	1.92	1.71	0.21	0.00	0.00	1.99	1.92	1.38	0.09	0.00
52.00	1.95	0.91	0.00	0.31	0.00	2.00	2.01	1.88	0.49	0.00
53.00	2.00	2.00	0.00	0.80	0.00	2.00	2.00	1.91	0.04	0.00
54.00	2.00	2.00	0.00	1.44	0.05	2.00	2.00	1.90	0.04	0.91
55.00	1.72	1.67	0.00	0.48	0.45	2.00	1.99	1.68	0.19	0.16
