Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.243s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.84	0.00	0.35	0.00	0.97	0.00	0.00	0.00	2.00	0.53	0.00	0.69	0.34	0.73	0.20	0.18
6.00	1.28	0.00	0.92	0.00	1.14	0.00	0.00	0.00	2.00	0.88	0.41	0.48	1.80	1.27	0.41	0.33
7.00	1.10	0.00	0.44	0.00	1.17	0.00	0.00	0.00	2.00	0.37	0.26	0.00	1.79	0.93	0.16	0.00
8.00	0.64	0.74	0.77	0.00	0.87	0.15	0.00	0.00	1.99	2.25	0.00	0.59	1.30	1.68	0.38	0.07
9.00	1.12	0.82	0.13	0.00	1.73	1.14	0.19	0.00	2.00	0.00	0.00	0.40	1.41	1.30	0.49	0.38
10.00	1.02	0.02	0.00	0.00	1.51	0.80	0.00	0.00	2.00	1.27	0.00	0.26	1.35	1.38	0.91	0.00
11.00	0.35	0.32	0.00	0.00	0.91	0.00	0.00	0.00	2.00	0.33	0.00	0.22	0.51	1.63	0.29	0.21
12.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.06	0.00	0.00	0.00	2.00	0.00	0.00
13.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00
14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00
17.00	0.20	0.39	0.13	0.00	0.31	0.39	0.00	0.00	2.00	0.35	0.00	0.02	0.14	0.12	0.02	0.00
18.00	0.40	0.16	0.00	0.00	1.39	0.00	0.00	0.00	2.00	0.42	0.21	0.31	2.59	2.03	0.27	0.00
19.00	0.11	0.21	0.05	0.00	0.86	0.48	0.00	0.00	2.00	0.42	0.00	0.00	1.85	1.05	0.38	0.00
20.00	0.69	0.06	0.13	0.00	0.84	0.02	0.00	0.00	1.99	1.08	1.01	0.21	1.41	1.32	1.33	0.00
21.00	0.52	0.78	0.00	0.00	1.42	0.29	0.00	0.00	2.00	1.13	0.00	0.27	1.77	0.79	0.58	0.19
22.00	1.14	0.87	0.00	0.00	1.25	0.00	0.00	0.00	2.00	0.80	0.11	0.00	1.90	0.87	0.20	0.00
23.00	0.61	0.48	0.53	0.00	1.51	1.48	0.00	0.00	2.00	1.61	0.31	0.37	1.24	1.22	0.72	0.45
24.00	0.92	0.31	0.00	0.00	1.05	0.80	0.00	0.00	2.00	0.86	0.00	0.24	0.68	1.15	0.00	0.42
25.00	0.00	1.08	0.49	0.00	1.48	1.26	0.00	0.00	2.00	0.08	0.00	0.00	1.85	0.60	1.17	0.20
26.00	1.52	0.53	0.41	0.00	1.02	1.15	0.00	0.00	1.99	0.00	0.62	0.06	1.42	1.00	0.37	0.00
27.00	1.06	0.00	0.00	0.00	1.12	0.21	0.00	0.00	2.00	0.00	0.00	0.00	1.44	0.38	0.00	0.00
28.00	0.44	0.19	0.21	0.00	1.27	0.41	0.04	0.00	2.00	0.00	0.18	0.00	1.80	0.78	0.68	0.00
29.00	0.31	0.34	0.18	0.00	0.82	0.74	0.00	0.00	2.00	0.00	0.28	0.00	1.77	0.93	1.25	0.00
30.00	0.00	0.13	0.86	0.00	1.88	1.91	0.39	0.00	2.00	0.00	0.01	0.00	1.71	1.58	0.88	0.31
31.00	1.14	0.33	0.24	0.00	1.34	0.11	0.39	0.00	2.00	0.49	0.00	0.00	1.05	0.20	0.12	0.13
32.00	0.00	0.00	1.04	0.00	0.89	1.87	1.14	0.00	1.99	0.24	0.22	0.00	1.26	0.00	0.09	0.12
33.00	0.00	0.13	0.02	0.00	2.00	0.46	0.00	0.00	2.00	0.85	0.68	0.25	1.44	0.00	0.00	0.00
34.00	0.00	0.29	0.00	0.00	1.31	0.52	0.65	0.00	2.00	1.87	1.38	0.92	2.01	0.00	0.00	0.49
35.00	0.00	0.00	0.15	0.00	2.00	1.24	0.18	0.00	2.00	1.27	0.45	0.21	1.95	0.00	0.00	0.40
36.00	0.00	0.00	0.68	0.00	1.40	0.65	0.44	0.00	2.00	0.88	0.85	0.00	1.57	0.00	0.00	0.47
37.00	0.00	0.00	0.92	0.00	1.84	0.61	0.85	0.00	2.00	1.71	1.52	0.00	1.93	0.00	0.00	1.25
38.00	0.00	0.00	0.61	0.00	2.00	1.12	0.39	0.00	1.99	1.99	2.37	0.51	1.91	0.00	0.00	1.30
39.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	2.00	0.32	0.97	0.40	0.24	0.00	0.00	0.60
40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
41.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.05	0.00	0.00	0.00
42.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
43.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.99	0.00	0.00	1.80
44.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.98	0.00	0.00	2.00
45.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.98	0.00	0.00	2.00
46.00	0.00	0.38	0.00	0.00	1.37	0.00	0.00	0.00	2.00	1.57	0.00	0.20	1.97	0.00	0.00	0.71
47.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	0.00	2.00	1.54	0.00	0.00	1.52	0.00	0.00	0.00
48.00	0.00	0.00	0.00	0.00	1.90	0.00	0.00	0.00	2.00	1.86	0.00	0.00	1.92	0.00	0.00	0.00
49.00	0.00	0.86	0.00	0.00	1.66	1.30	1.05	0.00	2.00	1.52	0.00	0.32	1.75	0.82	0.66	0.09
50.00	0.00	0.40	0.00	0.00	1.52	0.22	1.02	0.00	2.00	1.91	0.00	0.05	1.20	0.92	0.31	0.13
51.00	0.00	0.78	0.00	0.00	1.52	0.48	0.57	0.00	1.99	0.72	0.00	0.07	0.99	1.39	1.73	0.88
52.00	0.00	0.69	0.00	0.00	1.30	0.00	0.00	0.00	2.00	1.68	0.54	0.45	1.94	0.97	0.94	0.42
53.00	0.99	0.94	0.00	0.00	1.91	1.55	0.00	0.00	2.00	1.24	0.06	0.00	1.31	0.91	0.00	0.00
54.00	0.65	0.54	0.00	0.00	1.32	1.13	0.93	0.00	2.00	0.57	0.19	0.09	1.15	1.04	0.28	0.07
55.00	0.00	0.00	0.00	0.00	0.55	0.94	0.09	0.00	2.00	0.31	0.09	0.00	1.59	0.64	0.34	0.00
56.00	0.77	1.13	0.00	0.00	1.42	0.40	0.00	0.00	2.00	0.59	0.00	0.00	1.18	0.47	0.00	0.00
57.00	0.34	0.48	0.00	0.00	1.40	0.66	0.00	0.00	1.99	0.68	0.44	0.00	1.99	0.00	0.51	0.25
58.00	1.04	0.00	0.00	0.00	1.40	1.26	0.66	0.00	2.00	0.92	0.32	0.00	1.95	0.00	0.31	0.41
59.00	0.28	0.45	0.00	0.00	1.45	0.49	0.42	0.00	2.00	1.53	0.97	0.00	1.53	0.00	0.11	0.46
60.00	0.00	1.05	0.00	0.00	1.07	0.00	1.21	0.00	2.00	1.97	0.00	0.00	1.97	0.00	1.01	0.00
61.00	1.39	0.37	0.00	0.00	0.19	0.00	0.22	0.00	2.00	0.33	0.00	0.00	0.57	0.00	0.37	0.16
62.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
63.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
64.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
65.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
