Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.470s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	1.99	1.84	0.00	0.62	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	2.00	1.81	0.00	0.69	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.57	0.13	0.00	0.12	0.00	2.00	1.34	0.00	1.34	0.15	0.15	0.08	0.00
5.00	0.00	0.00	0.00	1.40	0.00	0.00	0.00	0.00	2.00	1.86	1.57	0.68	0.05	0.00	0.00	0.00
6.00	0.00	0.00	0.00	0.46	0.01	0.06	0.16	0.19	2.00	1.94	1.77	0.35	0.00	0.14	0.00	0.00
7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.88	1.80	0.01	0.00	0.00	0.00
8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	2.00	1.77	1.53	0.00	0.00	0.00	0.00
9.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	2.00	1.70	0.82	0.91	0.12	0.00	0.00	0.00
10.00	0.00	0.00	0.00	1.48	0.00	0.00	0.01	0.00	2.00	2.00	1.79	0.73	0.06	0.01	0.00	0.00
11.00	0.00	0.00	0.00	1.99	0.09	0.05	0.06	0.02	2.00	2.00	2.00	1.55	0.00	0.05	0.04	0.00
12.00	0.00	0.00	0.00	1.95	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.92	0.06	0.00	0.00	0.00
13.00	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.66	0.05	0.00	0.00	0.00
14.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	1.99	1.99	1.73	1.81	0.60	0.00	0.00	0.00
15.00	0.00	0.00	0.00	1.14	0.01	0.00	0.01	0.04	2.00	2.00	1.70	0.57	0.41	0.07	0.04	0.00
16.00	0.00	0.00	0.00	1.85	0.20	0.19	0.19	0.00	2.00	2.00	1.98	2.05	0.11	0.20	0.00	0.00
17.00	0.00	0.00	0.00	1.05	0.05	0.07	0.01	0.00	2.00	1.50	1.11	0.86	0.33	0.09	0.07	0.00
18.00	0.00	0.00	0.00	1.25	0.04	0.09	0.00	0.00	2.00	2.00	1.51	1.91	0.09	0.09	0.08	0.00
19.00	0.00	0.00	0.00	1.99	0.14	0.08	0.09	0.04	2.00	1.99	2.00	1.90	0.00	0.13	0.13	0.00
20.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	1.99	2.00	1.68	1.10	0.01	0.00	0.00	0.00
21.00	0.00	0.00	0.00	1.74	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.85	0.00	0.00	0.00	0.00
22.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	2.00	2.00	1.92	1.65	0.01	0.00	0.00	0.00
23.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	2.00	1.95	1.88	0.91	0.00	0.00	0.00	0.00
24.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.00	2.00	1.98	1.93	1.52	0.04	0.00	0.00	0.00
25.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	2.00	1.98	1.94	1.14	0.05	0.00	0.00	0.00
26.00	0.00	0.00	0.00	1.87	0.00	0.13	0.12	0.12	1.99	1.99	1.95	1.50	0.00	0.14	0.13	0.00
27.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	2.00	2.00	2.05	0.19	0.00	0.00	0.00	0.00
28.00	0.00	0.00	0.00	1.20	0.00	0.01	0.02	0.02	2.00	1.92	1.80	1.44	0.21	0.01	0.00	0.00
29.00	0.00	0.00	0.00	2.07	0.00	0.08	0.02	0.12	2.00	1.93	1.75	1.32	0.19	0.06	0.09	0.00
30.00	0.00	0.00	0.00	2.00	0.22	0.01	0.08	0.01	2.00	2.00	2.00	1.90	0.02	0.27	0.01	0.00
31.00	0.00	0.00	0.00	1.57	0.00	0.00	0.00	0.00	2.00	1.99	1.53	1.26	0.06	0.00	0.00	0.00
32.00	0.00	0.00	0.00	1.65	0.00	0.06	0.04	0.04	1.99	1.94	1.65	1.67	0.02	0.01	0.04	0.00
33.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.00	2.00	2.05	1.95	1.39	0.01	0.00	0.00	0.00
34.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	2.00	2.01	1.91	1.48	0.13	0.00	0.00	0.00
35.00	0.00	0.00	0.00	1.01	0.21	0.09	0.07	0.07	2.00	2.00	1.87	1.15	0.01	0.06	0.08	0.00
36.00	0.00	0.00	0.00	0.79	0.00	0.00	0.00	0.00	2.00	1.91	1.90	1.81	0.00	0.00	0.00	0.00
37.00	0.00	0.00	0.00	1.51	0.00	0.00	0.02	0.01	2.00	1.99	1.90	1.33	0.00	0.02	0.01	0.00
