Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.244s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.46	0.00	0.00	0.29	1.14	0.79	0.00	0.29	2.00	0.00	0.00	0.00	0.44	0.66	0.00	0.00
6.00	1.59	0.74	0.00	1.20	1.64	1.31	0.00	1.13	2.00	0.00	0.00	0.00	1.97	1.88	0.00	0.87
7.00	0.34	0.60	0.00	0.34	1.68	0.15	0.00	0.31	2.00	0.68	0.00	0.00	1.88	1.83	0.00	1.11
8.00	0.86	0.82	0.00	0.31	1.48	0.00	0.00	0.34	1.99	0.00	0.00	0.11	1.34	0.60	0.20	0.18
9.00	0.98	0.64	0.00	0.11	1.94	0.29	0.00	0.07	2.00	0.00	0.00	0.07	1.40	0.48	0.11	0.00
10.00	0.81	0.13	0.00	0.00	1.52	0.00	0.00	0.13	2.00	0.00	0.00	0.05	1.12	0.59	0.28	0.11
11.00	0.48	1.19	0.00	0.11	1.94	0.21	0.00	0.00	2.00	1.72	0.00	0.01	1.04	0.59	0.54	0.20
12.00	0.00	1.19	0.00	0.00	1.80	0.95	0.00	0.27	2.00	1.75	0.00	0.27	1.84	0.78	1.30	0.09
13.00	0.00	0.09	0.00	0.12	0.95	0.53	0.00	0.06	2.00	1.22	0.00	0.18	0.79	1.18	0.53	0.26
14.00	0.75	1.02	0.00	0.18	1.47	0.73	0.00	0.52	1.99	0.52	0.00	0.26	1.79	1.79	0.45	0.14
15.00	1.60	1.73	0.00	0.55	1.93	2.93	0.00	0.09	2.00	0.34	0.00	0.00	1.51	0.93	0.19	0.18
16.00	0.61	0.29	0.00	0.07	1.14	0.68	0.00	0.14	2.00	1.20	0.00	0.00	1.47	1.26	0.74	0.13
17.00	0.79	0.42	0.00	0.06	1.35	0.07	0.00	0.22	2.00	0.82	0.00	0.00	1.93	0.81	0.69	0.06
18.00	0.00	0.08	0.00	0.00	1.20	0.59	0.00	0.65	2.00	1.91	0.00	0.12	1.67	1.44	1.05	0.22
19.00	0.32	0.53	0.00	0.09	0.82	0.80	0.00	0.08	2.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00
