Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.331s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	1.90	0.00	0.82	0.73	0.60	1.99	0.00	0.00	0.31	0.00
3.00	1.99	0.00	1.91	1.95	0.48	2.00	0.00	0.00	0.27	0.04
4.00	1.99	1.14	1.26	0.75	0.85	2.00	1.83	1.27	0.00	0.01
5.00	1.99	1.93	1.63	0.26	1.37	2.00	2.00	1.40	0.00	1.13
6.00	2.01	2.01	1.80	1.58	0.04	2.00	1.94	1.75	0.00	0.13
7.00	1.99	1.73	1.41	0.75	0.21	2.00	1.75	1.50	0.00	0.12
8.00	2.00	2.04	1.67	1.44	0.00	1.99	2.00	1.91	0.00	0.31
9.00	2.00	1.97	1.73	1.97	0.00	2.00	2.00	1.93	0.00	0.00
10.00	2.00	2.04	1.75	0.45	0.42	2.00	2.00	2.04	0.00	0.00
11.00	1.99	1.94	1.57	1.05	0.89	2.00	2.00	1.92	0.00	0.58
12.00	2.00	1.99	1.85	0.22	0.27	2.00	1.99	1.98	0.00	1.60
13.00	1.94	1.84	1.65	0.09	0.27	2.00	1.97	1.93	0.00	0.20
14.00	1.99	2.00	1.67	0.31	0.00	1.99	1.93	1.58	0.00	0.26
15.00	2.03	2.00	1.90	0.38	0.00	2.00	2.01	2.06	0.00	0.61
16.00	2.00	2.00	1.84	1.60	0.00	2.00	1.71	1.91	0.00	0.24
17.00	2.00	1.92	1.37	1.39	0.49	2.00	1.48	1.74	0.00	0.11
18.00	1.91	1.70	1.25	1.17	0.00	2.00	2.19	1.39	0.00	0.02
19.00	2.00	2.00	1.86	1.90	0.47	2.00	1.93	1.77	0.00	0.12
20.00	1.77	0.62	1.58	0.34	0.26	1.99	1.92	1.31	0.00	0.00
21.00	1.59	1.11	1.00	0.29	0.00	2.00	1.91	0.85	0.00	0.00
22.00	2.20	2.00	1.15	0.12	0.08	2.00	1.77	1.79	0.00	0.00
23.00	1.99	2.06	1.94	1.92	1.55	2.00	2.00	1.98	0.00	0.11
24.00	1.87	1.73	1.06	0.53	0.51	2.00	1.75	1.10	0.00	0.00
25.00	2.00	1.98	2.16	1.86	0.05	2.00	1.85	1.84	0.00	0.00
26.00	1.92	1.87	1.81	1.67	0.00	1.99	1.93	1.35	0.00	0.24
27.00	1.84	1.02	0.34	0.14	0.00	2.00	1.50	0.94	0.00	0.00
28.00	2.00	1.99	2.00	0.87	0.06	2.00	1.99	2.04	0.00	0.00
29.00	1.99	1.85	1.77	1.85	0.26	2.00	1.91	1.57	0.00	0.22
30.00	2.00	2.01	1.90	1.84	0.00	2.00	2.00	1.92	0.00	0.33
31.00	2.00	1.98	1.66	1.59	0.07	2.00	1.93	1.67	0.00	0.34
32.00	1.99	1.94	2.05	1.80	0.00	1.99	2.07	0.97	0.00	0.27
33.00	2.00	1.85	1.65	0.91	0.26	2.00	1.88	1.88	0.00	0.33
34.00	2.00	2.01	1.88	1.55	0.62	2.00	1.98	1.83	0.00	0.84
35.00	1.71	2.00	1.98	1.68	0.46	2.00	1.67	1.64	0.00	1.19
36.00	1.02	2.00	1.21	1.19	0.00	2.00	1.00	1.15	0.00	0.44
