Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.310s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.99	0.82	0.51	0.00	0.00	0.00	0.00	2.00	1.18	0.82	0.64	0.00	0.00	0.53	0.00
6.00	0.57	1.48	1.07	0.94	0.00	0.00	0.00	0.00	2.00	1.34	1.20	1.11	0.06	0.00	0.93	0.00
7.00	1.92	1.97	1.64	1.47	0.00	0.00	0.00	0.00	2.00	2.00	1.50	1.42	0.11	0.00	0.00	0.00
8.00	2.00	1.32	1.15	1.33	0.00	0.19	0.00	0.00	1.99	1.51	0.84	0.99	0.67	0.00	0.39	0.21
9.00	1.99	2.03	2.07	0.55	0.00	0.00	0.00	0.00	2.00	2.10	1.83	0.89	0.06	0.00	0.00	0.00
10.00	1.13	1.71	0.79	0.00	0.00	0.00	0.00	0.00	2.00	1.25	1.01	0.57	0.00	0.00	0.00	0.00
11.00	2.43	1.63	0.49	0.28	0.00	0.00	0.00	0.00	2.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00
12.00	2.00	1.98	1.86	0.86	0.34	0.00	0.00	0.00	2.00	2.00	2.13	1.54	0.42	0.00	0.00	0.00
13.00	1.99	2.03	1.68	1.51	0.67	0.29	0.00	0.00	2.00	1.99	1.75	0.49	0.51	0.00	0.14	0.00
14.00	2.00	2.00	1.51	0.47	0.09	0.06	0.00	0.00	1.99	2.00	1.39	0.26	0.00	0.00	0.04	0.05
15.00	1.94	1.88	1.02	0.55	0.07	0.42	0.00	0.00	2.00	2.00	1.14	0.04	0.20	0.00	0.00	0.00
16.00	2.00	1.99	1.91	0.35	0.08	0.00	0.00	0.00	2.00	2.00	2.12	0.79	0.08	0.00	0.00	0.00
17.00	1.98	1.98	1.22	0.07	0.40	0.46	0.00	0.00	2.00	1.98	1.93	1.39	0.34	0.00	0.00	0.00
