Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.270s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.22	1.04	0.79	0.00	0.26	2.00	1.06	0.21	0.37	0.00
6.00	1.97	1.99	0.32	0.00	0.26	2.00	2.00	1.38	1.31	0.00
7.00	1.97	1.99	2.63	0.00	0.75	2.00	1.91	1.57	0.74	0.00
8.00	1.99	2.00	1.90	0.00	0.35	1.99	1.98	1.77	0.71	0.49
9.00	1.88	1.52	1.17	1.06	0.32	2.00	1.70	0.47	0.11	0.28
10.00	2.00	2.00	1.90	0.61	0.00	2.00	2.00	1.37	0.24	0.27
11.00	2.00	1.85	1.98	0.16	0.00	2.00	2.00	1.93	0.78	0.09
12.00	2.00	2.01	1.38	0.19	0.12	2.00	2.00	1.61	0.72	0.06
13.00	1.99	1.94	1.11	1.65	0.00	2.00	1.99	1.93	0.40	0.41
14.00	2.00	1.95	0.75	1.10	0.26	1.99	1.98	1.67	0.02	0.15
15.00	2.00	1.84	1.45	1.18	0.02	2.00	2.00	1.95	0.98	0.00
16.00	2.00	1.94	0.81	0.29	0.12	2.00	1.35	1.15	1.14	0.00
17.00	1.98	1.97	1.25	0.00	0.00	2.00	2.41	1.68	0.07	0.00
18.00	2.03	2.01	1.48	0.00	0.68	2.00	2.10	1.83	1.92	0.00
19.00	2.00	1.99	1.74	0.37	0.29	2.00	1.77	1.68	0.72	0.11
20.00	1.99	1.86	1.41	1.25	0.52	1.99	1.79	1.42	0.06	0.00
21.00	2.00	1.83	1.97	0.13	0.22	2.00	1.94	0.77	0.00	0.00
22.00	1.97	1.99	2.06	0.58	0.00	2.00	2.04	0.14	0.49	0.00
23.00	1.98	1.92	1.27	0.41	0.00	2.00	1.93	2.16	0.11	0.00
24.00	2.00	1.92	2.08	1.90	0.00	2.00	2.00	1.74	0.26	0.01
25.00	1.99	2.03	1.73	0.92	0.28	2.00	1.99	1.98	0.87	0.25
26.00	1.99	2.00	1.97	0.89	0.58	1.99	1.79	1.84	1.21	0.06
27.00	2.00	1.97	1.77	0.00	0.08	2.00	1.75	1.73	0.00	0.00
28.00	1.97	2.00	1.70	1.17	0.06	2.00	1.92	1.07	0.64	0.00
29.00	2.00	1.99	1.41	1.75	0.00	2.00	1.99	1.33	0.00	0.00
30.00	2.00	1.92	1.54	1.38	0.29	2.00	1.99	2.23	1.04	0.18
31.00	1.86	1.93	1.14	0.35	0.00	2.00	1.72	1.17	0.57	0.00
32.00	2.01	1.97	1.75	0.37	0.32	1.99	1.95	1.80	0.00	0.00
33.00	1.85	1.78	1.53	1.01	0.00	2.00	1.92	1.67	0.75	0.00
34.00	2.00	2.00	2.04	1.04	0.87	2.00	2.00	2.01	0.44	0.00
35.00	1.99	1.57	1.51	0.00	0.00	2.00	1.85	0.88	0.20	0.00
36.00	2.00	1.83	1.31	0.69	0.00	2.00	1.97	1.87	0.00	0.24
37.00	1.98	1.80	1.74	0.38	0.29	2.00	1.85	1.65	0.28	0.25
38.00	2.01	2.08	2.00	1.02	0.02	1.99	2.01	2.03	0.00	0.13
39.00	2.00	1.61	1.71	1.65	0.16	2.00	1.92	1.73	1.33	0.42
40.00	1.59	1.99	1.52	0.46	1.20	2.00	1.88	1.67	0.71	0.00
41.00	2.11	1.91	1.73	1.48	0.21	2.00	1.97	1.81	0.25	0.05
42.00	2.00	2.00	1.81	0.01	0.66	2.00	1.94	1.65	0.66	0.29
43.00	2.00	1.97	1.74	0.48	0.25	2.00	1.99	1.81	1.24	0.31
44.00	1.34	1.34	1.05	0.35	0.00	1.99	1.48	1.33	0.86	0.94
45.00	2.27	2.13	1.91	0.29	0.02	2.00	2.07	1.72	0.42	0.24
46.00	2.00	1.84	1.86	0.16	0.00	2.00	1.84	0.55	0.09	0.07
47.00	1.50	2.01	1.70	1.44	0.00	2.00	1.86	1.73	0.16	0.61
48.00	2.00	1.99	1.98	1.84	0.31	2.00	1.99	1.92	0.60	0.00
49.00	2.00	0.34	1.99	1.91	0.00	2.00	2.00	1.87	1.91	0.06
50.00	1.99	0.00	1.88	1.17	0.44	2.00	2.00	1.74	0.31	0.29
51.00	1.99	0.00	0.78	0.81	0.06	1.99	1.86	1.64	0.29	0.11
52.00	2.01	0.00	2.25	0.59	0.00	2.00	1.93	1.35	0.58	0.08
53.00	1.99	0.00	1.58	2.46	0.00	2.00	0.25	1.38	0.00	0.00
54.00	2.00	0.00	0.82	0.85	0.26	2.00	0.00	0.69	0.00	0.26
55.00	0.71	1.30	1.58	0.77	1.59	2.00	0.00	1.59	0.00	1.58
56.00	0.00	2.00	1.39	0.00	1.35	2.00	0.00	1.39	0.00	1.35
57.00	0.00	1.73	1.80	0.00	0.93	1.99	1.41	1.79	0.57	0.73
58.00	0.00	1.94	1.60	0.00	0.00	2.00	1.92	1.94	1.08	0.00
59.00	0.00	1.94	1.90	0.18	0.00	2.00	1.98	1.78	1.63	0.31
60.00	0.00	1.99	1.99	1.41	0.18	2.00	2.01	1.78	1.26	0.27
61.00	1.75	1.99	1.98	0.81	0.55	2.00	1.99	0.98	0.61	0.01
62.00	2.00	2.00	1.73	0.78	0.25	2.00	2.00	1.42	1.14	0.01
63.00	1.97	2.00	1.83	0.80	0.00	1.99	2.00	1.99	0.47	0.00
64.00	2.01	2.00	2.03	2.13	0.00	2.00	1.93	1.86	0.41	0.00
65.00	2.00	1.98	1.81	0.86	0.22	2.00	1.99	1.77	0.94	0.29
66.00	2.00	1.95	1.74	0.86	0.00	2.00	1.93	1.85	0.00	0.00
67.00	1.99	2.01	1.84	0.00	0.00	2.00	1.95	0.16	0.59	0.00
68.00	2.00	2.00	1.38	0.00	0.28	2.00	1.87	0.00	1.20	0.00
69.00	2.00	2.00	2.07	1.50	0.00	1.99	2.01	0.00	0.71	0.00
70.00	2.00	2.00	1.93	1.97	0.57	2.00	1.98	0.07	1.98	0.00
71.00	0.37	1.98	1.70	0.28	0.25	2.00	1.83	1.34	1.65	0.00
72.00	0.00	1.73	1.06	0.28	0.02	2.00	2.01	0.95	0.29	0.00
73.00	0.00	1.98	0.46	0.08	0.00	2.00	1.95	1.39	1.39	0.00
74.00	0.00	1.99	0.97	1.22	0.04	2.00	1.71	1.27	0.97	0.00
75.00	0.00	1.93	1.12	0.41	0.00	1.99	1.99	1.63	0.18	0.00
76.00	0.00	1.94	0.73	0.16	0.92	2.00	2.00	1.39	1.33	0.00
77.00	0.00	1.63	1.57	0.21	0.00	2.00	1.98	1.84	1.64	0.00
78.00	0.00	2.00	1.97	1.02	0.00	2.00	2.00	1.99	1.99	0.00
79.00	1.68	1.99	1.93	1.94	1.55	2.00	1.97	1.97	1.91	0.00
80.00	2.03	2.00	2.04	2.03	1.98	2.00	2.03	2.04	2.00	0.00
81.00	1.99	1.91	1.70	0.59	0.58	1.99	1.85	0.75	0.61	0.00
82.00	2.00	1.85	1.50	0.14	0.12	2.00	1.97	1.01	0.65	0.00
83.00	0.94	2.03	2.03	0.00	0.00	2.00	2.04	1.95	0.57	0.00
84.00	0.00	1.79	1.79	0.61	0.00	2.00	1.94	1.71	0.31	0.00
85.00	0.00	1.84	1.83	0.75	0.72	2.00	0.91	0.77	0.31	0.00
86.00	3.96	2.31	2.19	0.58	0.44	2.00	0.98	1.02	0.34	0.00
87.00	0.00	2.01	1.65	0.19	0.00	1.99	1.99	1.87	0.00	0.00
88.00	0.00	2.00	2.00	1.28	1.27	2.00	1.99	1.86	0.54	0.00
89.00	0.00	1.84	1.78	1.77	1.66	2.00	2.00	2.00	1.12	0.00
90.00	0.00	1.92	1.91	1.15	1.17	2.00	2.00	1.86	1.92	0.00
91.00	0.00	1.84	1.21	0.54	0.00	2.00	1.99	1.70	0.64	0.02
92.00	0.00	1.91	1.21	0.39	0.38	2.00	1.95	1.46	0.67	0.19
93.00	0.00	1.95	1.32	0.49	0.00	1.99	1.98	1.81	1.45	0.00
94.00	0.00	2.03	1.18	1.18	0.51	2.00	1.99	2.11	0.27	0.00
95.00	0.00	1.97	0.27	1.65	0.00	2.00	1.64	1.92	1.45	0.00
96.00	0.00	1.92	1.45	0.79	0.00	2.00	2.01	1.41	0.75	0.06
97.00	0.00	1.63	1.40	0.91	0.00	2.00	1.48	1.34	0.54	0.22
98.00	0.00	1.90	1.15	0.72	0.55	2.00	2.03	2.08	1.68	0.31
99.00	1.45	1.88	1.39	0.00	0.00	2.00	1.94	1.81	1.86	0.00
100.00	1.75	1.35	1.14	1.31	0.06	1.99	1.65	1.55	1.34	0.58
101.00	2.16	2.17	1.66	0.57	0.68	2.00	1.95	1.73	0.32	0.00
102.00	2.00	1.99	1.78	1.06	0.21	2.00	1.51	1.71	0.21	0.00
103.00	2.00	0.15	1.68	0.69	0.00	2.00	2.04	1.05	0.28	0.00
104.00	2.00	0.00	1.97	1.74	0.00	2.00	1.95	2.34	0.00	0.00
105.00	0.46	0.00	1.87	0.47	0.00	2.00	2.00	1.78	0.24	0.00
106.00	0.00	0.00	2.00	0.04	0.00	1.99	2.00	2.00	0.00	0.04
107.00	1.87	0.00	2.00	1.87	0.00	2.00	2.00	1.94	1.90	0.00
108.00	2.00	0.00	1.99	2.00	0.00	2.00	2.00	1.98	1.99	0.00
109.00	1.97	0.00	1.00	0.67	0.07	2.00	1.98	1.60	1.00	0.00
110.00	1.97	0.00	1.48	0.69	0.00	2.00	2.00	1.75	0.91	0.57
111.00	1.99	1.47	1.71	0.24	0.00	2.00	2.00	1.68	0.25	0.00
112.00	1.99	2.00	1.52	0.18	0.04	1.99	1.77	2.00	0.34	0.26
113.00	2.00	1.95	0.47	1.32	0.00	2.00	1.99	1.75	1.28	0.27
114.00	2.00	2.00	1.81	0.00	0.00	2.00	2.00	1.63	0.74	0.00
115.00	2.00	2.00	0.08	0.00	0.00	2.00	2.00	0.87	0.00	0.00
116.00	1.99	1.95	0.01	0.69	0.00	2.00	1.99	1.57	0.11	0.00
117.00	1.90	1.84	0.07	1.20	0.00	2.00	1.61	1.64	0.79	0.00
118.00	1.54	1.85	0.02	0.35	0.00	1.99	1.18	1.18	0.04	0.00
119.00	2.00	2.00	2.07	0.14	0.00	2.00	1.72	0.62	0.02	0.00
120.00	2.00	1.61	1.51	0.81	0.77	2.00	1.84	1.11	0.62	0.39
121.00	2.00	2.00	1.98	0.32	0.00	2.00	2.00	1.98	1.04	0.00
122.00	1.94	1.73	1.83	0.98	0.00	2.00	1.81	1.72	0.61	0.00
123.00	0.59	2.01	1.93	1.25	0.00	2.00	2.01	1.74	0.68	0.00
124.00	0.00	1.95	1.50	0.65	0.25	1.99	1.81	1.18	0.98	0.72
125.00	0.00	1.93	0.31	0.18	0.13	2.00	1.97	1.90	0.00	0.00
126.00	0.00	1.98	0.00	0.89	0.00	2.00	2.03	1.83	0.99	0.58
127.00	0.00	1.84	0.00	0.31	0.00	2.00	1.87	0.44	0.15	0.00
128.00	0.00	1.99	0.00	1.12	1.02	2.00	1.44	1.27	1.28	0.09
129.00	0.00	2.01	0.00	2.21	1.51	2.00	2.20	2.21	2.24	1.99
130.00	0.00	2.00	0.00	1.55	0.68	1.99	1.98	1.98	1.73	1.74
131.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
132.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
133.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
134.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
135.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
136.00	0.00	1.99	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
137.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
138.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
139.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
140.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
141.00	0.00	0.97	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
142.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
143.00	1.06	1.06	0.05	0.05	0.04	1.99	0.00	0.05	0.04	0.04
144.00	2.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
145.00	2.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
146.00	2.00	2.00	1.01	0.71	0.31	2.00	1.01	0.89	0.09	0.45
147.00	2.00	1.87	1.27	1.37	0.60	2.00	1.99	1.55	0.80	0.73
148.00	2.00	1.94	1.86	1.72	0.47	2.00	2.00	1.61	0.51	0.28
149.00	1.99	2.00	2.00	1.37	0.00	1.99	2.00	1.58	0.82	0.00
150.00	2.00	1.92	1.47	1.10	0.19	2.00	1.94	1.00	0.24	0.05
151.00	1.99	1.97	0.66	0.22	0.00	2.00	1.81	0.65	0.27	0.00
152.00	1.46	1.38	1.14	0.27	0.31	2.00	1.38	0.88	1.04	0.16
153.00	2.14	2.10	1.52	0.00	0.00	2.00	2.21	1.39	0.73	0.00
154.00	2.00	2.05	1.80	0.12	0.02	2.00	1.98	1.94	1.04	0.44
155.00	2.00	1.87	1.51	0.54	0.00	1.99	2.01	1.52	0.49	0.19
156.00	1.75	0.86	1.57	0.15	0.15	2.00	1.67	1.93	0.27	0.15
157.00	1.95	2.00	0.37	0.16	0.40	2.00	1.55	1.41	0.78	0.00
158.00	2.01	2.00	0.00	1.98	0.41	2.00	2.00	2.00	1.80	0.00
159.00	1.98	1.85	0.00	1.02	0.52	2.00	2.00	1.63	0.45	0.47
160.00	2.00	1.99	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00
161.00	1.95	1.60	0.00	0.40	0.00	1.99	2.00	1.65	1.07	0.04
162.00	2.00	2.00	0.00	1.11	0.00	2.00	2.00	1.48	0.45	0.37
163.00	1.99	2.00	0.00	0.71	0.02	2.00	1.98	1.72	0.84	0.00
164.00	2.00	1.77	0.00	0.45	0.31	2.00	1.63	1.71	1.38	0.00
165.00	1.99	2.04	0.00	0.00	0.00	2.00	2.06	1.39	1.61	0.00
166.00	1.99	1.99	0.00	1.53	0.00	2.00	1.93	1.84	0.61	1.27
167.00	1.98	0.31	0.00	0.84	0.00	1.99	1.88	1.87	0.84	0.00
168.00	2.01	0.00	0.00	2.03	0.48	2.00	2.03	2.03	1.90	0.39
169.00	2.00	0.00	0.00	1.17	0.31	2.00	1.98	1.80	1.54	0.33
170.00	2.00	0.00	0.00	0.47	0.13	2.00	2.03	2.19	0.98	0.26
171.00	2.00	0.00	0.00	0.00	0.00	2.00	1.99	1.94	1.08	0.00
172.00	2.00	0.00	0.00	1.24	0.02	2.00	1.97	1.80	1.74	1.11
173.00	1.99	0.00	0.00	1.04	0.19	1.99	0.64	0.68	0.53	0.29
174.00	2.00	0.00	0.00	0.02	0.31	2.00	0.00	0.01	0.31	0.31
175.00	0.81	0.00	0.00	0.85	0.00	2.00	0.00	2.00	0.00	0.00
176.00	0.00	0.00	0.00	2.00	0.49	2.00	0.00	2.07	0.39	0.12
177.00	0.00	0.00	0.00	1.34	0.06	2.00	0.00	1.86	0.19	0.00
178.00	0.00	0.00	0.00	1.37	0.00	2.00	0.00	1.35	0.29	0.33
179.00	0.00	0.00	0.00	1.77	0.00	1.99	0.00	0.29	0.29	1.77
10.2.1.2	2.04	8.06
10.1.1.1	1.40	45214.44
10.1.1.2	1.76	12884.84
10.1.1.3	1.33	36439.89
10.1.1.4	0.74	102783.81
10.1.1.5	0.23	238049.76
10.1.1.7	1.67	11519.78
10.1.1.8	1.43	34735.99
10.1.1.9	0.67	122514.16
10.1.1.10	0.17	228103.70
