Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.345s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.57	1.99	0.00	1.97	0.00	0.00
3.00	0.00	0.00	2.65	0.00	1.05	2.00	1.44	1.99	0.00	0.00
4.00	1.35	1.75	1.65	0.00	0.09	2.00	1.99	1.47	0.00	0.13
5.00	1.87	1.93	1.58	0.00	0.94	2.00	1.77	1.44	0.00	0.24
6.00	1.85	1.91	0.14	0.00	0.06	2.00	0.00	0.31	0.00	0.31
7.00	1.04	1.92	0.85	0.00	0.41	2.00	1.61	1.14	0.00	0.00
8.00	0.72	1.74	1.13	0.00	1.13	1.99	2.00	0.66	0.00	1.06
9.00	1.67	1.66	1.90	0.00	2.00	2.00	2.00	2.03	0.00	0.00
10.00	2.00	1.99	1.99	0.00	2.00	2.00	2.00	1.95	0.00	0.00
11.00	1.99	2.00	2.01	0.00	2.00	2.00	2.00	1.98	0.00	0.00
12.00	2.00	1.99	1.99	0.00	2.00	2.00	1.99	1.99	0.00	0.00
13.00	2.00	1.98	2.00	0.00	2.00	2.00	2.00	1.95	0.00	0.00
14.00	1.70	1.77	1.77	0.00	1.75	1.99	1.78	1.77	0.00	0.00
15.00	2.12	2.10	2.10	0.00	2.12	2.00	2.10	2.08	0.00	0.00
16.00	1.98	2.00	1.99	0.00	1.90	2.00	2.00	1.97	0.00	0.00
17.00	1.94	1.93	1.92	0.00	1.85	2.00	2.00	1.95	0.00	0.00
18.00	1.91	1.95	2.00	0.00	1.64	2.00	1.99	1.86	0.00	0.01
19.00	2.00	1.92	2.00	0.00	2.04	2.00	2.00	1.97	0.00	0.00
20.00	1.99	1.99	2.00	0.00	1.99	1.99	2.00	1.98	0.00	0.00
21.00	1.99	1.85	2.00	0.00	2.00	2.00	2.00	1.95	0.00	0.00
22.00	2.01	1.91	2.00	0.00	1.99	2.00	2.00	1.93	0.00	0.00
23.00	1.99	1.93	1.99	0.00	1.99	2.00	2.00	1.95	0.00	0.00
24.00	2.00	1.95	2.00	0.00	2.00	2.00	1.99	1.95	0.00	0.00
25.00	2.00	1.92	2.00	0.00	2.00	2.00	2.00	1.98	0.00	0.00
26.00	2.00	1.94	2.00	0.00	2.00	1.99	2.00	1.95	0.00	0.00
27.00	2.00	1.97	2.00	0.00	2.00	2.00	2.00	1.95	0.00	0.00
28.00	2.00	1.93	2.00	0.00	1.99	2.00	2.00	1.98	0.00	0.00
29.00	2.00	1.95	1.99	0.00	2.00	2.00	2.00	1.95	0.00	0.00
30.00	1.99	1.95	2.00	0.00	2.00	2.00	2.00	1.93	0.00	0.00
31.00	2.00	1.93	2.00	0.00	2.00	2.00	1.99	1.95	0.00	0.00
32.00	2.00	1.97	2.00	0.00	2.00	1.99	2.00	1.95	0.00	0.00
33.00	1.68	1.80	1.74	0.00	1.28	2.00	1.98	1.42	0.00	1.90
34.00	1.80	2.04	1.97	0.00	1.08	2.00	1.95	2.12	0.00	1.15
35.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
36.00	2.00	2.00	2.00	0.00	1.28	2.00	1.99	1.91	0.00	0.00
37.00	1.99	1.99	2.00	0.00	2.00	2.00	2.00	1.99	0.00	0.00
38.00	1.99	1.99	2.00	0.00	2.00	1.99	2.00	1.99	0.00	0.00
39.00	2.00	2.00	2.00	0.00	1.86	2.00	1.86	1.85	0.00	0.00
40.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
41.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
42.00	1.99	1.99	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
43.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
44.00	1.99	2.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
45.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
46.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
47.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
48.00	2.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
49.00	1.99	1.99	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
50.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
51.00	2.00	2.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
52.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
53.00	1.98	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
54.00	2.01	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
55.00	1.99	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
56.00	2.00	1.99	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
57.00	2.00	2.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
58.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
59.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
60.00	2.00	1.99	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
61.00	1.99	2.00	2.01	0.00	0.00	2.00	0.00	0.00	0.00	0.00
62.00	2.00	1.99	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
63.00	2.00	2.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
64.00	2.00	1.99	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
65.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
66.00	2.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
67.00	1.99	1.99	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
68.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
69.00	2.00	2.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
70.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
71.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
72.00	2.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
73.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
74.00	1.99	1.99	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
75.00	2.00	2.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
76.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
77.00	2.00	1.99	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
78.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
79.00	1.99	1.99	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
80.00	2.00	1.99	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
81.00	2.00	2.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
82.00	1.83	1.83	1.79	0.00	0.25	2.00	1.85	0.71	0.00	0.73
83.00	1.12	1.58	1.10	0.00	0.19	2.00	1.38	1.46	0.00	1.04
84.00	1.39	1.84	1.12	0.00	0.08	2.00	1.94	1.52	0.00	0.00
85.00	1.63	1.71	1.52	0.00	0.00	2.00	1.98	0.85	0.00	0.80
86.00	1.80	1.74	1.45	0.00	0.08	2.00	1.75	1.50	0.00	0.57
87.00	0.57	0.94	0.86	0.00	0.02	1.99	1.79	1.07	0.00	0.28
88.00	1.75	1.61	0.69	0.00	1.99	2.00	1.87	1.86	0.00	0.00
89.00	2.00	1.99	2.14	0.00	1.81	2.00	1.83	1.83	0.00	0.81
90.00	2.00	2.00	1.99	0.00	2.00	2.00	2.00	1.97	0.00	2.00
91.00	1.99	1.99	2.00	0.00	2.00	2.00	2.00	2.00	0.00	2.00
92.00	2.00	1.97	2.00	0.00	0.59	2.00	1.99	2.00	0.00	0.58
93.00	2.00	1.92	2.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00
94.00	2.00	1.94	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
95.00	2.00	1.95	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
96.00	1.99	1.98	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
97.00	2.00	1.91	1.99	0.00	0.00	2.00	1.99	1.99	0.00	0.00
98.00	2.00	1.97	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
99.00	2.00	1.95	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
100.00	2.00	1.88	2.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00
101.00	2.00	1.90	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
102.00	2.00	1.91	2.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00
103.00	1.99	1.95	1.99	0.00	0.00	2.00	2.00	2.00	0.00	0.00
104.00	2.00	1.93	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
105.00	2.00	1.99	2.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00
106.00	0.19	0.20	0.19	0.00	2.36	1.99	2.00	2.00	0.00	0.00
107.00	2.19	1.94	1.60	0.93	0.87	2.00	1.83	1.47	0.00	0.16
108.00	0.37	2.07	2.07	1.91	2.06	2.00	2.06	1.75	0.00	0.00
109.00	0.00	1.97	1.46	1.58	1.52	2.00	1.60	1.59	0.00	0.00
110.00	2.90	1.92	1.53	0.39	0.67	2.00	1.91	1.75	0.00	0.00
111.00	1.94	1.98	1.52	0.15	1.52	2.00	1.99	1.52	0.00	0.00
112.00	1.38	1.33	1.38	0.02	0.02	1.99	1.51	1.41	0.00	0.57
113.00	1.42	2.00	1.93	1.00	0.20	2.00	1.98	1.71	0.00	0.53
114.00	1.30	1.83	1.79	0.77	0.00	2.00	2.00	1.12	0.00	0.22
115.00	0.31	1.41	1.30	0.13	0.18	2.00	1.71	0.31	0.00	0.00
116.00	1.08	1.74	0.92	0.28	0.00	2.00	1.17	0.24	0.00	0.00
117.00	0.49	0.65	0.61	0.00	0.00	2.00	1.65	0.31	0.00	0.00
118.00	1.31	2.72	2.43	0.09	0.12	1.99	1.99	0.16	0.00	0.49
119.00	1.93	1.93	0.72	0.54	0.29	2.00	1.95	0.45	0.00	0.31
120.00	2.06	2.03	1.72	0.28	0.14	2.00	1.99	1.02	0.00	0.00
121.00	0.99	1.99	2.19	0.57	0.00	2.00	2.01	0.00	0.00	0.00
122.00	0.31	1.54	1.70	0.38	0.12	2.00	1.78	1.53	0.00	0.00
123.00	0.45	1.88	1.93	1.85	1.79	2.00	2.03	0.73	0.00	0.00
124.00	0.75	1.77	1.77	0.93	0.00	1.99	2.00	2.01	0.00	0.00
125.00	1.99	2.00	2.00	1.05	0.00	2.00	2.00	1.98	0.00	0.00
126.00	0.89	2.00	2.00	2.39	0.00	2.00	2.00	1.97	0.00	0.00
127.00	0.00	2.00	2.00	1.99	0.00	2.00	2.00	1.90	0.00	0.00
