Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.331s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	1.40	0.64	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	1.99	0.21	0.00	0.00	0.00	0.00	1.20	1.41	0.00	0.00	0.00	0.00
3.00	0.58	0.28	0.00	0.00	0.00	0.40	1.84	1.63	0.00	0.00	0.00	0.00	2.00	1.48	0.00	0.00	0.00	0.00	1.59	1.94	0.28	0.00	0.00	0.00
4.00	1.88	0.22	0.00	0.00	0.00	0.00	1.20	1.17	0.00	0.00	0.00	0.00	2.00	1.51	0.00	0.00	0.00	0.00	1.55	1.45	0.39	0.00	0.00	0.00
5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.47	0.00	0.00	0.00	0.00	2.00	0.37	0.00	0.00	0.00	0.00	1.86	1.46	0.45	0.00	0.00	0.00
6.00	1.55	0.87	0.00	0.00	0.00	0.00	2.83	1.90	0.00	0.00	0.00	0.00	2.00	1.74	0.00	0.00	0.00	0.00	1.25	0.89	0.05	0.00	0.00	0.00
7.00	0.59	0.00	0.00	0.00	0.00	0.00	0.98	0.37	0.00	0.00	0.00	0.00	2.00	1.58	0.00	0.00	0.00	0.00	1.80	1.63	0.33	0.00	0.00	0.00
8.00	2.18	1.34	0.00	0.00	0.12	0.08	1.91	2.27	0.00	0.00	0.00	0.00	1.99	1.95	0.00	0.00	0.00	0.00	1.77	1.61	0.47	0.00	0.31	0.00
9.00	0.00	1.70	0.00	0.00	0.07	0.08	1.90	1.30	0.00	0.00	0.00	0.00	2.00	1.71	0.00	0.00	0.00	0.00	1.88	2.03	1.04	0.00	0.08	0.00
10.00	0.79	0.40	0.00	0.00	0.00	0.00	1.32	1.21	0.00	0.00	0.00	0.00	2.00	1.33	0.00	0.00	0.00	0.00	0.75	0.64	0.00	0.00	0.00	0.00
11.00	1.79	0.66	0.00	0.00	0.00	0.00	1.65	1.37	0.00	0.00	0.00	0.00	2.00	0.82	0.00	0.00	0.00	0.00	1.57	1.02	0.00	0.00	0.00	0.00
12.00	0.01	1.15	0.00	0.00	0.01	0.29	1.13	0.84	0.00	0.00	0.00	0.00	2.00	1.13	0.00	0.00	0.00	0.00	1.78	1.30	0.00	0.00	0.00	0.00
13.00	0.97	0.20	0.00	0.00	0.00	0.00	1.70	2.27	0.00	0.00	0.00	0.00	2.00	2.30	0.00	0.00	0.00	0.00	1.38	1.25	0.31	0.00	0.00	0.00
14.00	0.26	0.65	0.00	0.00	0.00	0.00	1.98	1.48	0.00	0.00	0.00	0.00	1.99	1.98	0.00	0.00	0.00	0.00	2.17	1.95	1.12	0.00	0.00	0.00
15.00	1.35	1.95	0.00	0.00	0.42	0.37	1.98	2.04	0.00	0.00	0.00	0.00	2.00	1.84	0.00	0.00	0.00	0.00	1.98	1.99	0.61	0.00	0.38	0.00
16.00	0.54	0.49	0.00	0.00	0.00	0.00	1.95	1.65	0.00	0.00	0.00	0.00	2.00	1.88	0.00	0.00	0.00	0.00	2.03	1.63	0.18	0.00	0.00	0.00
17.00	0.80	0.40	0.00	0.00	0.00	0.00	1.61	1.07	0.00	0.00	0.00	0.00	2.00	1.48	0.00	0.00	0.00	0.00	2.01	1.67	1.28	0.00	0.00	0.00
18.00	0.06	0.00	0.00	0.00	0.00	0.00	0.25	1.01	0.00	0.00	0.00	0.00	2.00	0.99	0.00	0.00	0.00	0.00	1.53	1.42	0.61	0.00	0.00	0.00
19.00	1.53	0.47	0.00	0.00	0.00	0.00	1.32	1.48	0.00	0.00	0.00	0.00	2.00	1.28	0.00	0.00	0.00	0.00	1.27	1.33	0.00	0.00	0.00	0.00
20.00	1.34	1.64	0.00	0.00	0.00	0.31	1.47	1.42	0.00	0.00	0.00	0.00	1.99	1.48	0.00	0.00	0.00	0.00	0.00	0.52	0.61	0.00	0.00	0.00
21.00	0.95	1.50	0.00	0.00	0.00	0.00	1.48	1.31	0.00	0.00	0.00	0.00	2.00	1.79	0.00	0.00	0.00	0.00	2.06	1.99	1.04	0.00	0.00	0.00
22.00	2.03	1.05	0.00	0.00	0.09	0.09	1.74	1.52	0.00	0.00	0.00	0.00	2.00	1.78	0.00	0.00	0.00	0.00	2.00	1.95	0.61	0.00	0.00	0.00
23.00	1.14	1.26	0.00	0.00	0.12	0.12	1.17	1.17	0.00	0.00	0.00	0.00	2.00	0.84	0.00	0.00	0.00	0.00	1.72	1.30	0.00	0.00	0.00	0.00
24.00	0.00	1.20	0.00	0.00	0.00	0.00	2.16	0.82	0.00	0.00	0.00	0.00	2.00	0.64	0.00	0.00	0.00	0.00	1.07	0.68	0.49	0.00	0.00	0.00
25.00	0.93	0.91	0.00	0.00	0.00	0.00	1.28	0.57	0.00	0.00	0.00	0.00	2.00	0.87	0.00	0.00	0.00	0.00	1.12	1.71	0.67	0.00	0.00	0.00
26.00	1.10	0.31	0.00	0.00	0.00	0.00	1.51	1.73	0.00	0.00	0.00	0.00	1.99	1.20	0.00	0.00	0.00	0.00	1.61	1.45	1.39	0.00	0.00	0.00
27.00	0.73	0.74	0.00	0.00	0.00	0.00	1.75	1.79	0.00	0.00	0.00	0.00	2.00	1.61	0.00	0.00	0.00	0.00	1.84	1.59	0.69	0.00	0.00	0.00
