Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.422s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.80	0.00	0.00	0.49	0.00	0.16
3.00	0.00	0.00	0.00	1.25	0.00	0.21	0.00	2.00	1.98	1.44	0.72	1.57	0.00	0.46
4.00	0.00	0.00	0.00	0.74	0.00	0.00	0.19	2.00	2.01	1.93	0.86	0.57	0.00	0.11
5.00	0.00	0.00	0.00	1.94	0.00	0.00	0.34	2.00	1.99	1.71	2.14	0.01	0.00	0.40
6.00	0.00	0.00	0.00	1.35	0.00	0.85	0.00	2.00	1.99	1.94	1.37	0.26	0.00	0.00
7.00	0.00	0.00	0.00	0.05	0.00	0.51	0.07	2.00	2.00	2.01	2.04	0.00	0.00	0.07
8.00	0.00	0.00	0.00	0.53	0.00	0.73	0.04	1.99	2.00	1.93	1.61	0.00	0.00	0.04
9.00	0.00	0.00	0.00	0.00	0.00	0.01	0.15	2.00	2.00	1.99	1.18	0.41	0.00	0.15
10.00	0.00	0.00	0.00	0.00	0.00	0.02	0.38	2.00	2.00	1.97	0.01	0.00	0.00	0.32
11.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	2.00	2.00	1.90	0.85	0.54	0.00	0.00
12.00	0.00	0.00	0.00	1.30	0.00	1.21	0.00	2.00	2.00	1.99	1.97	0.24	0.00	0.04
13.00	0.00	0.00	0.00	1.44	0.00	1.55	0.00	2.00	1.95	1.79	1.42	0.00	0.00	0.00
14.00	0.00	0.00	0.00	0.77	0.00	0.24	0.00	1.99	1.42	1.65	0.75	0.00	0.00	0.06
15.00	0.00	0.00	0.00	1.25	0.00	0.09	0.00	2.00	2.13	1.90	1.32	1.53	0.00	0.00
16.00	0.00	0.00	0.00	0.13	0.00	1.60	0.00	2.00	2.01	2.05	1.85	1.07	0.00	0.00
17.00	0.00	0.00	0.00	0.69	0.00	1.28	0.00	2.00	1.99	1.99	1.21	0.00	0.00	0.00
18.00	0.00	0.00	0.00	1.86	0.00	2.01	0.00	2.00	2.01	1.70	1.85	0.00	0.00	0.00
19.00	0.00	0.00	0.00	0.22	0.00	1.45	0.08	2.00	2.00	1.45	1.31	1.18	0.00	0.11
20.00	0.00	0.00	0.00	0.31	0.00	0.69	0.15	1.99	1.47	1.45	1.38	0.00	0.00	0.65
21.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	2.00	2.39	2.30	1.92	0.20	0.00	0.00
22.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	2.00	1.99	1.98	2.06	0.00	0.00	0.14
23.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	2.00	1.93	1.86	1.79	0.00	0.00	0.00
24.00	0.00	0.00	0.00	1.67	0.00	0.00	0.29	2.00	2.00	1.65	1.54	0.00	0.00	0.29
