Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.337s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
81.00	0.00	0.00	1.99	0.00	0.00
82.00	0.00	0.00	2.00	0.00	0.00
83.00	0.00	0.00	2.00	0.00	0.00
84.00	0.00	0.00	2.00	0.00	0.00
85.00	0.00	0.00	2.00	0.00	0.00
86.00	0.00	0.00	2.00	0.00	0.00
87.00	0.00	0.00	1.99	0.00	0.00
88.00	0.00	0.00	2.00	0.00	0.00
89.00	0.00	0.00	2.00	0.00	0.00
90.00	0.00	0.00	2.00	0.00	0.00
91.00	0.00	0.00	2.00	0.00	0.00
92.00	0.00	0.00	2.00	0.00	0.00
93.00	0.00	0.00	1.99	0.00	0.00
94.00	0.00	0.00	2.00	0.00	0.00
95.00	0.00	0.00	2.00	0.00	0.00
96.00	0.00	0.00	2.00	0.00	0.00
97.00	0.00	0.00	2.00	0.00	0.00
98.00	0.00	0.00	2.00	0.00	0.00
99.00	0.00	0.00	2.00	0.00	0.00
100.00	0.00	0.00	1.99	0.00	0.00
101.00	0.00	0.00	2.00	0.00	0.00
102.00	2.52	2.53	2.00	2.92	0.00
103.00	2.00	2.00	2.00	2.00	0.00
104.00	1.99	2.00	2.00	2.00	0.00
105.00	2.00	2.00	2.00	1.99	0.00
106.00	2.00	1.99	1.99	2.00	0.00
107.00	2.00	2.00	2.00	2.00	0.00
108.00	2.00	2.00	2.00	2.00	0.00
109.00	2.00	2.00	2.00	2.00	0.00
110.00	2.00	2.00	2.00	1.99	0.00
111.00	1.99	2.00	2.00	2.00	0.00
112.00	2.00	1.99	1.99	2.00	0.00
113.00	2.00	2.00	2.00	2.00	0.00
114.00	2.00	2.00	2.00	2.00	0.00
115.00	2.00	2.00	2.00	2.00	0.00
116.00	1.99	2.00	2.00	2.00	0.00
117.00	2.00	2.00	2.00	1.99	0.00
118.00	2.00	1.99	1.99	2.00	0.00
119.00	2.00	2.00	2.00	2.00	0.00
120.00	1.99	1.98	2.00	1.92	2.44
121.00	2.00	2.00	2.00	1.98	1.99
122.00	2.00	2.00	2.00	1.99	1.99
123.00	1.99	2.00	2.00	1.92	2.00
124.00	2.00	1.99	1.99	1.93	2.00
125.00	2.00	2.00	2.00	1.99	2.00
126.00	2.00	2.00	2.00	2.00	1.99
127.00	2.00	2.00	2.00	2.00	2.00
128.00	1.99	2.00	2.00	2.00	1.99
129.00	2.00	2.00	2.00	1.99	2.00
130.00	2.00	1.99	1.99	1.99	2.00
131.00	2.00	2.00	2.00	2.00	2.00
132.00	2.00	2.00	2.00	1.98	2.00
133.00	2.00	2.00	2.00	1.97	2.00
134.00	2.00	2.00	2.00	1.98	1.99
135.00	1.99	2.00	2.00	1.97	2.00
136.00	2.00	1.99	1.99	1.97	2.00
137.00	2.00	2.00	2.00	1.98	1.99
138.00	2.00	2.00	2.00	1.98	2.00
139.00	2.00	2.00	2.00	1.98	2.00
140.00	1.98	2.00	2.00	1.98	2.00
141.00	2.00	2.00	2.00	1.99	1.99
142.00	2.00	1.99	2.00	1.99	2.00
143.00	2.00	2.00	1.99	1.99	2.00
144.00	2.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	1.99	2.00
146.00	2.00	2.00	2.00	1.97	1.99
147.00	1.99	2.00	2.00	1.99	1.99
148.00	2.00	2.00	2.00	1.98	2.00
149.00	1.99	1.99	1.99	1.98	2.00
150.00	2.00	2.00	2.00	1.98	2.00
151.00	2.00	2.00	2.00	1.98	2.00
152.00	2.00	2.00	2.00	1.98	2.00
153.00	1.99	2.00	2.00	1.93	1.99
154.00	2.00	2.00	2.00	1.99	2.00
155.00	2.00	1.99	1.99	1.98	1.99
156.00	2.00	2.00	2.00	2.00	2.00
157.00	2.00	2.00	2.00	1.98	2.00
158.00	2.00	2.00	2.00	2.00	2.00
159.00	1.99	2.00	2.00	1.99	1.99
160.00	2.00	2.00	2.00	1.95	2.00
161.00	2.00	1.99	1.99	2.00	2.00
162.00	2.00	2.00	2.00	1.99	2.00
163.00	2.00	2.00	2.00	1.97	2.00
164.00	2.00	2.00	2.00	1.94	2.00
165.00	1.99	2.00	2.00	1.93	1.99
166.00	2.00	2.00	2.00	1.93	1.99
167.00	2.00	1.99	1.99	1.94	2.00
168.00	2.00	2.00	2.00	1.98	2.00
169.00	2.00	2.00	2.00	1.95	2.00
170.00	2.00	2.00	2.00	1.98	2.00
171.00	1.99	2.00	2.00	1.98	2.00
172.00	2.00	2.00	2.00	1.95	1.99
173.00	2.00	1.99	1.99	1.97	2.00
174.00	2.00	2.00	2.00	1.97	2.00
175.00	2.00	2.00	2.00	1.98	2.00
176.00	2.00	2.00	2.00	1.99	2.00
177.00	1.99	2.00	2.00	1.99	2.00
178.00	2.00	2.00	2.00	1.99	1.99
179.00	2.00	1.99	1.99	1.97	2.00
10.1.1.1	1.13	2511.86
10.1.1.2	1.13	1052.27
10.2.1.2	2.04	7.98
10.1.1.4	1.06	2565.02
10.1.1.5	0.87	2854.94
