Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.353s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	1.77	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.80	0.00	0.28	0.00	0.00	0.00	1.93	1.18	0.00	0.00	0.09	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.37
6.00	0.00	1.58	0.00	0.48	0.00	0.00	1.70	1.65	0.21	0.00	0.00	0.00	2.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14
7.00	0.00	1.67	0.00	0.00	0.00	0.00	1.92	1.93	0.00	0.00	0.00	0.18	2.00	0.00	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	0.00	1.92	1.75	0.08	0.00	0.00	2.00	1.28	0.25	0.00	0.00	0.15	1.99	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22
9.00	0.00	1.74	1.38	0.00	0.00	0.00	1.99	1.68	0.40	0.00	0.00	0.00	2.00	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	0.00	1.38	0.80	0.00	0.00	0.00	1.66	1.61	0.00	0.00	0.00	0.00	2.00	0.00	0.49	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.21
11.00	0.00	0.88	0.64	0.04	0.00	0.00	1.51	1.02	0.00	0.00	0.00	0.01	2.00	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.33
