Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.371s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.27	0.00	0.00	0.16	0.15	0.11	0.00
4.00	0.00	1.60	0.04	0.04	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.54	0.00	0.00	0.13	0.11	0.11	0.00
5.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.91	0.05	0.00	0.00	0.09	0.11	0.11	0.00
6.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.95	1.27	0.00	0.00	0.19	0.25	0.25	0.11
7.00	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.93	1.05	0.00	0.00	0.27	0.18	0.22	0.16
8.00	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.01	0.00	1.99	1.99	2.17	0.00	0.00	0.32	0.34	0.02	0.00
9.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.01	2.01	0.00	0.00	0.45	0.05	0.04	0.00
10.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	0.27	0.22	0.24	0.00
11.00	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.01	0.00	0.00	0.11	0.11	0.18	1.01
