Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.108s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.28	0.00	1.44	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00
3.00	0.00	0.27	0.05	0.80	0.00	0.00	0.00	0.00	0.07	2.00	0.44	0.00	0.00	0.00	0.00	0.06	0.00	1.06
4.00	0.00	0.40	0.14	1.15	0.00	0.97	0.19	0.13	0.60	2.00	1.55	0.00	0.00	0.18	0.00	1.25	0.28	0.39
5.00	0.12	0.35	0.22	0.28	0.72	1.22	0.04	0.39	0.71	2.00	0.64	0.00	0.00	0.37	0.00	0.39	0.95	0.13
6.00	0.13	0.00	0.64	1.51	0.98	0.07	0.29	0.16	0.75	2.00	0.94	0.04	0.00	0.61	0.00	0.00	1.53	0.00
7.00	0.00	0.00	0.31	0.00	0.61	0.19	0.00	0.00	0.00	2.00	0.54	0.00	0.00	0.00	0.00	0.59	0.49	0.81
8.00	0.00	0.00	0.31	0.73	0.73	0.08	0.00	0.00	0.05	1.99	0.57	0.00	0.00	0.00	0.00	0.24	0.68	0.86
9.00	0.00	0.00	0.00	0.33	1.38	0.12	0.00	0.00	0.00	2.00	0.98	0.00	0.00	0.00	0.00	0.16	0.65	0.09
10.00	0.00	0.26	0.38	1.04	1.00	0.00	0.00	0.00	0.00	2.00	0.84	0.00	0.00	0.31	0.00	1.41	1.58	1.04
11.00	0.00	0.34	0.33	1.28	1.58	0.00	0.00	0.00	0.39	2.00	0.52	0.00	0.00	0.42	0.00	0.53	0.97	0.12
12.00	0.00	0.60	0.49	0.80	0.27	0.80	0.02	0.05	1.00	2.00	1.35	0.00	0.00	0.13	0.00	0.00	1.32	0.00
13.00	0.00	0.00	0.73	1.01	0.89	0.14	0.00	0.00	0.20	2.00	0.92	0.00	0.00	0.05	0.00	0.26	0.33	0.59
14.00	0.00	0.00	0.64	0.33	1.00	1.08	0.00	0.00	0.29	1.99	0.79	0.00	0.00	0.02	0.00	1.19	1.18	0.32
15.00	0.00	0.00	0.51	0.33	0.32	0.11	0.29	0.29	0.54	2.00	0.77	0.00	0.00	0.20	0.00	0.65	0.66	0.00
