Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.368s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	1.24	0.00	0.71	0.69	0.00	0.53	1.99	1.68	0.00	0.00	0.80	0.00	0.04	0.00
3.00	0.00	1.58	1.48	0.00	0.82	0.28	0.00	0.18	2.00	1.83	1.58	0.07	0.46	0.00	0.47	0.00
4.00	0.00	1.94	0.99	1.21	0.40	0.00	0.00	0.00	2.00	1.80	1.74	0.48	0.12	0.00	0.12	0.00
5.00	0.00	1.24	1.37	1.15	0.58	0.09	0.00	0.01	2.00	1.52	1.02	0.14	0.04	0.00	0.00	0.00
6.00	0.00	1.92	1.48	1.37	0.26	0.02	0.00	0.00	2.00	1.74	1.87	2.10	0.01	0.00	0.25	0.11
7.00	0.00	1.95	1.39	0.44	0.06	0.00	0.00	0.00	2.00	2.00	1.67	1.28	0.32	0.00	0.20	0.00
8.00	0.00	1.99	1.80	0.82	0.00	0.06	0.00	0.00	1.99	2.00	1.95	1.53	0.29	0.00	0.33	0.00
9.00	0.00	1.97	1.18	0.48	0.21	0.12	0.00	0.00	2.00	1.99	1.85	0.88	0.00	0.00	0.00	0.00
10.00	0.00	1.98	1.54	0.59	1.14	0.00	0.00	0.00	2.00	1.90	1.66	1.50	0.19	0.00	0.12	0.00
11.00	0.00	2.03	1.45	0.49	0.00	0.00	0.00	0.29	2.00	1.93	1.85	0.85	0.00	0.00	0.00	0.68
12.00	0.00	1.93	1.68	0.28	0.06	0.00	0.00	0.00	2.00	1.97	1.59	0.48	0.55	0.00	0.00	0.00
13.00	0.00	1.87	1.19	0.80	0.04	0.00	0.00	0.00	2.00	1.79	0.58	0.34	0.11	0.00	0.00	0.00
14.00	0.00	1.91	1.38	0.77	0.14	0.14	0.00	0.00	1.99	1.94	1.83	0.37	0.00	0.00	0.00	0.00
15.00	0.00	1.97	1.44	0.08	0.04	0.00	0.00	0.31	2.00	2.00	1.78	1.67	0.72	0.00	0.00	0.16
16.00	0.00	1.95	1.92	0.85	0.00	0.00	0.00	0.00	2.00	1.84	1.37	0.33	0.20	0.00	0.00	0.00
17.00	0.00	2.00	1.70	1.32	0.00	0.31	0.00	0.00	2.00	1.93	2.07	1.63	0.42	0.00	0.00	0.34
18.00	0.00	1.93	1.80	0.87	0.59	0.00	0.00	0.00	2.00	1.74	1.40	0.68	0.09	0.00	0.00	0.00
19.00	0.00	1.92	1.06	1.32	0.14	0.00	0.00	0.00	2.00	1.64	1.60	1.32	0.00	0.00	0.00	0.00
20.00	0.00	1.79	1.81	0.97	0.24	0.00	0.00	0.00	1.99	2.20	1.81	1.22	0.31	0.00	0.00	0.00
21.00	0.00	2.13	1.50	0.89	0.00	0.46	0.00	0.25	2.00	2.03	1.86	1.30	0.77	0.00	0.00	0.00
22.00	0.00	1.94	1.80	1.24	0.04	0.09	0.00	0.00	2.00	1.99	1.57	1.41	0.19	0.00	0.00	0.00
23.00	0.00	1.99	1.46	0.88	0.28	0.00	0.00	0.00	2.00	1.78	1.25	0.71	0.64	0.00	0.00	0.00
24.00	0.00	1.90	1.79	1.34	0.00	0.00	0.00	0.00	2.00	1.97	1.73	0.14	0.00	0.00	0.00	0.00
25.00	0.00	1.99	1.67	1.61	0.49	0.00	0.00	0.60	2.00	1.74	1.92	1.60	0.39	0.00	0.00	0.82
26.00	0.00	2.00	1.93	1.97	0.07	0.00	0.00	0.00	1.99	1.71	1.90	0.12	0.00	0.00	0.00	0.00
27.00	0.00	1.87	1.13	0.61	0.00	0.00	0.00	0.09	2.00	1.83	1.57	0.94	0.26	0.00	0.00	0.00
28.00	0.00	1.78	1.18	0.22	0.00	0.00	0.00	0.11	2.00	1.98	1.01	0.68	0.39	0.00	0.00	0.00
29.00	0.00	2.00	1.08	0.99	0.42	0.04	0.00	0.12	2.00	1.92	1.71	1.20	0.00	0.00	0.00	0.00
30.00	0.00	1.97	1.78	1.12	0.00	0.00	0.00	0.00	2.00	2.01	1.28	0.20	0.31	0.00	0.00	0.00
31.00	0.00	1.81	1.90	0.59	0.00	0.00	0.00	0.00	2.00	1.99	0.46	0.31	0.31	0.00	0.00	0.00
32.00	0.00	2.00	1.75	1.84	1.40	0.00	0.00	0.00	1.99	1.90	2.04	0.48	0.37	0.00	0.00	0.00
33.00	0.00	1.78	1.41	0.49	0.29	0.41	0.00	0.05	2.00	1.97	1.77	0.77	0.47	0.00	0.00	0.00
34.00	0.00	1.83	1.87	0.18	0.29	0.00	0.00	0.00	2.00	1.94	0.48	0.06	0.14	0.00	0.00	0.00
35.00	0.00	1.95	1.85	0.69	0.54	0.00	0.00	0.00	2.00	2.01	1.92	1.51	0.28	0.00	0.00	0.00
36.00	0.00	1.97	1.90	2.01	0.14	0.00	0.00	0.00	2.00	2.00	1.83	1.77	0.00	0.00	0.00	0.00
37.00	0.00	1.98	1.57	1.42	0.26	0.00	0.00	0.00	2.00	1.83	1.84	1.55	1.32	0.00	0.00	0.00
38.00	0.00	1.92	1.68	0.67	0.06	0.05	0.00	0.00	1.99	1.93	1.44	0.87	0.21	0.00	0.00	0.00
39.00	0.00	1.70	1.39	0.72	0.92	0.12	0.00	0.00	2.00	1.99	1.05	0.60	0.00	0.00	0.00	0.00
40.00	0.00	2.13	2.03	0.80	0.31	0.00	0.00	0.00	2.00	1.99	1.37	0.40	0.15	0.00	0.00	0.00
41.00	0.00	1.86	1.91	1.40	0.86	0.19	0.00	0.08	2.00	1.90	1.13	1.08	0.80	0.00	0.00	0.05
42.00	0.00	1.67	1.60	1.11	0.27	0.00	0.00	0.00	2.00	1.92	1.34	1.06	0.40	0.00	0.00	0.00
43.00	0.00	2.14	1.80	1.65	0.34	0.00	0.00	0.00	2.00	2.00	2.00	1.41	0.02	0.00	0.00	0.00
44.00	0.00	1.99	1.39	0.16	0.00	0.00	0.00	0.00	1.99	1.95	1.64	0.53	0.14	0.00	0.00	0.00
45.00	0.00	2.00	2.07	1.80	0.00	0.00	0.00	0.00	2.00	2.00	2.01	0.00	0.31	0.00	0.00	0.49
46.00	0.00	2.00	1.97	1.57	0.00	0.35	0.00	0.00	2.00	2.00	1.91	0.40	0.11	0.00	0.00	0.61
47.00	0.00	1.81	1.10	0.35	0.74	0.00	0.00	0.00	2.00	1.88	1.52	0.15	0.15	0.00	0.00	0.00
48.00	0.00	1.99	1.98	1.18	0.09	0.00	0.00	0.00	2.00	1.99	1.74	1.53	0.68	0.00	0.00	0.00
49.00	0.00	1.90	1.55	0.93	0.33	0.18	0.00	0.00	2.00	2.00	1.46	0.80	0.15	0.00	0.00	0.22
50.00	0.00	1.15	1.73	1.05	0.65	0.00	0.00	0.00	2.00	1.91	1.73	0.48	0.14	0.00	0.13	0.27
51.00	0.00	1.98	1.46	0.22	0.00	0.00	0.00	0.00	1.99	1.90	1.79	1.22	0.77	0.00	0.00	0.00
52.00	0.00	2.04	1.84	1.15	0.00	0.00	0.00	0.00	2.00	1.98	1.91	1.51	0.31	0.00	0.00	0.00
53.00	0.00	1.63	1.64	1.08	0.48	0.00	0.00	0.00	2.00	1.97	1.24	1.08	0.46	0.00	0.00	0.00
54.00	0.00	1.98	1.47	0.69	0.00	0.00	0.00	0.00	2.00	1.90	1.91	0.29	0.14	0.00	0.00	0.00
55.00	0.00	1.99	1.12	0.78	0.00	0.00	0.00	0.00	2.00	1.94	1.95	0.38	0.12	0.00	0.00	0.00
