Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.365s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.45	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00
3.00	1.54	3.09	0.00	1.02	1.39	2.00	1.92	1.72	0.00	0.51
4.00	1.94	1.98	1.17	1.31	0.58	2.00	1.99	0.86	1.21	0.65
5.00	1.21	1.35	1.06	0.00	0.26	2.00	1.70	0.32	0.06	0.00
6.00	1.86	1.86	1.92	0.00	0.08	2.00	1.91	0.13	0.00	0.00
7.00	1.77	1.80	1.61	0.02	1.24	2.00	2.00	1.18	0.69	0.14
8.00	0.57	1.68	1.60	0.58	0.55	1.99	2.00	0.86	0.69	0.00
9.00	0.00	0.99	1.81	0.00	0.85	2.00	2.00	1.92	0.65	0.00
10.00	1.38	1.37	0.67	0.02	0.00	2.00	1.64	1.05	0.26	0.00
11.00	1.53	1.53	0.62	0.08	0.00	2.00	2.01	0.01	0.00	0.15
12.00	1.84	1.99	0.31	0.00	0.00	2.00	1.85	1.00	0.44	0.00
13.00	1.60	1.97	0.01	0.00	0.00	2.00	1.80	1.71	1.74	0.00
14.00	2.03	2.01	1.38	1.66	0.00	1.99	1.83	1.68	0.05	0.31
15.00	1.73	1.74	0.61	0.85	0.24	2.00	2.01	1.25	0.06	0.24
16.00	0.32	2.07	1.85	1.73	0.00	2.00	1.90	2.07	0.58	0.02
17.00	0.01	1.24	1.50	1.00	0.00	2.00	1.60	1.01	1.01	0.00
18.00	0.60	1.88	1.21	0.00	0.00	2.00	1.98	0.42	0.28	0.00
19.00	1.67	1.92	1.90	0.05	0.00	2.00	1.91	0.01	1.26	0.06
20.00	1.70	1.75	1.15	0.15	0.00	1.99	1.99	0.55	0.37	0.11
21.00	1.83	1.99	1.52	1.06	0.52	2.00	2.00	1.75	0.54	1.06
22.00	1.17	1.95	1.99	0.55	0.95	2.00	1.04	1.01	0.00	0.55
23.00	2.04	2.05	1.98	0.61	0.16	2.00	2.00	1.95	0.02	0.44
24.00	1.31	1.30	1.39	0.29	0.00	2.00	1.88	1.41	0.75	0.29
25.00	0.98	1.26	1.46	0.00	0.13	2.00	1.99	1.47	0.00	0.00
26.00	0.00	2.00	1.46	0.25	0.00	1.99	1.57	1.58	0.29	0.28
27.00	0.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.01	0.00
28.00	0.61	2.00	1.74	0.02	0.74	2.00	1.95	1.95	0.02	0.02
29.00	1.22	1.66	1.55	1.25	1.39	2.00	1.60	1.63	0.00	1.22
30.00	1.88	1.97	1.83	0.12	1.78	2.00	1.95	1.97	0.02	0.11
31.00	2.10	2.01	0.09	0.07	1.14	2.00	2.04	2.03	1.17	0.06
32.00	0.98	1.32	1.38	0.49	0.92	1.99	1.71	1.52	0.12	0.46
33.00	0.00	2.01	0.85	0.00	1.41	2.00	1.90	1.91	0.31	0.00
34.00	1.07	1.73	1.41	0.00	0.00	2.00	1.68	1.01	0.25	0.00
35.00	0.25	1.63	0.62	0.00	0.00	2.00	2.00	0.54	0.00	0.00
36.00	0.00	1.64	0.18	0.87	0.00	2.00	1.93	1.45	0.00	0.18
