Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.247s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	1.42	1.59	0.07	0.09	0.00	0.00	2.00	1.39	1.14	1.20	0.00	0.00
6.00	1.98	2.01	0.26	1.19	0.00	0.00	2.00	1.99	1.95	0.44	0.00	0.00
7.00	1.99	1.99	0.00	2.00	0.00	0.00	2.00	2.00	1.93	0.00	0.00	0.00
8.00	1.93	1.55	1.95	1.04	0.04	0.06	1.99	1.84	1.24	1.18	0.21	0.06
9.00	2.00	2.00	1.83	0.15	0.00	0.00	2.00	2.00	1.94	0.81	0.00	0.00
10.00	2.00	2.00	1.88	1.79	0.00	0.00	2.00	2.00	1.91	0.27	0.00	0.00
11.00	1.98	1.91	0.75	0.34	0.00	0.00	2.00	1.99	1.72	0.15	0.38	0.00
12.00	1.81	1.66	1.68	1.19	0.00	0.00	2.00	1.73	0.88	0.00	0.00	0.00
13.00	1.99	1.72	1.80	0.52	0.58	0.18	2.00	1.91	1.68	0.72	0.00	0.00
14.00	1.80	1.65	1.38	0.62	0.27	0.00	1.99	1.74	1.21	0.31	0.00	0.00
15.00	1.91	2.00	1.72	0.29	0.53	0.05	2.00	1.58	1.68	0.48	0.52	0.00
16.00	2.00	1.99	2.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	0.00
17.00	1.99	1.99	1.71	0.71	0.12	0.11	2.00	1.97	1.98	0.09	0.32	0.47
