Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.267s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.19	0.00	0.27	0.54	0.31	0.49	0.28	2.00	0.79	0.26	0.00	0.00	0.31	0.29	0.28
6.00	1.44	0.00	0.53	0.84	0.18	1.06	1.18	2.00	0.24	0.34	0.00	0.00	0.91	0.34	0.27
7.00	0.61	0.25	0.47	0.00	0.29	0.80	0.57	2.00	0.44	0.32	0.00	0.00	0.51	0.72	0.48
8.00	0.14	0.31	0.14	0.00	0.09	0.05	0.20	1.99	0.35	0.29	0.00	0.00	0.53	0.24	0.28
9.00	0.39	1.06	0.19	0.00	0.28	0.24	0.20	2.00	0.78	0.14	0.00	0.00	1.07	0.00	0.15
10.00	0.34	0.26	0.68	0.00	0.12	0.29	0.74	2.00	0.82	0.01	0.00	0.00	0.44	0.54	0.01
11.00	0.31	0.31	0.00	0.87	0.05	0.48	0.64	2.00	0.37	0.00	0.00	0.00	1.02	0.29	0.00
12.00	0.99	0.49	0.57	0.00	0.00	0.00	0.48	2.00	0.29	0.55	0.00	0.00	0.00	0.53	0.44
13.00	0.00	0.00	0.49	0.00	0.52	0.00	0.26	2.00	0.85	0.77	0.00	0.00	1.01	1.14	0.64
14.00	0.00	0.00	0.00	0.02	0.71	0.00	0.00	1.99	1.21	1.35	0.00	0.00	1.19	1.14	1.67
15.00	0.00	0.61	0.00	0.75	0.00	0.59	0.57	2.00	1.35	0.32	0.00	0.00	0.75	0.15	0.16
16.00	0.00	0.46	0.00	0.00	0.48	0.14	0.54	2.00	0.41	0.53	0.00	0.00	0.01	0.81	0.41
17.00	0.00	0.58	0.00	0.00	0.79	0.04	0.31	2.00	1.59	0.87	0.00	0.00	1.63	1.30	0.00
18.00	0.00	0.61	0.00	0.01	0.62	0.61	1.50	2.00	1.33	1.24	0.00	0.00	1.40	1.70	0.24
19.00	0.00	1.55	0.00	0.00	0.11	0.61	1.25	2.00	0.66	0.14	0.00	0.00	0.44	0.45	0.00
20.00	0.00	0.02	0.00	0.00	0.05	0.34	1.48	1.99	0.80	0.69	0.00	0.00	1.04	0.65	0.91
21.00	0.00	0.86	0.00	0.00	0.00	0.44	0.34	2.00	0.53	0.04	0.00	0.00	0.65	0.49	0.37
22.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00
24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	0.22	0.00	0.00	0.00	0.09	0.22	0.00	2.00	0.15	0.05	0.00	0.00	0.40	0.06	0.06
32.00	0.00	0.85	0.37	0.35	0.55	1.21	0.00	1.99	0.64	0.25	0.00	0.00	0.00	0.66	0.46
