Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.340s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.42	0.77	0.00	0.00	0.00	1.98	1.40	0.00	0.00	0.00	0.00	0.00	0.01
3.00	0.00	0.00	1.14	1.99	0.00	0.00	0.00	2.00	1.87	0.00	0.00	0.00	1.17	0.00	0.00
4.00	0.24	0.00	1.55	0.78	0.00	0.00	0.00	2.00	1.57	0.00	0.00	1.20	1.26	0.00	0.00
5.00	1.25	0.00	1.58	1.59	0.00	0.00	1.47	2.00	1.37	0.00	0.51	1.40	1.57	0.00	0.00
6.00	0.67	0.00	0.97	1.02	0.00	0.00	0.97	2.00	1.58	0.00	0.84	0.69	1.10	0.00	0.00
7.00	1.13	0.00	1.48	1.08	0.00	0.00	1.19	2.00	1.64	0.00	0.98	0.86	1.58	0.00	0.00
8.00	2.05	0.00	1.98	2.00	0.00	0.00	2.00	1.99	1.98	0.00	1.99	1.98	1.98	0.00	0.00
9.00	1.99	0.00	2.00	2.00	0.00	0.00	1.97	2.00	1.99	0.00	1.95	1.97	2.00	0.00	0.00
10.00	2.00	0.00	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00	2.01	1.98	2.00	0.00	0.00
11.00	2.00	0.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00	1.98	1.95	1.99	0.00	0.00
12.00	1.33	0.00	1.07	1.21	0.00	0.21	1.39	2.00	1.13	0.00	1.17	0.80	1.32	0.00	0.00
13.00	0.08	0.00	1.37	0.74	0.00	0.55	1.10	2.00	0.71	0.00	0.69	0.77	1.00	0.00	0.00
14.00	0.82	0.00	0.73	0.65	0.00	0.40	0.94	1.99	1.02	0.00	0.62	0.45	0.99	0.00	0.00
15.00	0.29	0.00	0.87	0.64	0.00	0.20	0.27	2.00	0.55	0.00	0.25	0.06	0.97	0.00	0.00
16.00	0.00	0.00	0.62	1.06	0.00	0.94	0.80	2.00	0.57	0.00	0.52	0.94	0.29	0.00	0.00
17.00	0.31	0.00	1.12	0.12	0.00	0.16	1.47	2.00	1.58	0.00	1.01	1.31	1.01	0.00	0.00
