Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.342s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.25	0.00	0.00	0.28	0.00	0.51	0.00	1.98	0.37	0.20	0.00	0.00	0.42	0.00	0.00
3.00	0.95	0.31	0.47	0.87	0.00	0.47	0.00	2.00	0.89	0.84	0.00	0.00	0.77	0.00	0.00
4.00	0.11	0.00	0.04	0.13	0.00	0.20	0.00	2.00	0.42	0.45	0.00	0.00	0.57	0.39	0.00
5.00	0.52	0.00	1.74	0.49	0.00	0.58	0.27	2.00	0.31	0.49	0.00	0.00	0.26	0.68	0.00
6.00	0.46	0.28	0.28	0.27	0.00	0.53	0.87	2.00	0.52	1.04	0.00	0.00	1.93	1.19	0.00
7.00	0.81	0.00	0.44	0.89	0.00	0.34	0.84	2.00	0.52	0.57	0.00	0.00	0.53	0.48	0.00
8.00	0.40	0.00	0.46	1.12	0.00	0.19	1.48	1.99	1.10	0.75	0.00	0.00	2.19	0.24	0.00
9.00	0.00	0.00	0.62	0.06	0.00	1.71	1.85	2.00	0.57	0.00	0.00	0.00	1.83	0.52	0.00
10.00	0.26	0.00	1.92	1.18	0.00	0.52	1.06	2.00	1.48	0.58	0.00	0.00	0.95	0.79	0.00
11.00	1.33	0.00	1.46	0.61	0.00	0.41	1.61	2.00	1.54	0.69	0.00	0.00	1.12	1.00	0.00
12.00	0.92	0.00	0.75	0.61	0.00	0.68	1.24	2.00	0.41	0.00	0.00	0.00	1.54	1.50	0.00
13.00	0.25	0.00	0.94	1.59	0.00	0.92	1.32	2.00	1.08	1.13	0.00	0.00	0.89	1.18	0.00
14.00	0.93	0.00	0.99	0.35	0.00	0.47	1.00	1.99	0.54	0.00	0.00	0.00	0.89	0.65	0.00
15.00	0.45	0.00	1.06	0.79	0.00	0.51	1.20	2.00	1.21	0.39	0.00	0.00	0.72	1.04	0.00
16.00	0.40	0.00	1.26	0.88	0.00	1.12	1.14	2.00	0.33	0.73	0.00	0.00	0.34	0.62	0.00
17.00	1.17	0.00	0.69	1.01	0.00	1.35	1.26	2.00	0.37	0.41	0.00	0.00	1.75	1.53	0.00
18.00	0.48	0.00	1.97	1.26	0.00	0.51	1.15	2.00	0.61	0.64	0.00	0.00	1.26	1.02	0.00
19.00	0.72	0.00	1.42	0.61	0.00	0.31	0.95	2.00	0.77	0.00	0.00	0.00	1.35	1.46	0.00
20.00	1.33	0.00	1.07	1.15	0.00	0.25	1.50	1.99	0.00	0.51	0.00	0.00	1.10	1.02	0.00
21.00	1.15	0.00	1.66	0.86	0.00	1.00	1.04	2.00	0.99	0.00	0.00	0.00	0.77	0.00	0.00
22.00	1.00	0.00	1.79	0.00	0.00	0.00	1.79	2.00	1.26	0.00	0.00	0.00	2.00	0.48	0.00
23.00	1.17	0.00	0.58	0.31	0.00	0.44	0.62	2.00	0.85	0.74	0.00	0.00	0.75	0.20	0.00
