Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.377s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	1.85	0.99	0.00	0.00	0.00	1.99	1.75	0.00	0.97	0.29	0.00
3.00	0.00	1.80	1.50	0.00	0.00	0.00	2.00	1.92	0.00	0.21	0.24	0.00
4.00	0.00	1.70	1.98	0.14	0.00	0.01	2.00	1.99	1.26	0.37	0.13	1.50
5.00	0.00	2.07	2.00	0.00	0.00	0.00	2.00	2.01	1.68	0.00	0.00	0.32
6.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	1.99
7.00	0.00	1.99	1.99	0.88	0.00	0.00	2.00	1.99	2.00	0.66	0.66	0.88
8.00	0.00	2.00	1.91	0.00	0.00	0.00	1.99	2.00	0.57	0.00	0.07	0.94
9.00	0.00	2.00	1.86	0.27	0.00	0.00	2.00	2.00	1.97	0.27	0.29	0.60
10.00	0.00	1.79	1.48	0.01	0.00	0.00	2.00	1.88	0.97	0.00	0.00	0.34
11.00	0.00	2.00	1.67	0.04	0.00	0.01	2.00	1.52	1.65	0.18	0.09	0.84
12.00	0.00	1.87	1.79	0.12	0.00	0.00	2.00	1.97	1.87	0.12	0.01	0.00
13.00	0.00	2.07	1.75	0.27	0.00	0.00	2.00	2.04	1.93	0.32	0.45	0.09
14.00	0.00	2.00	1.94	0.08	0.00	0.00	1.99	1.98	2.00	0.05	0.05	0.00
15.00	0.00	1.99	1.97	1.13	0.00	0.00	2.00	2.00	1.78	1.33	0.20	0.00
16.00	0.00	2.00	2.00	0.62	0.00	0.00	2.00	2.00	1.24	0.58	0.00	0.00
17.00	0.00	1.97	1.99	0.00	0.00	0.00	2.00	2.00	2.63	0.00	0.00	0.00
18.00	0.00	1.90	1.81	0.46	0.00	0.00	2.00	1.97	1.66	0.46	0.29	0.31
19.00	0.00	2.07	2.00	0.00	0.00	0.00	2.00	1.99	2.08	0.00	0.00	0.49
20.00	0.00	1.97	1.93	0.28	0.00	0.00	1.99	1.99	1.93	0.29	0.29	0.00
21.00	0.00	2.03	1.95	0.45	0.00	0.00	2.00	2.01	2.07	0.48	0.48	0.00
22.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.61
23.00	0.00	2.00	1.72	0.28	0.00	0.00	2.00	2.00	2.00	0.27	0.31	0.00
24.00	0.00	1.95	1.87	0.00	0.00	0.00	2.00	2.00	1.95	0.13	0.13	0.72
25.00	0.00	1.99	2.00	0.00	0.00	0.00	2.00	2.00	1.90	0.00	0.00	0.00
26.00	0.00	2.00	2.00	0.00	0.00	0.00	1.99	1.99	2.00	0.00	0.01	0.66
27.00	0.00	1.94	1.51	0.00	0.00	0.00	2.00	1.97	1.70	0.47	0.48	0.41
28.00	0.00	2.00	1.99	0.09	0.00	0.00	2.00	1.99	2.00	0.09	0.00	0.00
29.00	0.00	1.99	1.99	0.98	0.00	0.00	2.00	1.65	1.28	0.95	0.00	0.00
30.00	0.00	2.01	1.80	1.28	0.00	0.00	2.00	1.91	2.26	1.21	0.97	0.04
31.00	0.00	1.98	1.93	0.58	0.00	0.00	2.00	2.00	1.99	0.55	0.00	0.00
32.00	0.00	1.93	1.93	0.00	0.00	0.01	1.99	1.99	1.93	0.00	0.00	0.48
33.00	0.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	1.67	0.00	0.00	1.33
34.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	2.18	1.20	1.20	0.00
35.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	1.99	0.82	0.82	0.00
36.00	0.00	1.94	1.93	0.00	0.00	0.00	2.00	1.99	1.90	0.29	0.25	0.49
37.00	0.00	1.92	2.00	0.00	0.00	0.00	2.00	2.01	1.94	1.15	1.33	1.87
38.00	0.00	1.64	1.51	0.49	0.00	0.00	1.99	1.97	1.63	0.24	0.24	0.46
39.00	0.00	2.00	1.97	0.38	0.00	0.00	2.00	2.03	2.00	0.00	0.00	1.98
40.00	0.00	1.85	1.78	0.00	0.00	0.00	2.00	2.00	1.71	0.00	0.00	1.73
41.00	0.00	2.00	1.78	0.71	0.00	0.00	2.00	2.00	1.37	0.69	0.69	0.68
42.00	0.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00
43.00	0.00	1.99	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00
44.00	0.00	1.92	1.86	0.06	0.00	0.00	1.99	1.92	2.03	0.67	0.68	0.49
45.00	0.00	1.95	1.52	0.00	0.00	0.00	2.00	1.86	1.25	0.40	0.40	0.00
46.00	0.00	1.98	0.29	1.60	0.00	0.00	2.00	2.01	1.15	1.52	1.54	0.35
47.00	0.00	2.00	2.31	0.57	0.00	0.00	2.00	2.00	1.27	0.61	0.55	1.90
48.00	0.00	2.00	1.74	0.07	0.00	0.00	2.00	1.91	1.99	0.11	0.08	1.19
49.00	0.00	2.00	2.00	0.44	0.00	0.00	2.00	2.00	2.00	0.38	0.40	1.72
50.00	0.00	1.70	1.66	0.42	0.00	0.00	2.00	1.70	1.71	0.44	0.07	0.54
51.00	0.00	1.68	1.26	0.00	0.00	0.00	1.99	1.68	1.71	0.00	0.00	0.00
52.00	0.00	2.00	1.95	0.05	0.00	0.00	2.00	2.00	1.53	0.02	0.09	0.12
53.00	0.00	1.99	1.91	0.00	0.00	0.00	2.00	2.00	0.00	0.01	0.00	0.00
54.00	0.00	1.97	1.84	1.08	0.00	0.00	2.00	1.92	0.52	1.07	1.06	0.00
55.00	0.00	2.03	2.01	0.46	0.00	0.00	2.00	1.99	0.71	0.46	0.48	0.00
56.00	0.00	2.00	2.03	0.45	0.00	0.00	2.00	2.03	0.00	0.45	0.45	0.00
57.00	0.00	2.00	1.81	0.82	0.00	0.00	1.99	2.00	0.00	0.84	0.82	0.00
58.00	0.00	2.00	1.68	0.61	0.00	0.00	2.00	2.00	0.78	0.75	0.49	0.29
59.00	0.00	1.97	1.60	0.24	0.00	0.00	2.00	1.95	1.97	0.16	0.15	0.00
60.00	0.00	1.93	2.21	0.05	0.00	0.00	2.00	1.81	1.84	0.21	0.20	0.00
61.00	0.00	2.00	1.98	0.11	0.00	0.00	2.00	1.97	2.00	0.16	0.00	1.78
62.00	0.00	1.99	1.99	0.00	0.00	0.00	2.00	2.01	2.00	0.00	0.00	1.99
63.00	0.00	1.97	1.94	0.13	0.00	0.00	1.99	1.99	1.97	0.14	0.09	1.79
64.00	0.00	1.71	0.46	0.78	0.00	0.00	2.00	1.93	1.75	0.86	0.93	1.46
65.00	0.00	1.94	1.73	0.27	0.00	0.00	2.00	1.86	1.22	0.21	0.00	0.29
66.00	0.00	2.05	1.72	0.00	0.00	0.00	2.00	1.80	2.13	0.00	0.00	0.31
67.00	0.00	2.01	2.10	0.33	0.00	0.00	2.00	1.98	2.39	0.08	0.07	0.00
68.00	0.00	1.98	1.77	0.06	0.00	0.00	2.00	1.95	2.00	0.08	0.07	0.00
69.00	0.00	1.79	1.01	0.64	0.00	0.00	1.99	1.25	1.78	0.61	0.52	0.29
70.00	0.00	1.95	1.90	1.38	0.00	0.00	2.00	1.98	1.51	1.31	0.00	0.00
71.00	0.00	1.98	1.88	0.28	0.00	0.00	2.00	1.98	1.79	0.92	0.00	0.05
72.00	0.00	2.00	1.98	0.00	0.00	0.00	2.00	2.00	1.90	1.85	0.00	0.49
73.00	0.00	1.19	1.20	0.00	0.00	0.00	2.00	1.27	0.98	0.72	0.00	0.00
74.00	0.00	1.79	1.79	0.00	0.00	0.00	2.00	1.78	1.70	0.00	0.00	0.00
75.00	0.00	2.00	1.97	0.00	0.00	0.00	1.99	2.00	2.00	1.87	0.00	0.00
76.00	0.00	1.00	1.72	0.00	0.00	0.00	2.00	1.97	0.97	0.11	0.05	0.62
77.00	0.00	2.06	1.58	0.00	0.00	0.00	2.00	2.04	1.73	0.85	0.00	1.67
78.00	0.00	2.00	1.94	0.33	0.00	0.00	2.00	2.00	0.00	0.32	0.33	0.00
79.00	0.00	2.00	1.97	0.11	0.00	0.00	2.00	1.99	0.00	0.12	0.11	0.31
80.00	0.00	1.99	1.99	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00
81.00	0.00	1.93	1.88	0.46	0.00	0.00	1.99	2.00	0.80	0.46	0.46	0.28
82.00	0.00	2.06	2.03	0.00	0.00	0.00	2.00	1.65	2.07	0.77	0.73	2.05
83.00	0.00	1.58	1.68	0.00	0.00	0.00	2.00	1.11	1.58	1.06	1.06	1.57
84.00	0.00	2.20	1.40	0.00	0.00	0.00	2.00	2.00	2.04	1.81	1.86	1.51
85.00	0.00	2.00	0.97	0.00	0.00	0.00	2.00	2.00	0.27	0.39	0.39	0.74
86.00	0.00	1.97	1.87	0.61	0.00	0.00	2.00	2.00	0.11	1.80	1.48	1.32
87.00	0.00	2.00	1.99	0.00	0.00	0.00	1.99	1.99	0.00	2.00	0.00	0.00
88.00	0.00	2.00	1.98	0.00	0.00	0.00	2.00	2.00	0.00	2.00	0.00	0.00
89.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	2.00	0.00	0.00
90.00	0.00	2.00	1.98	0.00	0.00	0.00	2.00	2.00	0.00	2.00	0.00	0.00
91.00	0.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	0.00	1.99	0.00	0.00
92.00	0.00	1.97	1.71	0.00	0.00	0.00	2.00	1.99	0.61	1.70	0.26	0.00
93.00	0.00	1.98	1.13	0.00	0.00	0.00	1.99	2.00	2.63	0.00	0.00	0.00
94.00	0.00	2.00	1.91	0.00	0.00	0.00	2.00	2.00	2.00	0.04	0.00	0.00
95.00	0.00	2.00	1.93	0.00	0.00	0.00	2.00	1.27	2.00	1.17	0.00	0.00
96.00	0.00	2.00	1.92	0.00	0.00	0.00	2.00	2.68	2.00	0.52	0.44	0.31
97.00	0.00	1.99	2.00	0.00	0.00	0.00	2.00	2.00	1.91	0.00	0.00	0.00
98.00	0.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	1.99	1.54	0.00	0.00
99.00	0.00	1.99	2.00	0.00	0.00	0.00	2.00	1.99	2.00	2.00	0.00	0.00
100.00	0.00	1.97	1.71	0.00	0.00	0.00	1.99	1.95	1.85	1.79	0.31	0.00
101.00	0.00	1.83	1.50	1.19	0.00	0.00	2.00	1.87	1.79	0.48	0.15	0.31
102.00	0.00	2.00	1.97	0.20	0.00	0.00	2.00	1.99	2.00	0.20	0.00	0.06
103.00	0.00	2.00	1.99	0.01	0.00	0.00	2.00	2.00	2.01	0.00	0.02	0.00
104.00	0.00	1.99	2.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00	0.00
105.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00	0.00
106.00	0.00	2.00	1.93	1.45	0.02	0.01	1.99	1.99	1.98	1.47	1.47	0.00
107.00	1.87	2.00	1.40	0.32	0.32	0.31	2.00	1.88	1.12	0.19	0.12	0.00
108.00	2.00	2.00	1.73	0.18	0.00	0.00	2.00	2.00	2.21	0.20	0.00	0.00
109.00	2.00	2.00	1.68	0.54	0.00	0.00	2.00	2.00	1.71	0.53	0.69	0.01
110.00	2.00	1.98	1.95	0.00	0.00	0.00	2.00	2.00	1.87	0.00	0.00	0.00
111.00	2.00	2.01	1.30	0.02	0.15	0.15	2.00	1.92	0.64	0.00	0.00	0.58
112.00	1.99	1.24	1.71	0.00	0.00	0.00	1.99	2.00	0.00	0.15	0.46	0.00
113.00	1.97	1.55	1.85	0.00	0.00	0.00	2.00	1.98	1.47	0.04	0.00	1.28
114.00	2.04	2.04	2.03	0.00	0.00	0.00	2.00	2.03	2.04	0.04	0.00	2.04
115.00	2.00	2.00	1.97	0.00	0.00	0.00	2.00	1.98	1.91	0.31	0.01	0.09
116.00	1.99	1.99	1.84	0.00	0.00	0.00	2.00	2.01	1.92	0.00	0.00	0.45
117.00	2.00	2.00	1.97	0.01	0.00	0.00	2.00	1.98	1.77	0.16	0.15	0.15
118.00	1.99	2.00	1.98	0.00	0.00	0.00	1.99	1.97	1.98	0.00	0.00	0.22
119.00	0.80	0.82	1.99	1.39	0.00	0.00	2.00	2.00	0.75	1.41	1.37	0.61
120.00	2.38	2.33	0.97	0.39	0.00	0.00	2.00	2.00	1.28	0.47	0.53	0.01
121.00	2.00	2.00	0.31	0.32	0.00	0.00	2.00	2.00	0.00	0.29	0.26	0.05
122.00	2.00	2.00	2.99	0.00	0.00	0.00	2.00	1.92	1.86	0.00	0.00	0.00
123.00	1.94	1.83	1.65	0.00	0.15	0.15	2.00	1.90	0.73	0.09	0.00	0.00
124.00	2.05	2.05	2.06	0.00	0.00	0.00	1.99	1.99	0.00	0.15	0.15	0.00
125.00	1.71	1.78	1.48	0.00	0.21	0.20	2.00	1.95	1.59	0.25	0.26	0.22
126.00	1.98	1.99	1.97	0.00	0.00	0.00	2.00	1.98	1.98	0.31	0.00	0.00
127.00	2.01	2.01	1.90	0.00	0.00	0.00	2.00	2.03	0.00	0.00	0.00	0.00
128.00	2.00	1.95	1.99	0.00	0.00	0.00	2.00	2.00	0.92	0.07	0.06	0.00
129.00	2.00	1.99	2.00	0.00	0.00	0.00	2.00	1.99	0.00	0.31	0.00	0.00
130.00	1.99	2.00	1.98	0.00	0.00	0.00	1.99	1.99	0.00	0.00	0.00	0.31
131.00	2.00	2.00	2.03	0.00	0.00	0.00	2.00	2.01	0.00	2.24	0.00	0.00
132.00	2.00	1.95	1.88	0.42	0.00	0.00	2.00	1.98	0.91	1.18	0.49	0.00
133.00	2.00	2.04	1.77	0.00	0.15	0.15	2.00	1.94	2.20	1.18	0.19	0.31
134.00	2.00	1.99	1.65	0.00	0.00	0.00	2.00	2.00	1.98	1.53	0.00	0.00
135.00	1.98	1.95	2.19	0.00	0.00	0.00	2.00	1.99	1.94	0.52	0.00	0.21
136.00	1.21	1.20	2.01	0.00	0.00	0.00	1.99	1.99	1.19	0.92	0.00	0.66
137.00	2.06	2.04	2.01	0.00	0.00	0.00	2.00	2.01	2.00	0.38	0.00	0.00
138.00	2.00	1.93	1.10	0.00	0.16	0.16	2.00	1.14	1.27	0.61	1.26	0.00
139.00	2.00	1.93	1.72	0.07	0.00	0.00	2.00	1.83	0.18	0.08	0.08	0.00
140.00	1.99	1.87	1.05	0.11	1.15	1.27	2.00	1.87	1.44	0.13	0.07	0.00
141.00	2.01	2.05	0.59	0.00	0.00	0.00	2.00	2.01	1.78	0.16	0.14	1.05
142.00	1.99	2.00	2.00	0.00	0.00	0.00	2.00	1.99	0.00	0.31	0.31	0.00
143.00	2.00	2.00	2.00	0.00	0.00	0.00	1.99	2.00	0.00	0.62	0.64	0.00
144.00	2.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.72	0.74	0.00
145.00	2.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00
146.00	1.99	1.47	1.68	0.00	0.00	0.00	2.00	1.98	0.27	0.00	0.00	0.00
147.00	2.00	2.00	1.74	0.26	0.00	0.00	2.00	1.99	1.57	0.33	0.31	0.00
148.00	1.99	1.99	1.87	0.19	0.00	0.00	2.00	2.00	1.94	0.19	0.20	0.20
149.00	2.00	2.00	1.86	0.11	0.00	0.00	1.99	1.95	1.88	0.12	0.12	1.86
150.00	2.00	2.00	0.51	0.00	0.44	0.41	2.00	1.94	1.92	0.00	0.00	0.02
151.00	2.00	2.00	2.91	0.14	0.00	0.00	2.00	2.00	0.75	0.85	0.20	0.00
152.00	2.00	2.00	1.95	0.51	0.00	0.00	2.00	2.00	0.00	0.65	0.61	0.00
153.00	1.99	1.99	1.84	0.11	0.00	0.00	2.00	1.99	0.00	0.11	0.09	0.00
154.00	2.01	1.99	1.86	0.00	0.00	0.00	2.00	2.00	0.86	0.00	0.00	1.18
155.00	1.99	1.78	0.97	0.52	0.05	0.05	1.99	1.99	0.97	0.57	0.00	0.13
156.00	1.58	1.81	1.80	0.00	0.72	0.72	2.00	2.01	0.59	0.44	0.48	0.00
157.00	2.00	2.00	2.00	0.00	0.25	0.25	2.00	2.00	0.00	0.31	0.00	0.00
158.00	2.00	2.00	1.75	0.00	0.00	0.00	2.00	1.94	2.76	0.16	0.08	0.00
159.00	2.00	1.98	1.90	0.00	0.16	0.14	2.00	2.00	2.06	0.00	0.00	0.82
160.00	2.00	1.97	1.85	0.45	0.13	0.13	2.00	1.99	1.98	0.44	0.00	0.35
161.00	1.98	1.92	1.57	0.21	0.00	0.00	1.99	1.99	1.98	0.25	0.14	0.01
162.00	1.99	1.98	1.85	0.31	0.00	0.00	2.00	1.93	1.77	0.31	0.00	0.00
163.00	2.01	2.00	1.81	0.06	0.00	0.00	2.00	2.03	0.46	0.22	0.00	0.31
164.00	2.00	1.91	1.51	0.00	0.00	0.00	2.00	1.90	0.00	0.00	0.00	0.31
165.00	1.99	2.00	1.90	0.00	0.15	0.15	2.00	1.94	0.00	0.00	0.00	0.00
166.00	2.01	2.00	1.86	0.00	0.00	0.00	2.00	1.97	1.22	1.04	0.00	0.00
167.00	1.98	1.99	2.07	0.00	0.31	0.25	1.99	1.99	1.32	0.41	0.00	0.31
168.00	1.99	1.98	1.46	0.00	0.75	0.74	2.00	1.85	1.07	1.31	0.09	0.31
169.00	2.00	2.01	1.87	0.00	0.00	0.01	2.00	2.14	2.05	0.31	0.00	0.65
170.00	2.00	2.00	1.99	0.00	0.87	0.88	2.00	2.00	2.00	0.00	0.00	0.49
171.00	1.99	1.99	1.98	0.00	0.20	0.19	2.00	1.95	1.97	0.00	0.00	0.00
172.00	2.00	1.54	1.39	0.73	0.35	0.29	2.00	2.03	1.40	0.73	0.75	1.28
173.00	2.00	2.40	1.87	0.00	0.08	0.09	1.99	2.00	1.91	0.00	0.00	0.09
174.00	2.00	1.93	1.64	0.00	0.25	0.24	2.00	1.88	1.90	0.00	0.00	0.98
175.00	2.00	1.91	1.95	0.00	0.77	0.46	2.00	2.00	1.93	0.00	0.00	0.64
