Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.376s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.20	0.61	0.33
3.00	0.00	1.58	0.00	0.00	0.00	2.00	0.00	0.13	2.01	2.12
4.00	0.00	2.00	0.00	0.39	0.00	2.00	0.00	0.00	0.42	0.42
5.00	0.00	2.00	0.00	0.95	0.00	2.00	0.00	0.02	0.94	0.89
6.00	0.00	1.95	0.00	0.77	0.25	2.00	1.99	2.47	0.75	0.61
7.00	0.00	1.85	1.07	0.97	0.37	2.00	1.97	1.68	0.41	0.00
8.00	0.00	1.42	0.77	0.28	0.00	1.99	1.60	1.25	0.00	0.00
9.00	0.00	1.90	0.58	0.15	0.00	2.00	1.95	1.88	0.28	0.18
10.00	0.00	2.04	1.39	0.38	0.00	2.00	1.65	2.01	0.00	0.00
11.00	0.00	1.91	0.99	0.58	0.05	2.00	1.75	1.34	0.11	0.01
12.00	0.00	2.03	1.40	0.60	0.00	2.00	1.98	1.90	0.31	0.00
13.00	0.00	1.94	1.86	0.44	0.92	2.00	2.00	1.90	0.54	0.16
14.00	0.00	1.97	0.66	0.74	0.00	1.99	1.86	1.74	0.00	0.00
15.00	0.00	1.87	2.37	1.15	0.00	2.00	1.84	1.40	0.29	0.33
16.00	0.00	2.00	2.00	0.00	0.00	2.00	1.98	2.00	0.12	0.00
17.00	0.00	2.03	0.37	2.31	0.00	2.00	2.03	1.88	0.32	0.46
18.00	0.00	1.61	0.61	0.00	0.00	2.00	1.99	1.85	0.28	0.00
19.00	0.00	1.80	0.00	1.81	0.00	2.00	2.01	1.94	1.66	0.00
20.00	0.00	1.99	0.81	0.25	0.00	1.99	1.61	1.72	0.08	0.00
21.00	0.00	1.92	0.61	0.00	0.00	2.00	1.87	1.88	0.00	0.00
22.00	0.00	2.00	1.34	0.00	0.07	2.00	2.00	1.94	0.11	0.11
23.00	0.00	1.93	0.09	1.46	0.00	2.00	1.80	1.65	1.46	0.00
24.00	0.00	1.80	1.90	1.65	0.00	2.00	2.08	1.46	1.71	0.00
25.00	0.00	2.00	2.06	1.72	0.06	2.00	1.99	1.74	1.28	0.00
26.00	0.00	1.99	1.83	0.68	0.00	1.99	1.97	1.98	1.24	0.00
27.00	0.00	2.00	1.06	0.61	0.00	2.00	2.00	1.06	0.00	0.00
28.00	0.00	2.00	0.57	0.75	0.00	2.00	2.00	2.12	0.00	0.77
29.00	0.00	2.00	0.00	1.99	0.00	2.00	2.00	1.99	0.00	2.00
30.00	0.00	1.99	0.31	0.84	0.01	2.00	2.00	1.67	0.86	0.78
31.00	0.00	1.95	0.00	0.04	0.00	2.00	1.98	1.78	0.38	0.31
32.00	0.00	2.00	0.00	0.31	0.00	1.99	1.92	1.70	1.74	0.00
33.00	0.00	1.91	1.79	0.00	0.00	2.00	1.87	1.67	1.40	0.00
34.00	0.00	1.99	0.48	0.74	0.01	2.00	2.00	2.00	1.57	0.61
35.00	0.00	2.00	0.00	0.64	0.00	2.00	2.00	2.00	1.99	0.52
36.00	0.00	2.00	0.00	2.00	0.00	2.00	2.00	1.94	1.83	2.00
37.00	0.00	1.99	0.00	1.98	0.00	2.00	1.95	1.90	1.87	1.91
38.00	0.00	1.90	1.81	0.58	0.00	1.99	1.80	0.48	0.80	0.51
39.00	0.00	1.97	0.82	0.88	0.25	2.00	1.95	1.13	0.12	0.16
40.00	0.00	2.01	1.70	0.00	0.01	2.00	1.74	0.00	0.25	0.00
41.00	0.00	1.99	0.13	0.00	0.00	2.00	1.88	1.05	0.13	0.00
42.00	0.00	2.00	0.00	0.92	0.00	2.00	1.92	2.33	1.35	0.37
43.00	0.00	1.99	1.87	0.00	0.00	2.00	2.00	1.54	1.84	0.00
44.00	0.00	1.99	1.31	0.02	0.00	1.99	1.99	1.75	1.72	0.35
45.00	0.00	1.93	1.78	1.38	0.26	2.00	2.00	1.88	1.91	0.00
46.00	0.00	1.99	1.61	1.60	0.00	2.00	2.00	1.86	1.78	0.21
47.00	0.00	1.84	0.02	1.55	0.00	2.00	1.88	1.65	0.34	0.01
48.00	0.00	1.94	1.42	0.62	0.00	2.00	1.92	1.72	0.85	0.00
49.00	0.00	0.91	1.06	1.60	0.00	2.00	1.73	1.73	0.06	0.00
50.00	0.00	1.92	1.80	1.64	0.26	2.00	1.90	1.92	0.93	0.00
51.00	0.00	2.00	1.75	1.26	1.31	1.99	2.00	1.79	1.63	0.00
52.00	0.00	1.70	1.47	1.97	0.00	2.00	1.50	1.18	0.00	0.00
53.00	0.00	2.12	2.05	1.58	0.31	2.00	2.00	2.05	0.53	0.00
