Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.325s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.99	1.66	0.00	0.00	0.71	0.00	1.98	0.00	0.00	0.00	0.00	0.00
3.00	1.14	1.59	1.18	1.14	0.48	0.00	2.00	0.00	0.00	0.81	0.00	1.12
4.00	0.00	1.52	1.28	2.01	0.00	0.00	2.00	1.83	0.00	0.48	0.00	0.61
5.00	0.92	1.54	1.84	1.55	0.57	0.00	2.00	1.81	0.00	1.20	1.30	0.38
6.00	0.89	1.21	1.41	0.34	0.80	0.00	2.00	0.72	0.00	0.18	1.71	1.00
7.00	0.01	1.45	1.58	2.19	0.00	0.00	2.00	2.17	0.00	0.07	1.35	0.52
8.00	0.01	1.74	2.00	1.58	1.24	0.00	1.99	1.72	0.00	0.05	1.64	0.00
9.00	0.20	1.34	1.05	0.74	0.77	0.00	2.00	0.82	0.00	0.60	1.13	1.42
10.00	0.27	0.87	0.33	0.81	0.35	0.00	2.00	0.37	0.00	0.61	1.52	1.00
11.00	0.00	1.90	0.00	0.11	0.18	0.00	2.00	1.14	0.00	0.00	1.78	1.40
12.00	1.10	1.74	0.61	1.02	1.33	0.00	2.00	0.93	0.00	0.00	0.86	1.02
13.00	0.22	1.28	1.44	1.37	0.51	0.00	2.00	1.31	0.41	0.49	0.31	0.06
