Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.755s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.78	0.64	0.80	0.00	0.00	0.00	1.99	0.98	0.00	0.00	0.00	0.00	0.38	0.00	0.00
3.00	0.00	0.00	0.00	1.14	0.54	0.20	0.00	0.00	0.00	2.00	0.88	0.04	0.00	0.00	0.00	1.48	0.00	0.00
4.00	0.00	0.00	0.25	1.24	0.49	0.89	0.26	0.00	0.05	2.00	1.05	0.00	0.12	0.00	0.00	0.85	0.00	0.00
5.00	0.00	0.00	0.39	1.59	1.45	1.01	0.37	0.00	1.00	2.00	0.95	0.00	0.35	0.00	0.00	0.60	0.00	0.00
6.00	0.00	0.00	0.68	0.49	0.24	0.79	0.06	0.00	1.28	2.00	1.25	0.11	0.04	0.00	0.00	0.31	0.00	0.53
7.00	0.00	0.00	0.00	0.98	1.19	0.01	0.00	0.00	0.25	2.00	0.79	1.04	0.00	0.00	0.00	0.74	0.00	0.61
8.00	0.00	0.00	0.87	1.26	0.86	0.06	0.00	0.00	1.68	1.99	1.17	0.32	0.00	0.00	0.00	0.41	0.00	1.39
9.00	0.00	0.00	0.85	0.40	0.00	0.00	0.00	0.00	0.98	2.00	0.66	0.59	0.00	0.00	0.00	1.83	0.00	0.65
10.00	0.00	0.00	1.78	2.03	1.75	0.31	0.00	0.00	1.97	2.00	1.85	1.41	0.00	0.00	0.00	2.03	0.00	0.27
11.00	0.00	0.00	0.91	0.24	0.62	0.18	0.13	0.00	0.74	2.00	0.24	0.34	0.00	0.00	0.00	0.24	0.00	0.00
12.00	0.00	0.00	0.52	0.40	0.67	0.24	0.00	0.00	0.54	2.00	0.81	0.65	0.00	0.00	0.00	0.78	0.00	0.57
13.00	0.00	0.00	0.84	1.75	1.81	0.04	0.00	0.00	1.80	2.00	0.75	0.00	0.00	0.00	0.00	1.64	0.00	0.81
14.00	0.00	0.00	0.31	0.37	0.49	0.31	0.00	0.00	0.00	1.99	1.06	0.99	0.00	0.00	0.00	0.00	0.00	0.08
15.00	0.00	0.00	0.16	1.35	1.38	0.07	0.00	0.00	1.61	2.00	1.21	0.59	0.00	0.00	0.00	0.88	0.00	0.86
16.00	0.00	0.00	2.47	1.61	0.60	0.53	0.33	0.00	1.83	2.00	0.55	0.65	0.81	0.00	0.00	1.30	0.00	0.00
17.00	0.00	0.00	0.45	0.39	0.52	0.01	0.09	0.00	0.26	2.00	1.47	0.88	0.11	0.11	0.00	1.24	0.00	0.64
18.00	0.00	0.00	0.71	1.44	0.88	0.00	0.00	0.00	1.75	2.00	1.38	0.48	0.00	0.00	0.00	1.21	0.00	0.02
19.00	0.00	0.00	0.73	0.29	0.79	0.11	0.00	0.00	0.68	2.00	0.89	0.29	0.00	0.00	0.00	0.45	0.00	0.27
20.00	0.00	0.00	1.94	1.06	0.89	0.61	0.00	0.00	0.74	1.99	1.38	0.91	0.00	0.00	0.00	1.38	0.00	0.14
21.00	0.00	0.00	0.98	1.63	1.42	0.84	0.11	0.00	0.35	2.00	1.54	0.73	0.12	0.08	0.00	1.50	0.00	0.71
22.00	0.00	0.00	0.68	0.89	0.78	0.00	0.07	0.00	1.71	2.00	0.88	1.00	0.07	0.16	0.00	0.15	0.00	1.04
23.00	0.00	0.00	0.04	0.51	1.07	0.32	0.00	0.00	1.01	2.00	1.25	1.13	0.00	0.00	0.00	1.57	0.00	0.13
24.00	0.00	0.00	0.69	0.86	1.01	0.00	0.00	0.00	0.93	2.00	1.08	0.25	0.00	0.00	0.00	0.94	0.00	0.35
25.00	0.00	0.00	0.95	0.57	0.00	0.32	0.12	0.00	1.54	2.00	1.58	1.54	0.11	0.08	0.00	1.17	0.00	0.31
