Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.417s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
169.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
170.00	1.99	1.85	2.00	2.00	2.00	1.91	2.00
171.00	2.00	1.91	2.00	2.00	1.99	1.90	1.99
172.00	2.00	1.84	2.00	2.00	2.00	1.88	2.00
173.00	2.00	1.87	1.99	1.99	1.98	1.87	2.00
174.00	2.00	1.88	2.00	2.00	1.99	1.94	2.00
175.00	2.00	1.90	2.00	2.00	1.95	1.86	1.97
176.00	0.06	0.06	0.02	2.00	0.00	0.00	0.00
177.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
178.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
179.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
10.1.1.1	1.05	3668.15
10.1.1.2	1.02	6366.51
10.1.1.3	1.89	1719.15
10.2.1.2	2.04	7.81
10.1.1.5	1.81	2349.89
10.1.1.6	1.72	3906.26
10.1.1.7	1.79	7322.09
