Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.409s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	1.21	0.00	1.25	1.70	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.68	0.00	0.00	0.00
3.00	1.55	0.00	1.66	1.28	0.00	0.62	0.00	2.00	0.00	0.00	0.00	1.58	1.15	0.00	0.00
4.00	1.24	0.00	2.01	1.51	0.00	0.60	1.14	2.00	0.00	0.00	0.00	0.77	0.67	0.00	0.00
5.00	0.66	0.00	0.53	0.58	0.07	0.01	0.77	2.00	0.00	0.44	0.00	0.15	0.42	0.00	0.24
6.00	0.92	0.00	0.51	0.05	0.02	0.93	0.80	2.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00
7.00	0.33	0.00	0.85	0.91	0.46	0.71	0.99	2.00	0.00	0.55	0.00	1.17	1.79	0.00	0.87
8.00	0.52	0.00	1.87	1.47	0.49	0.42	1.05	1.99	0.00	0.39	0.00	0.68	0.72	0.00	0.20
9.00	0.57	0.00	1.01	0.73	0.11	1.05	0.88	2.00	0.00	1.28	0.00	0.65	0.44	0.00	0.31
10.00	0.79	0.00	1.34	1.34	1.05	0.88	1.27	2.00	0.00	0.98	0.00	1.17	1.00	0.00	0.38
11.00	0.00	0.00	1.27	0.61	0.00	0.89	1.42	2.00	0.00	0.18	0.00	1.68	1.46	0.00	0.86
12.00	0.00	0.00	0.69	0.09	0.00	0.79	0.78	2.00	0.00	0.48	0.00	1.01	0.79	0.00	0.38
13.00	0.33	0.00	1.25	0.49	0.53	0.00	0.82	2.00	0.00	0.71	0.00	0.04	0.72	0.00	0.98
14.00	0.31	0.00	1.98	1.30	1.26	0.15	0.39	1.99	0.00	0.97	0.00	0.81	1.54	0.00	0.44
15.00	0.72	0.00	1.98	0.94	0.87	0.26	0.15	2.00	0.00	1.58	0.00	2.11	1.77	0.00	0.08
16.00	0.73	0.00	1.75	0.89	0.71	0.32	1.17	2.00	0.00	0.62	0.00	1.02	0.29	0.00	0.49
17.00	0.33	0.00	0.97	0.27	0.00	0.33	1.71	2.00	0.00	0.97	0.00	2.07	1.31	0.00	0.29
