Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.412s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	1.98	0.94	0.00	0.62	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.11	0.00	0.00	0.42	0.00	2.00	1.65	0.00	0.92	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.34	0.13	0.81	0.00	0.00	0.52	0.00
5.00	0.00	0.00	0.00	0.07	1.41	0.00	0.00	0.00	2.00	0.72	0.00	0.01	0.00	0.00	0.37	0.00
6.00	0.00	0.02	0.00	0.25	1.27	1.42	0.60	0.00	2.00	1.52	0.00	0.01	0.00	0.00	0.97	0.00
7.00	0.02	0.01	0.00	0.00	1.07	0.72	0.61	0.19	2.00	1.45	0.00	0.34	0.00	0.00	0.97	0.00
8.00	0.00	0.04	0.00	0.12	1.67	1.58	0.00	0.20	1.99	0.64	0.00	0.20	0.00	0.00	0.52	0.00
9.00	0.00	0.29	0.11	0.00	1.98	0.77	0.31	0.12	2.00	1.47	0.00	0.21	0.00	0.00	0.99	0.00
10.00	0.02	0.12	0.00	0.02	1.81	0.62	0.40	0.15	2.00	0.74	0.00	0.24	0.00	0.00	0.69	0.00
11.00	0.00	0.02	0.00	0.00	1.18	1.33	0.07	0.00	2.00	1.15	0.00	0.28	0.00	0.00	0.52	0.00
12.00	0.00	0.00	0.00	0.51	1.75	0.95	0.01	0.02	2.00	0.74	0.00	0.20	0.00	0.00	1.10	0.00
13.00	0.00	0.00	0.00	0.65	0.39	1.86	0.88	0.53	2.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00
14.00	0.00	0.00	0.00	0.00	1.18	0.91	0.81	0.29	1.99	0.82	0.00	0.01	0.01	0.00	0.68	0.74
15.00	0.00	0.00	0.00	0.65	1.71	0.67	0.58	0.12	2.00	0.53	0.00	0.00	0.02	0.00	0.25	0.25
16.00	0.00	0.00	0.33	0.67	2.07	1.75	1.00	0.05	2.00	2.40	0.00	0.53	0.00	0.00	1.00	0.68
17.00	0.00	0.00	0.00	0.00	1.24	0.80	0.79	0.00	2.00	0.45	0.02	0.78	0.00	0.00	1.14	1.08
18.00	0.01	0.00	0.00	0.07	0.84	0.46	0.00	0.00	2.00	0.77	0.00	0.26	0.00	0.00	0.57	0.24
19.00	0.00	0.00	0.16	0.37	0.69	0.37	0.00	0.04	2.00	1.79	0.00	0.51	0.00	0.00	0.66	0.62
20.00	0.00	0.00	0.00	0.44	1.90	0.73	0.00	0.14	1.99	0.80	0.01	0.52	0.00	0.00	0.51	0.48
21.00	0.00	0.00	0.00	0.00	2.06	0.31	0.00	0.04	2.00	0.68	0.04	0.15	0.01	0.00	0.45	0.45
22.00	0.00	0.00	0.00	0.00	1.28	0.44	0.22	0.00	2.00	1.28	0.00	0.08	0.00	0.00	0.00	0.00
23.00	0.00	0.00	0.00	0.25	1.54	1.15	0.81	0.40	2.00	0.66	0.00	0.31	0.00	0.00	1.34	1.34
24.00	0.00	0.00	0.00	0.69	1.99	1.41	0.65	0.67	2.00	1.51	0.02	1.08	0.00	0.00	0.66	1.01
25.00	0.00	0.00	0.00	0.38	1.54	0.94	0.26	0.04	2.00	1.31	0.00	0.00	0.00	0.00	0.47	0.48
26.00	0.00	0.00	0.00	0.64	1.86	0.93	0.28	0.00	1.99	0.02	0.00	0.00	0.00	0.00	0.34	0.33
27.00	0.00	0.00	0.00	0.53	1.67	1.00	0.12	0.28	2.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00
28.00	0.00	0.00	0.15	0.08	1.71	1.70	0.60	0.07	2.00	0.98	0.00	0.00	0.01	0.00	0.75	0.78
29.00	0.00	0.00	0.00	0.00	1.47	1.91	0.92	0.13	2.00	1.42	0.05	0.54	0.00	0.00	0.78	0.24
30.00	0.00	0.00	0.00	0.08	2.00	0.72	0.54	0.34	2.00	0.65	0.00	0.85	0.00	0.00	1.34	1.20
31.00	0.00	0.00	0.00	1.75	2.00	1.11	0.29	0.35	2.00	1.13	0.00	0.00	0.00	0.00	0.18	0.18
32.00	0.00	0.11	0.00	0.31	0.91	0.85	0.00	0.14	1.99	1.27	0.00	0.47	0.00	0.00	1.26	1.25
33.00	0.00	0.00	0.00	0.19	1.52	1.52	0.00	0.00	2.00	1.84	0.00	0.27	0.00	0.00	0.51	0.16
