Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.374s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	1.78	1.58	0.00	0.21	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.08	0.00	0.00	0.00
3.00	1.20	1.90	1.44	0.00	0.61	0.00	0.00	0.00	2.00	0.01	0.00	0.00	0.14	0.00	0.00	0.00
4.00	1.01	1.37	0.98	0.00	0.00	0.00	0.00	0.00	2.00	0.69	0.65	0.00	0.31	0.00	0.00	0.00
5.00	1.98	1.68	1.80	0.00	0.26	0.00	0.00	0.00	2.00	0.88	0.92	0.00	0.45	0.00	0.00	0.09
6.00	2.01	1.74	1.37	0.00	0.97	0.00	0.02	0.00	2.00	1.54	1.68	0.00	1.21	0.42	0.00	0.00
7.00	1.98	1.33	1.30	0.00	0.35	0.00	0.20	0.00	2.00	1.27	1.27	0.00	0.14	0.07	0.00	0.01
8.00	1.63	1.63	1.20	0.00	0.00	0.00	0.00	0.00	1.99	0.75	1.13	0.00	0.00	0.00	0.00	0.00
9.00	1.18	1.72	0.77	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.72	0.00	0.00	0.00	0.00	0.00
10.00	2.25	2.05	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00
11.00	1.99	1.79	0.01	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
12.00	2.01	2.11	0.35	0.00	0.29	0.00	0.08	0.00	2.00	1.71	1.64	0.00	0.84	0.07	0.00	0.08
13.00	1.99	1.91	1.81	0.00	0.00	0.00	0.00	0.00	2.00	1.47	1.52	0.00	0.85	0.00	0.00	0.00
14.00	2.00	1.99	1.85	0.00	0.67	0.00	0.00	0.00	1.99	1.17	1.61	0.00	0.53	0.13	0.00	0.69
15.00	2.00	2.00	2.00	0.00	0.20	0.00	0.00	0.00	2.00	1.79	1.68	0.00	0.24	0.21	0.00	0.20
16.00	1.99	1.91	1.83	0.00	0.84	0.00	0.00	0.00	2.00	0.09	1.01	0.00	0.49	0.35	0.00	0.00
17.00	2.01	1.40	1.57	0.00	0.00	0.00	0.00	0.00	2.00	0.07	0.07	0.00	0.00	0.00	0.00	0.00
18.00	1.95	1.87	0.38	0.00	0.16	0.00	0.15	0.00	2.00	1.41	1.41	0.00	0.00	0.15	0.00	0.14
19.00	1.79	1.80	1.21	0.00	0.00	0.00	0.00	0.00	2.00	0.32	0.77	0.00	0.41	0.00	0.00	0.00
20.00	1.99	1.84	1.52	0.00	0.21	0.00	0.00	0.00	1.99	0.28	0.77	0.00	0.51	0.04	0.00	0.04
21.00	2.00	1.84	2.34	0.00	0.00	0.00	0.00	0.00	2.00	1.51	1.42	0.00	0.22	0.00	0.00	0.00
22.00	2.00	1.99	1.94	0.00	0.00	0.00	0.00	0.00	2.00	0.65	0.55	0.00	0.05	0.00	0.00	0.00
23.00	2.00	1.85	1.87	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.49	0.00	0.37	0.00	0.00	0.00
24.00	2.00	2.00	1.92	0.00	0.08	0.00	0.00	0.00	2.00	1.30	1.24	0.00	0.53	0.00	0.00	0.09
25.00	2.00	1.99	1.99	0.00	0.27	0.14	0.00	0.00	2.00	0.48	0.58	0.00	0.04	0.00	0.00	0.16
26.00	1.98	1.85	1.64	0.00	0.00	0.00	0.00	0.00	1.99	1.17	2.07	0.00	0.46	0.00	0.00	0.00
