Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.329s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.27	0.00	0.33	1.98	0.00	1.06	0.91	0.00	0.39	0.00
3.00	1.13	0.00	0.68	0.00	0.11	0.00	0.00	2.00	1.20	1.24	0.48	0.00	0.00	0.00
4.00	1.48	1.12	1.37	0.00	0.29	0.48	0.00	2.00	1.71	1.35	0.18	0.00	0.00	0.00
5.00	1.64	2.00	1.83	0.00	0.12	0.01	0.07	2.00	1.99	1.42	0.66	0.05	0.11	0.08
6.00	1.92	2.01	1.34	0.00	0.31	0.08	0.00	2.00	2.00	1.73	0.77	0.00	0.00	0.00
7.00	1.80	1.99	1.90	0.00	0.47	0.00	0.00	2.00	1.84	1.92	1.67	0.07	0.06	0.00
8.00	1.59	1.94	1.06	0.00	0.31	0.00	0.00	1.99	1.60	1.41	0.80	0.00	0.00	0.00
9.00	1.99	1.91	0.49	0.00	0.00	0.00	0.00	2.00	2.00	1.95	1.34	0.00	0.00	0.00
10.00	0.85	1.88	1.73	0.00	0.14	0.00	0.00	2.00	1.88	1.70	1.46	0.00	0.00	0.00
11.00	0.92	1.99	1.52	0.00	0.00	0.00	0.00	2.00	1.72	1.79	0.91	0.00	0.00	0.00
12.00	2.01	1.83	1.52	0.00	0.38	0.00	0.00	2.00	2.01	1.44	0.32	0.00	0.00	0.00
13.00	0.66	2.00	2.01	0.00	1.33	0.00	0.00	2.00	1.99	1.85	1.67	0.00	0.00	0.00
14.00	0.86	1.31	1.64	0.00	0.25	0.00	0.12	1.99	1.73	1.61	0.99	0.00	0.00	0.00
15.00	2.00	1.67	0.57	0.00	0.01	0.00	0.28	2.00	1.99	1.86	0.78	0.00	0.00	0.00
16.00	1.74	0.97	1.70	0.00	0.15	0.73	0.14	2.00	1.75	0.93	1.05	0.00	0.00	0.00
17.00	0.97	1.07	1.57	0.00	0.14	0.31	0.13	2.00	1.60	1.37	1.13	0.00	0.07	0.08
