Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.451s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00	1.98	0.00	0.00	0.00	1.59	1.64	0.95	0.00
3.00	0.00	0.00	0.00	0.00	2.00	1.39	0.00	0.00	2.00	0.00	0.00	0.00	0.84	1.15	0.75	0.00
4.00	0.00	0.00	0.00	0.00	1.93	1.60	0.00	0.00	2.00	0.00	0.00	0.00	1.98	1.64	1.46	0.00
5.00	0.00	0.00	0.00	0.00	1.99	1.81	0.00	0.00	2.00	1.39	0.00	0.00	1.95	1.98	0.89	0.42
6.00	0.00	0.00	0.00	0.00	0.84	0.87	0.00	0.00	2.00	0.34	0.00	0.16	1.34	1.00	1.70	0.40
7.00	0.00	0.00	0.00	0.00	1.27	1.72	0.00	0.00	2.00	0.01	0.00	0.68	1.99	1.21	0.87	0.68
8.00	0.00	0.00	0.00	0.00	1.50	1.32	0.00	0.00	1.99	0.61	0.00	1.48	2.00	1.64	1.61	1.63
9.00	0.00	0.00	0.00	0.00	2.00	1.72	0.00	0.00	2.00	1.51	0.00	1.52	1.31	1.10	1.04	1.08
10.00	0.00	0.00	0.00	0.00	1.71	1.19	0.00	0.00	2.00	1.30	0.00	1.13	0.93	1.91	1.33	1.20
11.00	0.00	0.00	0.00	0.00	1.12	0.12	0.00	0.00	2.00	1.19	0.00	0.62	2.00	2.06	0.66	0.35
12.00	0.00	0.00	0.00	0.00	1.99	1.15	0.00	0.00	2.00	2.00	0.00	0.91	1.99	1.99	0.94	0.65
13.00	0.00	0.00	0.00	0.00	1.80	1.74	0.00	0.00	2.00	1.68	0.00	0.00	1.92	1.97	1.30	1.15
14.00	0.00	0.00	0.00	0.00	1.53	2.00	0.00	0.00	1.99	0.00	0.00	1.01	1.91	1.73	1.31	0.00
15.00	0.00	0.00	0.00	0.00	1.64	1.25	0.00	0.00	2.00	1.79	0.00	0.31	1.99	1.73	0.84	0.37
16.00	0.00	0.00	0.00	0.00	1.19	1.34	0.00	0.00	2.00	1.53	0.00	0.62	1.55	1.11	1.19	0.00
17.00	0.00	0.00	0.00	0.00	1.42	1.40	0.00	0.00	2.00	0.13	0.00	0.31	1.31	0.52	0.20	0.00
18.00	0.00	0.00	0.00	0.00	2.00	1.86	0.00	0.00	2.00	2.33	0.00	0.77	1.92	0.48	0.67	0.00
19.00	0.00	0.00	0.00	0.00	1.63	1.39	0.00	0.00	2.00	1.39	0.00	0.00	1.98	1.44	0.49	0.00
20.00	0.00	0.00	0.00	0.00	1.45	1.88	0.00	0.00	1.99	0.58	0.00	1.59	2.03	1.85	1.33	0.26
21.00	0.00	0.00	0.00	0.00	1.98	2.06	0.00	0.00	2.00	0.31	0.00	0.05	1.90	1.77	0.38	0.00
22.00	0.00	0.00	0.00	0.00	1.87	1.91	0.00	0.00	2.00	0.00	0.00	0.02	1.94	0.67	0.02	0.00
23.00	0.00	0.00	0.00	0.00	2.00	1.51	0.00	0.00	2.00	1.24	0.00	0.12	1.61	2.37	0.77	0.33
24.00	0.00	0.00	0.00	0.00	0.57	0.41	0.00	0.00	2.00	0.13	0.00	0.77	1.94	1.99	0.99	0.29
25.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	2.00	0.00	0.00	0.60	1.72	1.99	0.06	0.52
26.00	0.00	0.00	0.00	0.00	1.99	1.17	0.00	0.00	1.99	0.00	0.00	0.28	1.97	1.86	2.17	0.00
27.00	0.00	0.00	0.00	0.00	1.70	0.57	0.00	0.00	2.00	0.00	0.00	0.02	1.99	1.87	0.44	0.00
28.00	0.00	0.00	0.00	0.00	2.01	2.32	0.00	0.00	2.00	1.24	0.00	0.00	1.99	1.99	1.68	0.04
29.00	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
30.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00
31.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00
32.00	0.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	1.99	0.00	0.00	0.00	2.00	2.00	0.00	0.00
33.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
34.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
35.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00
36.00	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00
37.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00
38.00	0.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	1.99	0.00	0.00	0.00	2.00	1.99	0.00	0.00
39.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
40.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
41.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.98	0.00	0.00
42.00	0.00	0.00	0.00	0.00	1.99	1.99	0.00	0.00	2.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00
43.00	0.00	0.00	0.00	0.00	2.01	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
44.00	0.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	1.99	0.00	0.00	0.00	2.00	2.00	0.00	0.00
