Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.325s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.68	0.00	0.39	0.00	0.79	1.64	0.00
3.00	0.00	0.00	0.00	1.10	0.05	0.00	0.00	0.00	0.00	2.00	0.20	0.53	0.00	0.66	0.00	1.08	0.33	0.15
4.00	0.00	0.00	0.00	0.41	0.19	0.12	0.00	0.00	0.05	2.00	0.41	0.32	0.00	0.00	0.00	0.37	0.65	0.34
5.00	0.00	0.00	0.00	0.32	0.44	0.00	0.00	0.00	0.00	2.00	0.35	0.00	0.00	0.31	0.00	0.00	0.00	0.00
6.00	0.00	0.00	0.00	0.32	0.38	0.00	0.00	0.00	1.12	2.00	0.49	0.35	0.00	0.26	0.00	2.52	0.55	0.35
7.00	0.00	0.00	0.00	0.00	0.39	0.33	0.00	0.00	0.27	2.00	0.51	0.78	0.00	0.58	0.00	0.21	0.89	0.48
8.00	0.00	0.00	0.00	1.61	0.25	0.09	0.00	0.00	0.51	1.99	0.29	0.02	0.20	0.22	0.00	0.16	0.05	0.00
9.00	0.00	0.00	0.00	0.13	0.21	0.62	0.00	0.00	0.06	2.00	0.15	0.11	0.39	0.16	0.00	0.00	0.39	0.00
10.00	0.00	0.00	0.00	0.88	0.39	0.20	0.00	0.00	0.82	2.00	0.57	0.02	0.15	0.15	0.00	0.71	0.94	0.00
11.00	0.00	0.00	0.00	1.91	0.28	0.00	0.00	0.00	1.40	2.00	0.41	0.09	0.00	0.02	0.00	1.07	1.71	0.08
12.00	0.00	0.00	0.00	1.37	0.45	0.35	0.00	0.00	0.58	2.00	0.54	0.14	0.00	0.00	0.00	2.17	0.79	0.00
13.00	0.00	0.00	0.00	1.79	0.78	0.00	0.00	0.00	0.82	2.00	1.50	0.15	0.39	0.40	0.00	1.19	0.99	0.15
14.00	0.00	0.00	0.00	0.38	0.74	0.05	0.00	0.00	0.64	1.99	1.06	0.08	0.00	0.00	0.00	0.85	0.37	0.08
15.00	0.00	0.00	0.00	0.00	0.62	0.38	0.00	0.00	0.93	2.00	0.66	0.00	0.00	0.00	0.00	1.46	0.65	0.00
16.00	0.00	0.00	0.00	1.38	0.66	1.17	0.00	0.00	1.58	2.00	0.55	0.13	0.25	0.22	0.00	0.91	0.84	0.14
17.00	0.00	0.00	0.00	2.12	1.24	0.49	0.00	0.00	0.40	2.00	1.38	0.27	0.00	0.00	0.00	1.24	0.81	0.27
18.00	0.00	0.00	0.00	1.28	0.35	0.33	0.00	0.00	0.55	2.00	0.48	0.00	0.00	0.00	0.00	0.89	0.00	0.00
19.00	0.00	0.00	0.00	1.64	0.25	0.31	0.00	0.00	1.80	2.00	0.25	0.00	0.11	0.11	0.00	1.10	1.07	0.00
20.00	0.00	0.00	0.00	0.82	0.82	0.13	0.00	0.00	0.00	1.99	0.85	0.14	0.46	0.45	0.00	0.84	0.00	0.14
21.00	0.00	0.00	0.00	0.44	0.59	0.01	0.00	0.00	0.77	2.00	1.20	0.54	0.25	0.20	0.00	0.37	0.25	0.54
22.00	0.00	0.00	0.00	0.72	0.41	0.07	0.00	0.00	1.19	2.00	0.47	0.42	0.00	0.00	0.00	0.92	1.10	0.42
23.00	0.00	0.00	0.19	1.99	0.14	1.12	0.00	0.00	0.47	2.00	0.65	0.46	0.34	0.39	0.00	1.46	0.98	0.38
24.00	0.00	0.00	0.00	1.54	0.11	0.02	0.00	0.00	1.92	2.00	1.55	0.29	0.00	0.00	0.00	1.95	0.84	0.29
25.00	0.00	0.00	0.01	1.41	0.49	0.54	0.00	0.00	1.47	2.00	1.66	0.00	0.00	0.04	0.00	0.99	0.99	0.00
26.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.77	1.99	0.67	0.37	0.29	0.35	0.00	0.99	1.25	0.35
27.00	0.00	0.00	0.00	0.44	0.72	0.26	0.00	0.00	0.33	2.00	1.28	0.05	0.12	0.14	0.00	1.28	0.40	0.04
