Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.340s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	1.99	0.71	0.00	1.22	0.00
3.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	1.52	2.00	1.97	1.45	2.30	1.41
5.00	0.52	0.59	0.14	1.99	2.00	1.66	1.71	1.40	1.70
6.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.86	2.00
7.00	0.00	0.00	0.00	1.99	2.00	1.99	1.99	1.88	2.00
8.00	0.00	0.00	0.00	2.00	1.99	2.00	1.95	1.87	1.98
9.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.94	2.00
10.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.93	1.99
11.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	1.93	2.00
12.00	0.00	0.00	0.00	2.00	2.00	1.98	2.00	1.95	2.00
13.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	1.95	1.99
14.00	0.00	0.00	0.00	1.99	1.99	1.99	1.99	1.91	2.00
15.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.95	2.00
16.00	0.00	0.00	0.00	2.00	2.00	1.97	1.99	1.95	1.99
17.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.94	2.00
18.00	0.00	0.00	0.00	2.00	2.00	1.98	1.95	1.86	1.99
19.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.92	1.99
20.00	0.00	0.00	0.00	1.99	1.99	1.99	1.97	1.93	2.00
21.00	0.00	0.00	0.00	2.00	2.00	1.98	1.99	1.94	2.00
22.00	0.00	0.00	0.00	2.00	2.00	1.98	1.97	1.93	2.00
23.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	1.92	1.98
24.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	2.00
25.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.97	2.00
26.00	0.00	0.00	0.00	1.99	1.99	1.99	2.00	1.94	2.00
27.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	1.94	1.99
28.00	0.00	0.00	0.00	2.00	2.00	1.98	1.99	1.94	1.99
29.00	0.00	0.00	0.00	2.00	2.00	1.97	2.00	1.94	1.99
30.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.94	2.00
31.00	0.00	0.00	0.00	1.99	2.00	1.99	2.00	1.98	2.00
32.00	0.00	0.00	0.00	2.00	1.99	2.00	1.98	1.95	2.00
33.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.95	2.00
34.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99	1.99
35.00	0.00	0.00	0.00	2.00	2.00	1.98	1.99	1.91	2.00
36.00	0.00	0.00	0.00	2.00	2.00	2.01	2.00	1.90	2.00
37.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.97	2.00
38.00	0.00	0.00	0.00	1.99	1.99	1.99	2.00	1.92	1.99
39.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.95	2.00
40.00	0.00	0.00	0.00	2.00	2.00	1.98	2.00	1.93	2.00
41.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	1.95	1.98
42.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.99	2.00
43.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.98	2.00
44.00	0.00	0.00	0.00	1.99	1.99	1.99	1.99	1.99	2.00
45.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.91	2.00
46.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	2.00
47.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.95	1.99
48.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.99	1.99
49.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.91	2.00
50.00	0.00	0.00	0.00	1.99	2.00	1.99	2.00	1.94	2.00
51.00	0.00	0.00	0.00	2.00	1.99	2.00	1.99	1.98	2.00
52.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.98	2.00
53.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	1.99
54.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.92	2.00
55.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.94	2.00
56.00	0.00	0.00	0.00	1.99	2.00	1.99	1.99	1.95	1.99
57.00	0.00	0.00	0.00	1.99	1.99	2.00	2.00	1.93	2.00
58.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	2.00
59.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.99	1.99
60.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.85	2.00
61.00	0.00	0.00	0.00	2.00	2.00	1.95	1.98	1.90	2.00
62.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.97	2.00
63.00	0.00	0.00	0.00	1.99	1.99	2.00	2.00	1.92	2.00
64.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.93	1.99
65.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.90	1.99
66.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	1.91	1.99
67.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.93	2.00
68.00	0.00	0.00	0.00	2.00	2.00	1.98	1.97	1.93	2.00
69.00	0.00	0.00	0.00	1.99	1.99	2.00	2.00	1.90	1.99
70.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	2.00
71.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.98	1.99
72.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.93	2.00
73.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	1.88	2.00
74.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	2.00
75.00	0.00	0.00	0.00	1.99	1.99	2.00	1.99	1.99	2.00
76.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	2.00
77.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99	1.98
78.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.93	1.99
79.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.98	2.00
80.00	0.00	0.00	0.00	2.00	2.00	1.97	1.99	1.91	2.00
81.00	0.00	0.00	0.00	1.99	1.99	2.00	1.99	1.97	1.99
82.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99	2.00
83.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.94	2.00
84.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.92	1.99
85.00	0.00	0.00	0.00	0.52	2.00	2.00	1.98	1.98	2.00
86.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
87.00	0.00	0.00	0.00	0.00	1.99	1.99	1.99	1.92	2.00
88.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
89.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.99
90.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.99
91.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	2.00
92.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	2.00
93.00	0.00	0.00	0.00	0.00	1.99	1.99	1.99	1.91	2.00
94.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.93	2.00
95.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.99
96.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99
97.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.93	2.00
98.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.93	2.00
99.00	0.00	0.00	0.00	0.00	2.00	1.99	2.00	1.97	2.00
100.00	0.00	0.00	0.00	0.00	1.99	2.00	2.00	1.95	2.00
101.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	2.00
102.00	2.83	0.00	0.00	0.00	2.00	2.00	1.99	1.92	1.99
103.00	2.00	0.00	0.00	0.00	2.00	2.00	1.98	1.97	1.98
104.00	1.99	0.00	0.00	0.00	2.00	2.00	1.95	1.98	1.99
105.00	1.55	0.77	0.00	0.00	2.00	1.99	1.98	1.93	1.97
106.00	0.00	0.00	0.00	0.00	1.99	2.00	2.00	1.93	2.00
107.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.99
108.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	1.99
109.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.91	2.00
110.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	1.99
111.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	2.00
112.00	0.00	0.00	0.00	0.00	1.99	1.99	2.00	1.91	1.99
113.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
114.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
115.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	1.99
116.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.97	2.00
117.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	2.00
118.00	0.00	0.00	0.00	0.00	1.99	1.99	2.00	1.92	2.00
119.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
120.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	2.00
121.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	1.99
122.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
123.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.94	2.00
124.00	0.00	0.00	0.00	0.00	1.99	1.99	2.00	1.94	2.00
125.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	2.00
126.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99
127.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	2.00
128.00	0.25	0.25	0.00	1.24	2.00	2.00	1.98	1.93	1.99
129.00	0.00	0.00	0.00	0.99	2.00	2.00	1.99	1.92	1.97
130.00	0.00	2.84	0.00	3.00	1.99	1.63	0.72	0.87	0.11
131.00	0.00	2.00	0.00	2.00	2.00	1.10	1.07	0.45	0.00
132.00	2.54	2.00	0.00	2.00	2.00	2.10	0.53	0.08	0.06
133.00	0.07	0.07	0.00	2.00	2.00	2.00	2.43	0.00	2.40
134.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	0.00	0.87
135.00	0.00	0.00	0.00	2.00	2.00	1.90	1.86	0.24	1.73
136.00	0.00	0.00	0.00	1.99	1.99	1.98	1.98	1.87	2.00
137.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.97	1.98
138.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.94	2.00
139.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.98	1.99
140.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.94	1.99
141.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.95	2.00
142.00	0.00	0.00	0.00	1.99	2.00	2.00	1.99	1.97	2.00
143.00	0.00	0.00	0.00	2.00	1.99	2.00	1.97	1.97	1.99
144.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.93	1.99
145.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.92	1.99
146.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.98	2.00
147.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.97	2.00
148.00	0.00	0.00	0.00	1.99	2.00	2.00	1.95	1.98	2.00
149.00	0.00	0.00	0.00	2.00	1.99	2.00	2.00	1.95	2.00
150.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	1.99
151.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	1.99
152.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.97	2.00
153.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.94	2.00
154.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99	2.00
155.00	0.00	0.00	0.00	1.99	1.99	2.00	1.98	1.98	1.99
156.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	2.00
157.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	1.99
158.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	1.99
159.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	2.00
160.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.97	1.99
161.00	0.00	0.00	0.00	1.99	1.99	2.00	1.99	1.95	2.00
162.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.94	1.99
163.00	0.00	0.00	0.00	2.00	2.00	1.99	2.01	1.93	2.00
164.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	2.00
165.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.86	2.00
166.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	1.95	2.00
167.00	0.00	0.00	0.00	1.99	1.99	2.00	1.99	1.98	1.99
168.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.98	2.00
169.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	1.88	1.99
170.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	1.94	2.00
171.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.95	2.00
172.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.95	2.00
173.00	0.00	0.00	0.00	1.99	1.99	2.00	1.98	1.98	1.99
174.00	0.00	0.00	0.00	2.00	2.00	1.98	2.00	1.98	1.99
175.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.93	1.98
176.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.94	1.99
177.00	0.00	0.00	0.00	2.00	2.00	1.98	2.00	1.98	1.99
178.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.98	1.99
179.00	0.00	0.00	0.00	1.99	1.99	1.97	2.00	1.98	1.99
10.1.1.1	0.07	144376.51
10.1.1.2	0.05	200110.89
10.1.1.3	0.00	8250.83
10.1.1.4	1.52	3840.65
10.2.1.2	2.04	7.87
10.1.1.6	2.02	2784.59
10.1.1.7	1.98	4933.83
10.1.1.8	1.91	4396.87
10.1.1.9	1.97	6276.39
