Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.385s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00	1.98	1.92	0.00	0.00	1.00	0.00	1.04
3.00	1.97	0.04	1.68	0.00	0.00	0.00	0.00	2.00	2.00	0.04	0.04	0.91	0.00	0.91
4.00	1.88	0.15	1.50	0.46	0.44	0.15	0.00	2.00	1.84	0.00	0.00	0.45	0.00	0.45
5.00	2.00	1.97	1.37	0.79	0.06	0.01	0.00	2.00	1.73	1.01	0.00	0.14	0.00	0.02
6.00	2.00	1.99	2.10	0.71	0.26	0.00	0.00	2.00	2.08	1.99	0.00	0.42	0.00	0.00
7.00	1.99	2.00	1.84	1.27	0.00	0.00	0.00	2.00	1.93	1.54	0.00	0.00	0.00	0.00
8.00	2.00	2.00	1.59	0.52	0.09	0.01	0.00	1.99	1.95	1.67	0.00	0.64	0.00	0.01
9.00	2.00	2.00	1.93	0.38	0.00	0.00	0.00	2.00	2.00	2.14	0.00	0.00	0.00	0.00
10.00	2.00	1.90	1.47	0.21	0.00	0.00	0.00	2.00	2.00	1.95	0.00	0.00	0.00	0.00
11.00	1.98	1.98	1.93	0.48	0.00	0.00	0.00	2.00	1.90	0.89	0.00	0.24	0.00	0.00
12.00	1.75	1.67	1.85	0.75	0.00	0.00	0.00	2.00	2.01	2.07	0.00	0.00	0.00	0.00
13.00	1.88	1.87	1.71	1.10	0.00	0.00	0.00	2.00	1.93	1.95	0.00	0.00	0.00	0.00
14.00	1.93	2.00	1.99	1.88	0.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00
15.00	2.00	1.99	1.84	1.75	0.16	0.00	0.00	2.00	2.00	1.66	0.00	0.16	0.00	0.00
16.00	2.00	2.00	1.90	0.79	0.00	0.00	0.00	2.00	2.00	1.58	0.00	0.64	0.00	0.00
17.00	2.00	2.00	1.88	0.19	0.00	0.02	0.00	2.00	1.88	1.83	0.00	0.95	0.00	0.02
18.00	2.00	1.85	1.68	1.58	0.00	0.29	0.00	2.00	1.98	1.86	0.00	0.85	0.00	0.22
19.00	1.90	1.90	1.35	1.63	0.00	0.15	0.00	2.00	1.85	1.52	0.00	0.61	0.00	0.15
20.00	1.55	1.07	1.53	1.60	0.00	0.00	0.00	1.99	1.79	1.07	0.00	0.00	0.00	0.00
21.00	2.01	2.01	1.85	1.17	0.00	0.00	0.00	2.00	1.99	1.54	0.00	0.54	0.00	0.00
22.00	2.00	2.00	1.83	0.72	0.00	0.00	0.00	2.00	2.00	1.81	0.00	0.38	0.00	0.00
23.00	2.00	1.99	1.88	1.93	0.00	0.01	0.00	2.00	1.98	1.91	0.00	0.61	0.00	0.02
24.00	2.00	1.88	1.64	1.37	0.00	0.25	0.00	2.00	1.99	1.86	0.00	0.00	0.00	0.26
25.00	1.80	1.80	1.86	0.64	0.00	0.15	0.00	2.00	1.86	1.28	0.00	0.00	0.00	0.15
26.00	1.88	1.80	0.62	0.33	0.00	0.00	0.00	1.99	1.78	1.79	0.00	0.00	0.00	0.00
27.00	1.99	1.94	2.03	0.15	0.00	0.00	0.00	2.00	1.98	1.27	0.00	0.00	0.00	0.00
28.00	2.01	1.97	1.86	1.39	0.47	0.00	0.00	2.00	2.03	1.40	0.00	0.47	0.00	0.00
29.00	1.86	1.98	1.58	0.72	0.15	0.00	0.00	2.00	1.88	1.31	0.00	0.16	0.00	0.00
30.00	2.01	2.00	1.77	0.71	0.00	0.00	0.00	2.00	1.94	1.87	0.00	0.31	0.00	0.00
31.00	2.00	1.85	1.72	0.16	0.00	0.00	0.00	2.00	2.00	1.91	0.00	0.24	0.00	0.00
32.00	1.97	2.00	1.26	0.24	0.08	0.00	0.00	1.99	1.37	0.89	0.00	0.13	0.00	0.00
33.00	2.00	2.00	0.55	0.49	0.39	0.00	0.00	2.00	0.58	0.54	0.00	0.39	0.00	0.00
