Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.098s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	1.83	0.00	0.00	0.00	0.00	0.00	1.98	1.93	0.00	1.47	0.37	0.00	0.00
3.00	0.00	1.95	1.14	0.00	0.00	0.00	0.00	2.00	1.83	0.00	0.68	0.42	0.00	0.00
4.00	0.00	1.93	1.74	0.00	0.15	0.00	0.00	2.00	1.74	0.00	0.00	0.00	0.15	0.00
5.00	0.00	1.99	2.01	1.08	0.00	0.00	0.00	2.00	1.99	1.33	0.31	0.00	0.00	0.00
6.00	0.00	1.97	1.95	0.35	0.00	0.00	0.00	2.00	1.99	1.95	0.00	0.00	0.05	0.00
7.00	0.00	1.97	1.98	0.00	1.05	0.00	0.95	2.00	1.99	0.26	0.00	0.00	1.17	0.00
8.00	0.00	2.03	2.01	0.48	0.19	0.00	0.15	1.99	2.01	2.10	1.67	0.02	0.16	0.09
9.00	0.00	1.73	1.66	2.05	0.00	0.00	0.00	2.00	2.00	1.70	0.31	0.00	0.00	0.00
10.00	0.00	2.17	2.10	1.75	0.28	0.00	0.34	2.00	1.98	2.17	0.00	0.00	0.32	0.22
11.00	0.00	1.98	1.99	1.02	0.48	0.00	0.19	2.00	1.99	1.95	0.00	0.00	0.24	1.94
12.00	0.00	1.99	1.94	0.00	0.00	0.00	0.00	2.00	1.98	1.98	1.00	0.12	0.00	1.85
13.00	0.00	1.85	1.70	0.00	0.00	0.00	0.00	2.00	1.81	1.91	0.25	0.31	0.00	0.07
14.00	0.00	2.03	2.03	0.00	0.00	0.00	0.39	1.99	1.99	2.04	0.07	0.31	0.37	0.13
15.00	0.00	1.90	0.32	0.93	0.00	0.00	0.39	2.00	2.00	1.91	0.00	0.00	0.45	0.00
16.00	0.00	2.00	0.31	1.84	0.00	0.00	0.02	2.00	1.94	1.95	0.00	0.00	0.02	0.00
17.00	0.00	1.98	1.21	1.81	0.00	0.00	0.00	2.00	2.03	2.03	0.00	0.00	0.00	0.00
18.00	0.00	1.83	0.81	0.73	0.00	0.00	0.00	2.00	1.59	1.58	0.00	0.00	0.00	0.58
19.00	0.00	2.00	0.61	0.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00
20.00	0.00	2.00	2.33	0.00	0.00	0.00	0.55	1.99	2.00	2.00	0.00	0.00	0.55	0.00
21.00	0.00	1.99	1.98	2.18	0.00	0.00	0.00	2.00	1.84	1.74	0.31	0.31	0.00	0.00
22.00	0.00	1.90	1.88	1.08	0.00	0.00	0.29	2.00	1.78	1.79	0.00	0.99	0.32	0.00
23.00	0.00	1.95	1.97	0.00	0.00	0.00	0.00	2.00	0.87	1.80	0.55	0.00	0.00	0.07
24.00	0.00	1.94	1.79	0.00	0.00	0.00	0.24	2.00	1.91	0.61	0.00	0.41	0.24	0.00
25.00	0.00	1.99	1.10	0.00	0.05	0.00	0.05	2.00	1.99	1.79	0.49	0.00	0.05	0.00
26.00	0.00	2.00	1.52	0.00	0.00	0.00	0.00	1.99	1.99	0.00	0.79	0.00	0.00	0.25
27.00	0.00	1.91	1.55	0.44	0.00	0.00	0.00	2.00	2.00	1.14	0.00	0.00	0.00	0.31
28.00	0.00	2.00	1.22	1.87	0.00	0.00	0.01	2.00	2.00	0.00	0.00	0.00	0.00	0.00
29.00	0.00	1.97	1.53	0.02	0.00	0.00	0.00	2.00	1.97	1.11	0.00	0.00	0.00	0.00
30.00	0.00	1.88	1.66	1.44	0.00	0.00	0.00	2.00	2.04	0.57	0.00	0.00	0.00	0.00
31.00	0.00	2.01	0.84	0.16	0.00	0.00	0.66	2.00	2.00	0.64	0.00	0.21	0.69	0.00
32.00	0.00	1.45	0.28	0.00	0.00	0.00	0.00	1.99	1.93	0.00	0.00	0.00	0.00	0.00
33.00	0.00	2.04	0.00	0.91	0.22	0.00	0.20	2.00	2.00	1.32	0.52	0.00	0.19	0.00
34.00	0.00	1.91	0.00	0.84	0.00	0.00	0.52	2.00	2.00	0.00	0.00	0.00	0.28	0.38
35.00	0.00	1.50	0.65	0.59	0.00	0.00	0.00	2.00	2.00	0.88	0.00	0.00	0.00	0.00
36.00	0.00	1.80	2.34	0.00	0.00	0.00	0.16	2.00	0.71	0.31	0.31	0.00	0.18	0.00
37.00	0.00	2.00	1.01	0.31	0.00	0.00	0.00	2.00	1.98	2.36	1.81	0.29	0.00	0.00
38.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	1.99	2.00	0.22	0.00	0.00	0.00	0.00
39.00	0.00	1.74	1.70	0.00	0.00	0.00	0.00	2.00	1.74	0.26	0.00	0.00	0.00	0.00
40.00	0.00	2.00	0.29	0.00	0.12	0.00	0.27	2.00	2.11	1.21	0.00	0.00	0.11	0.00
41.00	0.00	1.99	2.41	0.00	0.00	0.00	0.00	2.00	2.00	1.40	1.34	0.31	0.00	0.00
42.00	0.00	1.87	1.83	0.00	0.37	0.00	0.22	2.00	1.90	0.26	0.00	0.00	0.54	0.00
43.00	0.00	1.65	1.00	1.08	0.09	0.00	0.14	2.00	2.07	0.88	0.31	0.02	0.08	0.42
44.00	0.00	1.05	0.60	0.57	0.00	0.00	0.04	1.99	1.99	0.00	0.00	0.00	0.01	0.00
45.00	0.00	1.40	1.88	0.13	0.00	0.00	0.12	2.00	2.00	1.30	1.50	0.00	0.18	0.21
46.00	0.00	2.00	2.14	2.01	0.00	0.00	0.11	2.00	2.00	0.00	0.00	0.00	0.20	0.00
