Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.330s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.28	0.00	0.25	0.00	0.37	0.34	1.99	0.00	0.18	0.00	0.00	0.68	0.00	0.00
3.00	0.00	0.97	0.00	1.01	0.00	0.92	1.02	2.00	0.00	0.52	0.16	0.48	1.11	0.00	0.01
4.00	0.00	0.37	0.00	0.29	0.00	0.39	1.41	2.00	0.00	0.00	0.35	1.05	1.30	0.00	0.00
5.00	0.00	0.89	0.00	1.94	0.00	0.06	0.86	2.00	0.00	1.10	0.06	0.57	1.15	0.97	0.91
6.00	0.00	1.15	0.00	0.53	0.00	0.00	1.38	2.00	0.00	0.00	0.00	0.69	0.80	0.22	0.25
7.00	0.00	0.00	0.00	0.57	0.00	0.13	0.28	2.00	0.89	0.99	0.11	0.77	0.74	1.20	0.38
8.00	0.00	0.85	0.55	0.85	0.00	0.20	0.97	1.99	1.12	0.46	0.21	0.14	1.81	0.93	0.27
9.00	0.00	0.27	0.00	0.29	0.00	0.39	0.31	2.00	0.88	0.57	0.52	0.51	1.53	0.57	0.58
10.00	0.00	1.59	0.28	1.32	0.00	0.52	0.59	2.00	0.64	0.09	0.45	0.48	0.88	0.00	0.00
11.00	0.00	0.78	0.39	1.19	0.00	0.34	0.25	2.00	1.10	0.04	0.28	0.00	0.97	0.44	0.00
12.00	0.00	0.00	0.00	0.20	0.00	0.00	0.15	2.00	0.08	0.00	0.00	0.00	0.34	0.62	0.00
13.00	0.00	0.46	0.05	0.85	0.00	0.21	0.41	2.00	0.46	1.02	0.09	0.00	0.60	0.29	0.33
14.00	0.00	1.42	0.15	1.27	0.00	0.06	1.50	1.99	0.77	0.37	0.01	0.00	0.82	0.05	0.00
