Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.267s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.71	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	1.51	1.38	1.31	0.00	2.00	1.70	1.67	0.00	1.34
6.00	1.72	1.99	2.00	2.00	0.00	2.00	1.99	2.00	0.00	2.00
7.00	1.99	1.61	1.51	1.52	1.18	2.00	2.00	1.93	1.30	1.33
8.00	2.00	2.20	1.44	0.92	0.47	1.99	2.00	1.33	0.79	0.00
9.00	1.99	1.71	1.74	0.64	0.32	2.00	1.91	1.14	0.74	0.00
10.00	1.93	1.92	1.59	1.04	0.46	2.00	1.98	1.27	0.14	0.28
11.00	1.90	1.90	1.84	0.59	0.28	2.00	1.97	1.31	1.02	0.00
12.00	2.00	1.86	1.66	0.00	0.00	2.00	1.99	0.32	0.33	0.00
13.00	1.99	1.83	1.45	1.35	0.00	2.00	2.00	1.68	1.08	0.06
14.00	2.00	1.94	1.20	0.65	0.08	1.99	1.86	1.80	0.93	0.61
15.00	1.92	1.68	1.50	0.12	0.00	2.00	1.93	1.47	0.49	0.00
16.00	2.00	2.06	0.89	0.25	0.00	2.00	1.75	1.18	0.31	0.00
17.00	1.98	1.97	1.41	1.73	0.05	2.00	1.93	1.88	0.81	0.00
18.00	2.01	1.95	1.71	0.00	0.00	2.00	1.95	1.51	0.11	0.00
19.00	1.92	1.73	1.32	0.98	0.09	2.00	1.73	1.51	0.66	0.00
20.00	2.00	2.00	1.37	1.20	0.31	1.99	2.06	2.03	0.34	0.00
21.00	2.00	2.00	1.61	0.35	0.00	2.00	2.00	1.88	1.77	0.53
22.00	2.00	2.00	1.79	0.19	0.26	2.00	2.00	1.55	1.48	0.28
