Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.285s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.83	0.00	1.53	1.17	2.00	1.65	1.17	0.00
6.00	1.95	1.74	2.00	2.28	2.00	1.95	2.26	1.70
7.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00
8.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00
9.00	2.00	1.99	1.99	1.99	2.00	1.99	1.99	1.99
10.00	1.97	1.93	1.87	1.66	2.00	1.90	1.80	1.70
11.00	1.86	1.79	0.81	0.15	2.00	2.00	0.31	0.09
12.00	2.00	2.00	0.06	0.00	2.00	2.00	0.06	0.00
13.00	2.00	1.67	0.29	0.00	2.00	1.79	1.11	0.27
14.00	1.58	2.00	0.00	0.00	1.99	1.99	0.91	0.00
15.00	0.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
16.00	2.64	1.85	0.29	0.13	2.00	1.67	1.61	0.05
17.00	2.01	1.93	0.55	0.04	2.00	2.10	1.91	0.00
18.00	1.94	1.57	1.48	0.00	2.00	1.72	1.79	0.00
19.00	1.88	1.70	1.52	0.00	2.00	1.84	0.44	0.00
20.00	2.01	2.00	1.67	0.35	1.99	2.01	0.11	0.00
21.00	1.99	1.95	1.73	0.51	2.00	1.81	1.10	0.71
22.00	2.01	2.04	2.01	2.00	2.00	2.01	1.99	2.01
23.00	2.00	2.01	1.95	1.97	2.00	1.98	1.91	1.98
24.00	2.00	1.99	1.98	2.00	2.00	2.00	1.93	2.00
25.00	2.00	2.00	1.94	2.00	2.00	1.99	1.91	1.99
26.00	1.98	1.94	1.86	1.11	1.99	1.97	1.87	1.81
27.00	2.00	2.00	1.91	2.00	2.00	2.00	1.95	2.00
28.00	2.00	2.00	1.91	1.99	2.00	2.00	1.94	1.99
29.00	2.00	2.00	1.92	2.00	2.00	2.00	1.94	2.00
30.00	2.00	2.00	1.91	2.00	2.00	2.00	1.91	2.00
31.00	2.00	1.99	1.93	2.00	2.00	1.99	1.90	2.00
32.00	1.99	2.00	1.90	2.00	1.99	2.00	1.97	2.00
33.00	1.99	2.00	1.92	2.00	2.00	2.00	1.98	0.57
34.00	2.00	2.00	1.87	2.00	2.00	2.00	2.00	0.00
35.00	2.00	2.00	1.87	1.99	2.00	2.00	2.00	0.00
36.00	2.00	2.00	1.88	2.00	2.00	2.00	2.00	0.00
37.00	2.00	1.99	1.92	2.00	2.00	2.00	1.99	0.00
38.00	1.99	2.00	1.86	2.00	1.99	1.99	2.00	0.00
39.00	2.00	2.00	1.91	2.00	2.00	2.00	2.00	0.00
40.00	2.00	2.00	1.86	2.00	2.00	2.00	2.00	0.00
41.00	2.00	2.00	1.88	1.99	2.00	1.99	1.99	0.00
42.00	2.00	2.00	1.90	2.00	2.00	2.01	2.00	0.00
43.00	0.24	1.99	1.93	1.99	2.00	2.00	2.00	0.00
44.00	0.00	2.00	1.86	2.00	1.99	1.99	2.00	0.00
45.00	0.00	2.00	1.95	2.00	2.00	2.00	2.00	0.00
46.00	0.00	2.00	1.91	2.00	2.00	2.00	2.00	0.00
47.00	0.00	2.00	1.92	1.99	2.00	2.00	2.00	0.00
48.00	0.00	1.99	1.92	2.00	2.00	2.00	1.99	0.00
49.00	0.00	2.01	1.22	1.26	2.00	1.26	1.27	0.00
50.00	0.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00
51.00	0.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00
52.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
53.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
54.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
55.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
56.00	0.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00
57.00	0.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00
58.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
59.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
60.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
61.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
62.00	0.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00
63.00	0.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00
64.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
65.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
66.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
67.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
68.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
69.00	0.00	1.99	0.00	0.00	1.99	0.00	0.00	0.00
70.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
71.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
72.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
73.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
74.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
75.00	0.00	1.99	0.00	0.00	1.99	0.00	0.00	0.00
76.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
77.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
78.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
79.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
80.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
81.00	0.00	1.99	0.00	0.00	1.99	0.00	0.00	0.00
82.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
83.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
84.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
85.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
