Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.299s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.09	0.39	0.00	0.00	1.13	0.00	0.00	0.00	2.00	1.41	0.00	0.00	0.97	0.78	0.65	0.78
6.00	0.65	0.45	0.00	0.00	1.40	0.00	0.00	0.00	2.00	0.58	0.31	0.00	1.51	1.57	0.61	0.67
7.00	0.22	0.29	0.00	0.00	0.64	0.64	0.00	0.00	2.00	0.05	0.00	0.00	1.70	2.01	0.33	0.09
8.00	0.61	0.53	0.52	0.33	0.67	1.27	0.14	0.00	1.99	0.59	0.27	0.00	0.85	1.02	0.69	0.48
9.00	1.00	1.08	0.54	0.47	2.04	1.37	0.00	0.01	2.00	1.47	0.46	0.00	2.08	1.17	0.57	0.45
10.00	0.09	0.26	0.00	0.00	0.69	0.00	0.00	0.00	2.00	0.06	0.01	0.00	1.17	1.14	0.85	0.20
11.00	0.38	0.91	0.21	0.00	0.89	1.07	0.00	0.28	2.00	0.00	0.00	0.00	1.61	1.13	0.21	0.78
12.00	0.64	0.99	0.78	0.81	1.72	1.05	0.00	0.93	2.00	0.35	0.00	0.00	1.92	1.60	1.06	0.68
13.00	0.29	0.74	0.15	0.13	0.69	1.24	0.35	0.00	2.00	0.00	0.00	0.00	1.19	1.94	0.14	0.00
14.00	0.39	0.16	0.00	0.00	0.44	0.00	0.00	0.00	1.99	0.25	0.11	0.00	1.15	1.33	0.53	0.00
15.00	0.37	0.11	0.00	0.00	0.64	0.32	0.00	0.00	2.00	0.00	0.00	0.00	0.18	0.99	0.74	0.00
