Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.315s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.38	1.98	0.00	0.00	0.00	0.00	0.00	1.31	0.57
3.00	0.00	0.00	0.75	1.61	1.34	0.00	1.83	2.00	0.00	0.00	0.00	0.00	0.00	1.65	0.07
4.00	0.00	0.00	1.64	1.04	0.64	0.88	1.57	2.00	0.00	0.00	0.00	0.00	0.00	0.67	0.28
5.00	0.00	0.00	1.87	0.81	0.66	1.11	1.20	2.00	0.00	0.00	0.26	0.51	0.00	0.37	0.48
6.00	0.00	0.00	1.12	0.38	0.05	0.09	0.58	2.00	0.42	0.00	0.00	0.51	0.00	0.55	0.28
7.00	0.00	0.00	1.88	0.00	0.00	1.41	1.51	2.00	0.87	0.00	0.39	0.25	0.00	1.58	1.08
8.00	0.00	0.00	0.59	0.29	0.25	0.61	0.86	1.99	0.57	0.00	0.09	0.38	0.00	0.08	0.52
9.00	0.00	0.00	0.55	0.74	0.41	0.65	1.22	2.00	0.81	0.00	0.41	1.30	0.00	1.34	0.00
10.00	0.00	0.00	0.95	0.49	0.27	0.39	1.30	2.00	0.79	0.00	0.49	0.68	0.00	0.74	0.05
11.00	0.00	0.00	1.31	0.48	0.60	0.02	0.95	2.00	1.02	0.00	0.31	0.55	0.00	1.40	0.42
12.00	0.00	0.00	0.62	0.31	0.61	0.00	0.78	2.00	0.16	0.00	0.00	0.42	0.00	0.61	0.00
13.00	0.00	0.00	1.59	1.32	0.00	0.00	0.74	2.00	1.75	0.00	0.08	1.12	0.00	1.35	0.22
14.00	0.00	0.00	1.61	1.50	1.60	0.31	0.31	1.99	1.19	0.00	0.00	0.61	0.00	1.42	0.15
15.00	0.00	0.00	0.11	1.48	0.24	0.39	0.61	2.00	1.99	0.00	0.00	1.65	0.00	1.64	0.28
16.00	0.00	0.00	1.52	1.31	1.02	1.18	1.78	2.00	1.04	0.00	0.00	0.00	0.00	0.80	1.44
17.00	0.00	0.00	0.67	0.73	0.06	0.45	1.04	2.00	0.93	0.00	0.61	0.84	0.00	1.05	0.99
18.00	0.00	0.00	1.08	0.77	0.39	0.74	0.14	2.00	1.17	0.00	0.06	1.01	0.00	1.77	0.32
19.00	0.00	0.00	0.33	0.32	0.01	0.93	1.51	2.00	0.58	0.00	0.31	1.27	0.00	0.44	0.00
20.00	0.00	0.00	0.92	0.28	0.00	0.12	0.85	1.99	0.78	0.00	0.00	0.04	0.00	1.61	0.00
21.00	0.00	0.00	0.87	0.31	0.00	0.07	0.61	2.00	1.84	0.00	0.24	0.79	0.00	1.80	1.84
22.00	0.00	0.00	0.82	0.57	0.25	0.99	1.45	2.00	1.21	0.00	0.00	1.37	0.00	1.31	0.18
23.00	0.00	0.00	0.01	0.92	0.32	0.78	1.32	2.00	1.22	0.00	0.00	0.58	0.00	1.39	0.28
24.00	0.00	0.00	0.95	0.71	0.55	0.34	1.35	2.00	0.80	0.00	0.35	1.55	0.00	0.89	0.00
25.00	0.00	0.00	1.39	1.59	0.51	0.40	1.86	2.00	0.69	0.00	0.39	1.06	0.00	1.13	0.22
26.00	0.00	0.00	1.21	1.57	0.08	0.13	1.18	1.99	1.28	0.00	0.49	1.94	0.00	0.85	0.22
27.00	0.00	0.00	0.88	1.14	0.99	1.38	1.50	2.00	0.75	0.00	0.00	0.65	0.00	1.19	0.46
28.00	0.00	0.00	0.59	0.05	0.20	0.75	1.01	2.00	0.72	0.00	0.06	1.35	0.00	0.52	0.29
29.00	0.00	0.00	1.39	0.94	0.49	0.48	1.46	2.00	1.68	0.00	0.44	0.26	0.00	1.39	0.42
30.00	0.00	0.00	1.85	1.44	0.00	0.77	1.81	2.00	0.57	0.00	0.13	1.27	0.00	0.00	0.00
31.00	0.00	0.00	1.70	0.53	0.27	1.17	1.11	2.00	1.07	0.00	0.48	0.80	0.00	1.26	0.00
32.00	0.00	0.00	0.54	0.09	0.92	0.86	1.17	1.99	1.80	0.00	0.94	2.16	0.00	0.69	0.22
33.00	0.00	0.00	0.92	0.21	0.37	0.86	0.75	2.00	0.78	0.00	0.35	0.86	0.00	0.57	0.51
34.00	0.00	0.00	0.44	0.35	0.29	0.09	0.69	2.00	0.82	0.00	0.11	1.20	0.00	0.88	0.32
35.00	0.00	0.00	1.12	1.07	0.48	0.66	1.60	2.00	0.64	0.00	0.95	1.34	0.00	0.40	0.92
