Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.258s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.32	1.24	1.25	1.12	2.00	1.28	0.00	1.15	1.14
6.00	2.00	2.00	1.98	1.99	2.00	1.99	1.51	2.00	1.99
7.00	2.00	1.99	2.00	2.00	2.00	2.00	1.99	2.00	2.00
8.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00
9.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00	1.99
10.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99
11.00	2.01	2.00	1.98	1.99	2.00	1.99	1.99	2.00	2.00
12.00	1.99	2.00	2.01	2.00	2.00	2.00	2.00	2.00	2.00
13.00	2.00	1.99	1.98	2.00	2.00	1.98	2.00	1.99	2.00
14.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00
15.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
16.00	1.99	2.00	2.00	2.01	2.00	1.98	2.00	2.00	1.99
17.00	2.00	2.00	2.00	1.99	2.00	2.01	2.00	1.99	2.01
18.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	2.00	1.99
19.00	2.00	2.00	1.97	2.00	2.00	2.00	1.98	2.00	1.98
20.00	2.00	1.99	2.00	2.00	1.99	1.99	2.00	2.00	2.00
21.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00	1.99
22.00	0.14	0.14	2.00	0.14	2.00	1.99	2.00	2.00	2.00
23.00	0.00	0.00	2.00	0.00	2.00	2.00	1.99	2.00	2.00
24.00	0.00	0.00	1.99	0.00	2.00	2.00	2.00	1.99	1.99
25.00	0.00	0.00	2.00	0.00	2.00	1.98	2.00	2.00	2.00
26.00	0.00	0.00	2.00	0.00	1.99	1.99	2.00	2.00	2.00
27.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
28.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
29.00	0.00	0.00	2.00	0.00	2.00	2.00	1.99	1.99	2.00
30.00	0.00	0.00	2.00	0.00	2.00	1.99	2.00	2.00	1.99
31.00	0.00	0.00	1.99	0.00	2.00	1.99	1.99	2.00	2.00
32.00	0.00	0.00	2.00	0.00	1.99	2.00	2.00	2.00	2.00
33.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	1.99
34.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
35.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	1.99	2.00
36.00	0.00	0.00	1.99	0.00	2.00	1.99	2.00	2.00	1.99
37.00	0.00	0.00	2.00	0.00	2.00	2.00	1.98	2.00	2.00
38.00	0.00	0.00	2.00	0.00	1.99	2.00	2.00	2.00	2.00
39.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
40.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
41.00	0.00	0.00	1.99	0.00	2.00	2.00	2.00	2.00	1.99
42.00	0.00	0.00	2.00	0.00	2.00	2.00	1.99	2.00	2.00
43.00	0.00	0.00	1.99	0.00	2.00	2.00	2.00	1.99	1.99
44.00	0.00	0.00	2.00	0.00	1.99	1.99	2.00	2.00	2.00
45.00	0.00	0.00	2.00	0.00	2.00	2.00	1.98	2.00	2.00
46.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
47.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
48.00	0.00	0.00	1.99	0.00	2.00	2.00	2.00	2.00	1.99
49.00	0.00	0.00	2.00	0.00	2.00	1.99	1.99	1.99	2.00
50.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
51.00	0.00	0.00	2.00	0.00	1.99	1.99	2.00	2.00	2.00
52.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
53.00	0.00	0.00	2.00	0.00	2.00	1.99	2.00	2.00	2.00
54.00	0.00	0.00	2.00	0.00	2.00	1.99	2.00	1.99	1.99
55.00	0.00	0.00	1.99	0.00	2.00	1.98	1.99	2.00	2.00
56.00	0.00	0.00	2.00	0.00	2.00	2.00	1.98	2.00	1.99
57.00	0.00	0.00	2.00	0.00	1.99	2.00	2.00	2.00	2.00
58.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
59.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
60.00	0.00	0.00	1.99	0.00	2.00	2.00	1.99	2.00	2.00
61.00	0.00	0.00	2.00	0.00	2.00	1.99	2.01	1.99	1.99
62.00	0.00	0.00	2.00	0.00	2.00	1.99	1.99	2.00	2.00
63.00	0.00	0.00	2.00	0.00	1.99	2.00	2.00	2.00	2.00
64.00	0.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
65.00	0.00	0.00	1.99	0.00	2.00	2.00	2.00	2.00	2.00
66.00	0.00	0.00	2.00	0.00	2.00	2.00	1.99	2.00	1.99
