Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.254s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.61	1.46	0.49	0.11	0.00	0.18	2.00	1.81	0.99	1.22	0.00	0.00	0.00
6.00	1.84	1.91	1.85	0.86	0.21	0.00	0.00	2.00	1.88	1.80	1.33	0.00	0.00	0.00
7.00	1.99	1.95	1.91	1.11	0.39	0.00	0.25	2.00	2.00	1.98	1.21	0.09	0.00	0.24
8.00	1.84	1.74	1.90	0.82	0.38	0.00	0.16	1.99	1.93	1.71	0.26	0.29	0.00	0.18
9.00	2.00	1.68	1.14	1.04	0.26	0.00	0.38	2.00	1.88	1.24	1.01	0.18	0.00	0.02
10.00	2.00	1.63	1.65	0.71	0.08	0.00	0.06	2.00	1.95	1.06	0.31	0.24	0.00	0.07
11.00	2.00	2.00	1.10	0.98	0.40	0.00	0.08	2.00	1.99	1.61	0.51	0.45	0.00	0.13
12.00	2.00	2.00	1.65	0.72	0.18	0.00	0.11	2.00	1.60	1.91	0.07	0.06	0.00	0.00
13.00	1.99	1.08	0.52	0.01	0.00	0.00	0.00	2.00	1.18	1.17	0.53	0.08	0.00	0.00
14.00	1.71	0.94	1.20	0.54	0.00	0.00	0.00	1.99	1.63	1.41	0.88	0.24	0.00	0.00
15.00	1.92	1.77	1.39	0.24	0.05	0.00	0.00	2.00	2.07	2.11	0.29	0.05	0.00	0.00
16.00	1.92	2.00	2.04	0.38	0.31	0.00	0.00	2.00	1.85	1.60	1.39	0.00	0.00	0.00
17.00	1.99	2.00	1.79	1.08	0.62	0.00	0.00	2.00	2.06	1.64	0.35	0.00	0.00	0.00
18.00	2.00	1.99	1.22	0.00	0.00	0.00	0.00	2.00	1.86	1.55	0.31	0.00	0.00	0.00
19.00	1.99	1.93	1.92	0.35	0.21	0.00	0.00	2.00	1.91	1.97	0.75	0.00	0.00	0.00
20.00	1.99	2.00	1.39	1.02	0.40	0.00	0.00	1.99	2.00	1.58	1.22	0.00	0.00	0.00
21.00	1.99	2.00	1.52	1.48	0.00	0.00	0.00	2.00	2.00	1.48	1.40	0.62	0.00	0.06
22.00	1.97	1.87	1.74	0.78	0.31	0.00	0.00	2.00	1.88	1.71	1.31	0.11	0.00	0.00
23.00	1.99	2.00	1.98	0.49	0.00	0.00	0.16	2.00	2.01	1.57	0.60	0.00	0.00	0.00
24.00	2.00	1.94	1.77	1.18	0.51	0.00	0.00	2.00	2.00	1.71	0.20	0.00	0.00	0.00
25.00	0.95	1.39	1.18	0.49	0.01	0.00	0.04	2.00	1.99	1.37	1.07	0.25	0.00	0.00
26.00	0.37	2.00	1.02	0.12	0.00	0.00	0.00	1.99	1.98	1.61	1.01	0.00	0.00	0.00
27.00	1.84	1.99	1.97	1.10	0.00	0.00	0.00	2.00	1.91	1.84	0.35	0.00	0.00	0.04
28.00	1.98	1.72	1.87	0.92	0.00	0.00	0.04	2.00	1.80	1.81	0.00	0.00	0.00	0.00
29.00	1.99	1.90	1.75	1.12	0.00	0.00	0.00	2.00	1.98	1.87	0.08	0.00	0.26	0.25
30.00	1.10	2.03	1.35	0.59	0.00	0.00	0.00	2.00	1.41	1.21	0.92	0.00	0.26	0.45
31.00	2.58	0.95	0.73	0.29	0.00	0.00	0.00	2.00	1.95	0.79	0.31	0.00	0.00	0.00
32.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.99	0.00	0.00	0.00	0.00	0.00
33.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.40	0.00	0.00	0.00	0.00	0.00
34.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
39.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
