Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.235s)
CreateVariables () DONE !!!
Creating 21 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.06	0.00	0.18	0.00	0.00	0.00	0.00	0.59	2.00	0.07	0.00	0.00	0.00	0.00	0.37	0.91	0.00	0.00	0.00
6.00	0.00	0.00	0.20	0.00	0.62	0.22	0.00	0.00	0.11	0.00	2.00	0.67	0.44	0.00	0.08	0.00	0.04	0.66	0.71	0.00	0.07
7.00	0.00	0.00	0.61	0.00	0.61	0.14	0.00	0.00	0.71	0.25	2.00	0.48	0.15	0.00	0.16	0.00	0.60	0.77	0.14	0.00	0.26
8.00	0.00	0.00	0.48	0.00	1.38	0.09	0.00	0.00	0.13	0.31	1.99	0.34	0.21	0.00	0.00	0.00	0.24	0.52	0.77	0.00	0.01
9.00	0.00	0.21	0.33	0.00	0.46	0.00	0.00	0.12	0.35	0.41	2.00	0.00	0.00	0.00	0.41	0.00	0.57	1.28	0.00	0.00	0.00
10.00	0.00	0.00	1.00	0.00	1.40	0.08	0.00	0.01	0.14	0.82	2.00	0.54	0.41	0.00	0.08	0.00	0.13	2.11	0.84	0.00	0.47
11.00	0.00	0.11	0.31	0.00	0.53	0.21	0.00	0.07	0.08	0.51	2.00	0.16	0.24	0.00	0.05	0.00	0.09	0.15	1.02	0.00	0.00
12.00	0.00	0.55	0.64	0.00	1.44	0.00	0.00	0.44	0.41	0.99	2.00	0.00	0.00	0.00	0.07	0.00	0.54	2.77	0.00	0.00	0.00
13.00	0.00	0.00	1.78	0.00	1.92	1.32	0.00	0.07	0.16	0.18	2.00	0.08	0.00	0.00	0.14	0.00	0.25	0.08	0.00	0.00	1.24
