Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.255s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.97	0.99	0.85	0.77	0.00	2.00	1.15	0.79	0.80	0.00
6.00	1.99	1.99	1.46	1.66	0.40	2.00	2.00	1.92	1.41	0.20
7.00	1.99	1.98	1.47	1.01	0.00	2.00	1.99	1.63	0.65	0.00
8.00	2.00	2.00	1.95	0.91	0.00	1.99	2.00	1.75	0.65	0.00
9.00	1.99	2.00	1.08	0.48	0.25	2.00	1.99	1.83	0.45	0.00
10.00	2.00	1.90	1.46	0.48	0.07	2.00	2.00	1.75	0.00	0.00
11.00	1.51	1.24	0.41	0.40	0.25	2.00	1.15	0.81	0.20	0.00
12.00	2.01	1.94	2.64	0.80	0.00	2.00	2.05	1.81	0.00	0.00
13.00	1.98	1.85	0.71	0.67	0.18	2.00	1.83	1.44	1.10	0.00
14.00	2.00	1.97	2.37	1.08	0.22	1.99	1.99	1.91	0.87	0.59
15.00	2.00	1.88	0.99	0.31	0.00	2.00	1.95	1.68	0.06	0.28
16.00	2.00	1.83	1.35	0.00	0.00	2.00	2.00	1.87	1.22	0.00
17.00	1.99	1.91	1.64	0.53	0.32	2.00	1.84	1.37	0.41	0.01
18.00	2.00	1.86	1.59	0.53	0.00	2.00	1.75	1.77	0.28	0.00
19.00	1.99	1.73	1.10	0.55	0.00	2.00	1.48	0.79	0.06	0.00
20.00	2.00	2.00	2.04	0.01	0.13	1.99	2.00	1.95	0.19	0.00
21.00	2.00	1.67	1.57	0.15	0.27	2.00	1.79	1.54	0.12	0.00
22.00	1.27	1.34	0.80	0.28	0.26	2.00	1.30	0.81	0.00	0.00
23.00	1.98	1.90	1.44	0.48	0.00	2.00	1.51	1.26	0.31	0.01
24.00	1.95	1.95	1.13	0.34	0.00	2.00	1.92	1.42	0.49	0.00
