Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.378s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.13	0.00	0.00	0.00	0.00	1.98	0.35	0.19	0.00	0.00	0.00	0.00	0.00	0.06	0.04	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.46	0.00	0.00	0.19	0.00	0.00	0.00	0.00	2.00	0.14	0.20	0.00	0.00	0.00	0.00	0.00	0.41	0.67	0.00	0.05
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	2.00	0.45	0.18	0.00	0.00	0.00	0.00	0.00	0.28	0.86	0.00	0.00
5.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.27	0.00	0.00	0.00	0.00	2.00	0.31	0.48	0.00	0.00	0.00	0.00	0.00	0.29	0.47	0.00	0.46
6.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.27	0.00	0.00	0.00	0.86	2.00	0.87	0.45	0.00	0.00	0.00	0.00	0.00	2.34	0.46	0.00	0.27
7.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.42	2.00	0.20	0.01	0.00	0.00	0.00	0.15	0.00	0.41	0.61	0.00	0.00
8.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.12	0.00	0.00	0.27	0.55	1.99	1.00	1.02	0.00	0.00	0.00	0.00	0.00	1.11	1.39	0.00	0.92
9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.37	0.00	0.00	0.09	0.78	2.00	1.14	0.16	0.00	0.00	0.00	0.27	0.00	0.99	0.54	0.00	0.13
10.00	0.00	0.00	0.00	0.00	1.18	0.00	0.04	0.05	0.00	0.00	0.67	0.72	2.00	1.02	0.07	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.05
11.00	0.00	0.00	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.24	0.47	2.00	0.80	0.15	0.00	0.00	0.00	0.06	0.00	2.45	0.01	0.00	0.15
